id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_ONE-2017-2-NAN-CAT,1,TIER_ONE,2017,2,FINISHED,2017-01-14,16:30,Vinh,NAN,Sông Lam Nghệ An,1,1,CAT,Cần Thơ,
TIER_ONE-2017-2-KHH-THH,1,TIER_ONE,2017,2,FINISHED,2017-01-14,17:00,19/8 Nha Trang,KHH,Khánh Hòa,0,2,THH,Đông Á Thanh Hóa,
TIER_ONE-2017-2-SGO-DAN,1,TIER_ONE,2017,2,FINISHED,2017-01-14,18:00,Thống Nhất,SGO,Sài Gòn,2,1,DAN,SHB Đà Nẵng,
TIER_ONE-2017-3-THH-LAN,1,TIER_ONE,2017,3,FINISHED,2017-01-18,16:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,1,LAN,Long An,
TIER_ONE-2017-3-NAN-KHH,1,TIER_ONE,2017,3,FINISHED,2017-01-18,16:30,Vinh,NAN,Sông Lam Nghệ An,2,2,KHH,Khánh Hòa,
TIER_ONE-2017-3-CAT-BIDU,1,TIER_ONE,2017,3,FINISHED,2017-01-18,17:00,Cần Thơ,CAT,Cần Thơ,1,5,BIDU,Becamex Bình Dương,
TIER_ONE-2017-3-QNA-DAN,1,TIER_ONE,2017,3,FINISHED,2017-01-18,17:00,Quảng Nam,QNA,Quảng Nam,1,1,DAN,SHB Đà Nẵng,
TIER_ONE-2017-3-HAP-QNI,1,TIER_ONE,2017,3,FINISHED,2017-01-18,17:00,Lạch Tray,HAP,Hải Phòng,2,0,QNI,Than Quảng Ninh,
TIER_ONE-2017-3-HAN-GLA,1,TIER_ONE,2017,3,FINISHED,2017-01-18,17:30,Hàng Đẫy,HAN,Hà Nội,3,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017-3-SGO-HCM,1,TIER_ONE,2017,3,FINISHED,2017-01-18,18:00,Thống Nhất,SGO,Sài Gòn,0,1,HCM,TP Hồ Chí Minh,
TIER_ONE-2017-4-LAN-NAN,1,TIER_ONE,2017,4,FINISHED,2017-01-22,16:30,Long An,LAN,Long An,1,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2017-4-QNI-QNA,1,TIER_ONE,2017,4,FINISHED,2017-01-22,17:00,Cẩm Phả,QNI,Than Quảng Ninh,1,3,QNA,Quảng Nam,
TIER_ONE-2017-4-DAN-HAP,1,TIER_ONE,2017,4,FINISHED,2017-01-22,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,0,HAP,Hải Phòng,
TIER_ONE-2017-4-KHH-CAT,1,TIER_ONE,2017,4,FINISHED,2017-01-22,17:00,19/8 Nha Trang,KHH,Khánh Hòa,2,2,CAT,Cần Thơ,
TIER_ONE-2017-4-GLA-SGO,1,TIER_ONE,2017,4,FINISHED,2017-01-22,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,1,SGO,Sài Gòn,
TIER_ONE-2017-4-HCM-HAN,1,TIER_ONE,2017,4,FINISHED,2017-01-22,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,1,3,HAN,Hà Nội,
TIER_ONE-2017-4-BIDU-THH,1,TIER_ONE,2017,4,FINISHED,2017-01-22,18:00,Bình Dương,BIDU,Becamex Bình Dương,2,2,THH,Đông Á Thanh Hóa,
TIER_ONE-2017-5-THH-HCM,1,TIER_ONE,2017,5,FINISHED,2017-02-11,16:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2017-5-SGO-BIDU,1,TIER_ONE,2017,5,FINISHED,2017-02-11,16:30,Thống Nhất,SGO,Sài Gòn,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2017-5-HAN-DAN,1,TIER_ONE,2017,5,FINISHED,2017-02-11,17:30,Hàng Đẫy,HAN,Hà Nội,1,1,DAN,SHB Đà Nẵng,
TIER_ONE-2017-5-LAN-HAP,1,TIER_ONE,2017,5,FINISHED,2017-02-11,17:30,Long An,LAN,Long An,1,2,HAP,Hải Phòng,
TIER_ONE-2017-5-NAN-QNA,1,TIER_ONE,2017,5,FINISHED,2017-02-12,16:30,Vinh,NAN,Sông Lam Nghệ An,2,4,QNA,Quảng Nam,
TIER_ONE-2017-5-KHH-QNI,1,TIER_ONE,2017,5,FINISHED,2017-02-12,17:00,19/8 Nha Trang,KHH,Khánh Hòa,0,3,QNI,Than Quảng Ninh,
TIER_ONE-2017-5-GLA-CAT,1,TIER_ONE,2017,5,FINISHED,2017-02-12,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,3,0,CAT,Cần Thơ,
TIER_ONE-2017-6-HAP-HAN,1,TIER_ONE,2017,6,FINISHED,2017-02-16,17:00,Lạch Tray,HAP,Hải Phòng,1,1,HAN,Hà Nội,
TIER_ONE-2017-6-CAT-SGO,1,TIER_ONE,2017,6,FINISHED,2017-02-18,17:00,Cần Thơ,CAT,Cần Thơ,4,2,SGO,Sài Gòn,
TIER_ONE-2017-6-DAN-THH,1,TIER_ONE,2017,6,FINISHED,2017-02-18,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,0,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2017-6-QNA-KHH,1,TIER_ONE,2017,6,FINISHED,2017-02-18,17:00,Quảng Nam,QNA,Quảng Nam,2,2,KHH,Khánh Hòa,
TIER_ONE-2017-6-QNI-NAN,1,TIER_ONE,2017,6,FINISHED,2017-02-19,17:00,Cẩm Phả,QNI,Than Quảng Ninh,2,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2017-6-HCM-LAN,1,TIER_ONE,2017,6,FINISHED,2017-02-19,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,5,2,LAN,Long An,
TIER_ONE-2017-6-BIDU-GLA,1,TIER_ONE,2017,6,FINISHED,2017-02-19,18:00,Bình Dương,BIDU,Becamex Bình Dương,0,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017-7-KHH-HAP,1,TIER_ONE,2017,7,FINISHED,2017-02-24,16:00,19/8 Nha Trang,KHH,Khánh Hòa,2,1,HAP,Hải Phòng,
TIER_ONE-2017-7-QNA-THH,1,TIER_ONE,2017,7,FINISHED,2017-02-25,17:00,Quảng Nam,QNA,Quảng Nam,1,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2017-7-HCM-CAT,1,TIER_ONE,2017,7,FINISHED,2017-02-25,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,1,0,CAT,Cần Thơ,
TIER_ONE-2017-7-LAN-GLA,1,TIER_ONE,2017,7,FINISHED,2017-02-25,17:30,Long An,LAN,Long An,0,3,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017-7-NAN-DAN,1,TIER_ONE,2017,7,FINISHED,2017-02-26,16:30,Vinh,NAN,Sông Lam Nghệ An,2,1,DAN,SHB Đà Nẵng,
TIER_ONE-2017-7-QNI-SGO,1,TIER_ONE,2017,7,FINISHED,2017-02-26,17:00,Cẩm Phả,QNI,Than Quảng Ninh,3,0,SGO,Sài Gòn,
TIER_ONE-2017-7-HAN-BIDU,1,TIER_ONE,2017,7,FINISHED,2017-02-26,17:30,Hàng Đẫy,HAN,Hà Nội,0,0,BIDU,Becamex Bình Dương,
TIER_ONE-2017-8-SGO-HAN,1,TIER_ONE,2017,8,FINISHED,2017-03-02,18:00,Thống Nhất,SGO,Sài Gòn,0,0,HAN,Hà Nội,
TIER_ONE-2017-8-THH-CAT,1,TIER_ONE,2017,8,FINISHED,2017-03-03,16:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,0,CAT,Cần Thơ,
TIER_ONE-2017-8-DAN-QNI,1,TIER_ONE,2017,8,FINISHED,2017-03-03,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,0,QNI,Than Quảng Ninh,
TIER_ONE-2017-8-GLA-HCM,1,TIER_ONE,2017,8,FINISHED,2017-03-04,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,1,HCM,TP Hồ Chí Minh,
TIER_ONE-2017-8-KHH-LAN,1,TIER_ONE,2017,8,FINISHED,2017-03-04,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,0,LAN,Long An,
TIER_ONE-2017-8-NAN-BIDU,1,TIER_ONE,2017,8,FINISHED,2017-03-05,16:30,Vinh,NAN,Sông Lam Nghệ An,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2017-8-HAP-QNA,1,TIER_ONE,2017,8,FINISHED,2017-03-05,17:00,Lạch Tray,HAP,Hải Phòng,2,0,QNA,Quảng Nam,
TIER_ONE-2017-9-BIDU-QNA,1,TIER_ONE,2017,9,FINISHED,2017-03-10,18:00,Bình Dương,BIDU,Becamex Bình Dương,0,1,QNA,Quảng Nam,
TIER_ONE-2017-9-GLA-KHH,1,TIER_ONE,2017,9,FINISHED,2017-03-11,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,2,KHH,Khánh Hòa,
TIER_ONE-2017-9-DAN-HCM,1,TIER_ONE,2017,9,FINISHED,2017-03-11,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,3,3,HCM,TP Hồ Chí Minh,
TIER_ONE-2017-9-HAP-THH,1,TIER_ONE,2017,9,FINISHED,2017-03-12,17:00,Lạch Tray,HAP,Hải Phòng,0,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2017-9-SGO-NAN,1,TIER_ONE,2017,9,FINISHED,2017-03-12,18:00,Thống Nhất,SGO,Sài Gòn,3,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2017-9-QNA-CAT,1,TIER_ONE,2017,9,FINISHED,2017-03-17,17:00,Quảng Nam,QNA,Quảng Nam,2,1,CAT,Cần Thơ,
TIER_ONE-2017-9-NAN-GLA,1,TIER_ONE,2017,9,FINISHED,2017-03-18,16:30,Vinh,NAN,Sông Lam Nghệ An,2,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017-10-KHH-SGO,1,TIER_ONE,2017,10,FINISHED,2017-03-18,17:00,19/8 Nha Trang,KHH,Khánh Hòa,0,0,SGO,Sài Gòn,
TIER_ONE-2017-10-HCM-HAP,1,TIER_ONE,2017,10,FINISHED,2017-03-18,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,0,1,HAP,Hải Phòng,
TIER_ONE-2017-10-QNI-BIDU,1,TIER_ONE,2017,10,FINISHED,2017-03-19,17:00,Cẩm Phả,QNI,Than Quảng Ninh,2,0,BIDU,Becamex Bình Dương,
TIER_ONE-2017-10-HAN-THH,1,TIER_ONE,2017,10,FINISHED,2017-03-19,17:30,Hàng Đẫy,HAN,Hà Nội,2,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2017-10-LAN-DAN,1,TIER_ONE,2017,10,FINISHED,2017-03-19,17:30,Long An,LAN,Long An,1,2,DAN,SHB Đà Nẵng,
TIER_ONE-2017-10-CAT-QNI,1,TIER_ONE,2017,10,FINISHED,2017-03-23,17:00,Cần Thơ,CAT,Cần Thơ,1,1,QNI,Than Quảng Ninh,
TIER_ONE-2017-10-LAN-HAN,1,TIER_ONE,2017,10,FINISHED,2017-03-23,17:30,Long An,LAN,Long An,1,5,HAN,Hà Nội,
TIER_ONE-2017--SGO-LAN,1,TIER_ONE,2017,,FINISHED,2017-04-01,18:00,Thống Nhất,SGO,Sài Gòn,4,0,LAN,Long An,
TIER_ONE-2017--GLA-QNA,1,TIER_ONE,2017,,FINISHED,2017-04-02,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,0,QNA,Quảng Nam,
TIER_ONE-2017--DAN-KHH,1,TIER_ONE,2017,,FINISHED,2017-04-02,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,0,1,KHH,Khánh Hòa,
TIER_ONE-2017--HAP-NAN,1,TIER_ONE,2017,,FINISHED,2017-04-02,17:00,Lạch Tray,HAP,Hải Phòng,1,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--BIDU-HCM,1,TIER_ONE,2017,,FINISHED,2017-04-02,18:00,Bình Dương,BIDU,Becamex Bình Dương,1,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2017--HAN-NAN,1,TIER_ONE,2017,,FINISHED,2017-04-14,18:30,Hàng Đẫy,HAN,Hà Nội,1,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--THH-SGO,1,TIER_ONE,2017,,FINISHED,2017-04-15,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,1,SGO,Sài Gòn,
TIER_ONE-2017--QNA-LAN,1,TIER_ONE,2017,,FINISHED,2017-04-15,17:00,Quảng Nam,QNA,Quảng Nam,1,1,LAN,Long An,
TIER_ONE-2017--CAT-DAN,1,TIER_ONE,2017,,FINISHED,2017-04-15,17:00,Cần Thơ,CAT,Cần Thơ,2,2,DAN,SHB Đà Nẵng,
TIER_ONE-2017--QNI-GLA,1,TIER_ONE,2017,,FINISHED,2017-04-15,18:00,Cẩm Phả,QNI,Than Quảng Ninh,2,2,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017--HCM-KHH,1,TIER_ONE,2017,,FINISHED,2017-04-16,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,1,4,KHH,Khánh Hòa,
TIER_ONE-2017--BIDU-HAP,1,TIER_ONE,2017,,FINISHED,2017-04-16,18:00,Bình Dương,BIDU,Becamex Bình Dương,2,2,HAP,Hải Phòng,
TIER_ONE-2017--CAT-HAN,1,TIER_ONE,2017,,FINISHED,2017-06-09,17:00,Cần Thơ,CAT,Cần Thơ,1,1,HAN,Hà Nội,
TIER_ONE-2017--THH-QNI,1,TIER_ONE,2017,,FINISHED,2017-06-09,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,0,QNI,Than Quảng Ninh,
TIER_ONE-2017--CAT-HAP,1,TIER_ONE,2017,,FINISHED,2017-07-02,17:00,Cần Thơ,CAT,Cần Thơ,2,0,HAP,Hải Phòng,
TIER_ONE-2017--QNA-SGO,1,TIER_ONE,2017,,FINISHED,2017-07-02,17:00,Quảng Nam,QNA,Quảng Nam,1,1,SGO,Sài Gòn,
TIER_ONE-2017--THH-GLA,1,TIER_ONE,2017,,FINISHED,2017-07-02,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,5,3,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017--HCM-NAN,1,TIER_ONE,2017,,FINISHED,2017-07-02,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,2,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--BIDU-DAN,1,TIER_ONE,2017,,FINISHED,2017-07-02,18:00,Bình Dương,BIDU,Becamex Bình Dương,3,4,DAN,SHB Đà Nẵng,
TIER_ONE-2017--QNI-LAN,1,TIER_ONE,2017,,FINISHED,2017-07-02,18:00,Cẩm Phả,QNI,Than Quảng Ninh,2,1,LAN,Long An,
TIER_ONE-2017--HAN-KHH,1,TIER_ONE,2017,,FINISHED,2017-07-02,18:30,Hàng Đẫy,HAN,Hà Nội,2,3,KHH,Khánh Hòa,
TIER_ONE-2017--HAP-BIDU,1,TIER_ONE,2017,,FINISHED,2017-09-09,17:00,Lạch Tray,HAP,Hải Phòng,0,2,BIDU,Becamex Bình Dương,
TIER_ONE-2017--DAN-CAT,1,TIER_ONE,2017,,FINISHED,2017-09-09,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,3,0,CAT,Cần Thơ,
TIER_ONE-2017--GLA-QNI,1,TIER_ONE,2017,,FINISHED,2017-09-10,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,4,2,QNI,Than Quảng Ninh,
TIER_ONE-2017--NAN-HAN,1,TIER_ONE,2017,,FINISHED,2017-09-10,17:00,Vinh,NAN,Sông Lam Nghệ An,1,2,HAN,Hà Nội,
TIER_ONE-2017--KHH-HCM,1,TIER_ONE,2017,,FINISHED,2017-09-10,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2017--LAN-QNA,1,TIER_ONE,2017,,FINISHED,2017-09-10,17:30,Long An,LAN,Long An,2,3,QNA,Quảng Nam,
TIER_ONE-2017--SGO-THH,1,TIER_ONE,2017,,FINISHED,2017-09-10,18:00,Thống Nhất,SGO,Sài Gòn,2,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2017--HAP-KHH,1,TIER_ONE,2017,,FINISHED,2017-09-16,17:00,Lạch Tray,HAP,Hải Phòng,3,1,KHH,Khánh Hòa,
TIER_ONE-2017--CAT-HCM,1,TIER_ONE,2017,,FINISHED,2017-09-16,17:00,Cần Thơ,CAT,Cần Thơ,2,1,HCM,TP Hồ Chí Minh,
TIER_ONE-2017--BIDU-HAN,1,TIER_ONE,2017,,FINISHED,2017-09-16,17:00,Bình Dương,BIDU,Becamex Bình Dương,2,0,HAN,Hà Nội,
TIER_ONE-2017--DAN-NAN,1,TIER_ONE,2017,,FINISHED,2017-09-17,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,0,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--THH-QNA,1,TIER_ONE,2017,,FINISHED,2017-09-17,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,3,QNA,Quảng Nam,
TIER_ONE-2017--GLA-LAN,1,TIER_ONE,2017,,FINISHED,2017-09-17,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,2,LAN,Long An,
TIER_ONE-2017--SGO-QNI,1,TIER_ONE,2017,,FINISHED,2017-09-17,18:00,Thống Nhất,SGO,Sài Gòn,0,0,QNI,Than Quảng Ninh,
TIER_ONE-2017--QNA-HAP,1,TIER_ONE,2017,,FINISHED,2017-09-22,17:00,Quảng Nam,QNA,Quảng Nam,2,1,HAP,Hải Phòng,
TIER_ONE-2017--BIDU-NAN,1,TIER_ONE,2017,,FINISHED,2017-09-22,17:00,Bình Dương,BIDU,Becamex Bình Dương,0,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--QNI-DAN,1,TIER_ONE,2017,,FINISHED,2017-09-22,18:00,Cẩm Phả,QNI,Than Quảng Ninh,0,0,DAN,SHB Đà Nẵng,
TIER_ONE-2017--CAT-THH,1,TIER_ONE,2017,,FINISHED,2017-09-24,17:00,Cần Thơ,CAT,Cần Thơ,1,4,THH,Đông Á Thanh Hóa,
TIER_ONE-2017--LAN-KHH,1,TIER_ONE,2017,,FINISHED,2017-09-24,17:00,Long An,LAN,Long An,2,2,KHH,Khánh Hòa,
TIER_ONE-2017--HCM-GLA,1,TIER_ONE,2017,,FINISHED,2017-09-24,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,1,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017--HAN-SGO,1,TIER_ONE,2017,,FINISHED,2017-09-24,18:30,Hàng Đẫy,HAN,Hà Nội,2,2,SGO,Sài Gòn,
TIER_ONE-2017--THH-HAP,1,TIER_ONE,2017,,FINISHED,2017-09-30,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,0,0,HAP,Hải Phòng,
TIER_ONE-2017--QNA-BIDU,1,TIER_ONE,2017,,FINISHED,2017-10-01,17:00,Quảng Nam,QNA,Quảng Nam,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2017--NAN-SGO,1,TIER_ONE,2017,,FINISHED,2017-10-01,17:00,Vinh,NAN,Sông Lam Nghệ An,2,0,SGO,Sài Gòn,
TIER_ONE-2017--KHH-GLA,1,TIER_ONE,2017,,FINISHED,2017-10-01,17:00,19/8 Nha Trang,KHH,Khánh Hòa,4,2,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017--HCM-DAN,1,TIER_ONE,2017,,FINISHED,2017-10-01,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,1,1,DAN,SHB Đà Nẵng,
TIER_ONE-2017--QNI-CAT,1,TIER_ONE,2017,,FINISHED,2017-10-01,18:00,Cẩm Phả,QNI,Than Quảng Ninh,0,0,CAT,Cần Thơ,
TIER_ONE-2017--HAN-LAN,1,TIER_ONE,2017,,FINISHED,2017-10-01,18:30,Hàng Đẫy,HAN,Hà Nội,4,0,LAN,Long An,
TIER_ONE-2017--BIDU-QNI,1,TIER_ONE,2017,,FINISHED,2017-10-14,17:00,Bình Dương,BIDU,Becamex Bình Dương,0,1,QNI,Than Quảng Ninh,
TIER_ONE-2017--GLA-NAN,1,TIER_ONE,2017,,FINISHED,2017-10-14,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--HAP-HCM,1,TIER_ONE,2017,,FINISHED,2017-10-14,17:00,Lạch Tray,HAP,Hải Phòng,4,1,HCM,TP Hồ Chí Minh,
TIER_ONE-2017--THH-HAN,1,TIER_ONE,2017,,FINISHED,2017-10-15,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,3,3,HAN,Hà Nội,
TIER_ONE-2017--DAN-LAN,1,TIER_ONE,2017,,FINISHED,2017-10-15,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,0,LAN,Long An,
TIER_ONE-2017--CAT-QNA,1,TIER_ONE,2017,,FINISHED,2017-10-15,17:00,Cần Thơ,CAT,Cần Thơ,2,3,QNA,Quảng Nam,
TIER_ONE-2017--SGO-KHH,1,TIER_ONE,2017,,FINISHED,2017-10-15,18:00,Thống Nhất,SGO,Sài Gòn,0,0,KHH,Khánh Hòa,
TIER_ONE-2017--GLA-HAN,1,TIER_ONE,2017,,FINISHED,2017-10-27,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,3,2,HAN,Hà Nội,
TIER_ONE-2017--KHH-NAN,1,TIER_ONE,2017,,FINISHED,2017-10-28,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--QNI-HAP,1,TIER_ONE,2017,,FINISHED,2017-10-28,17:00,Cẩm Phả,QNI,Than Quảng Ninh,1,0,HAP,Hải Phòng,
TIER_ONE-2017--LAN-THH,1,TIER_ONE,2017,,FINISHED,2017-10-28,17:00,Long An,LAN,Long An,0,2,THH,Đông Á Thanh Hóa,
TIER_ONE-2017--DAN-QNA,1,TIER_ONE,2017,,FINISHED,2017-10-29,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,0,2,QNA,Quảng Nam,
TIER_ONE-2017--BIDU-CAT,1,TIER_ONE,2017,,FINISHED,2017-10-29,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,1,CAT,Cần Thơ,
TIER_ONE-2017--HCM-SGO,1,TIER_ONE,2017,,FINISHED,2017-10-29,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,1,3,SGO,Sài Gòn,
TIER_ONE-2017--THH-BIDU,1,TIER_ONE,2017,,FINISHED,2017-11-03,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2017--HAP-DAN,1,TIER_ONE,2017,,FINISHED,2017-11-04,17:00,Lạch Tray,HAP,Hải Phòng,2,0,DAN,SHB Đà Nẵng,
TIER_ONE-2017--NAN-LAN,1,TIER_ONE,2017,,FINISHED,2017-11-04,17:00,Vinh,NAN,Sông Lam Nghệ An,3,2,LAN,Long An,
TIER_ONE-2017--SGO-GLA,1,TIER_ONE,2017,,FINISHED,2017-11-04,18:00,Thống Nhất,SGO,Sài Gòn,1,2,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017--CAT-KHH,1,TIER_ONE,2017,,FINISHED,2017-11-05,17:00,Cần Thơ,CAT,Cần Thơ,1,2,KHH,Khánh Hòa,
TIER_ONE-2017--HAN-HCM,1,TIER_ONE,2017,,FINISHED,2017-11-05,18:30,Hàng Đẫy,HAN,Hà Nội,4,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2017--QNA-QNI,1,TIER_ONE,2017,,FINISHED,2017-11-10,17:00,Quảng Nam,QNA,Quảng Nam,2,1,QNI,Than Quảng Ninh,
TIER_ONE-2017--HAN-QNA,1,TIER_ONE,2017,,FINISHED,2017-11-19,17:00,Hàng Đẫy,HAN,Hà Nội,1,0,QNA,Quảng Nam,
TIER_ONE-2017--DAN-SGO,1,TIER_ONE,2017,,FINISHED,2017-11-19,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,3,SGO,Sài Gòn,
TIER_ONE-2017--CAT-NAN,1,TIER_ONE,2017,,FINISHED,2017-11-19,17:00,Cần Thơ,CAT,Cần Thơ,1,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2017--BIDU-LAN,1,TIER_ONE,2017,,FINISHED,2017-11-19,17:00,Bình Dương,BIDU,Becamex Bình Dương,4,0,LAN,Long An,
TIER_ONE-2017--THH-KHH,1,TIER_ONE,2017,,FINISHED,2017-11-19,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,0,KHH,Khánh Hòa,
TIER_ONE-2017--HAP-GLA,1,TIER_ONE,2017,,FINISHED,2017-11-19,17:00,Lạch Tray,HAP,Hải Phòng,1,2,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2017--HCM-QNI,1,TIER_ONE,2017,,FINISHED,2017-11-19,17:00,Thống Nhất,HCM,TP Hồ Chí Minh,2,4,QNI,Than Quảng Ninh,
TIER_ONE-2017--SGO-HAP,1,TIER_ONE,2017,,FINISHED,2017-11-25,17:00,Thống Nhất,SGO,Sài Gòn,3,0,HAP,Hải Phòng,
TIER_ONE-2017--GLA-DAN,1,TIER_ONE,2017,,FINISHED,2017-11-25,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,1,DAN,SHB Đà Nẵng,
TIER_ONE-2017--LAN-CAT,1,TIER_ONE,2017,,FINISHED,2017-11-25,17:00,Long An,LAN,Long An,2,3,CAT,Cần Thơ,
