industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Financials,668215843.0,668215843.0,05/10/2016 00:00:00,4650782267280.0,Hoang Huy Investment Financial Services Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TCH
Financials,112652767.0,112652767.0,14/12/2006 00:00:00,321060385950.0,Thu Duc Housing Development Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TDH
Financials,65591772.0,65591772.0,22/12/2015 00:00:00,540476201280.0,Truong Thanh Energy and Real Estate Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TEG
Financials,350000000.0,350000000.0,19/06/2020 00:00:00,12950000000000.0,Thaiholdings Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,THD
Financials,200000000.0,200000000.0,12/12/2018 00:00:00,5221200000000.0,Tin Nghia Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TID
Financials,176006485.0,176006485.0,08/10/2010 00:00:00,1513655771000.0,ThangLong Investment Group Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TIG
Financials,65007857.0,65007857.0,06/06/2016 00:00:00,1140887890350.0,Tin Nghia Industrial Park Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TIP
Financials,30000000.0,30000000.0,25/11/2009 00:00:00,975000000000.0,Tan Binh Import - Export Joint Stock Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TIX
Financials,74752586.0,74752586.0,07/12/2017 00:00:00,224257758000.0,Thang Long Urban Development and Construction Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TLD
Financials,43188087.0,43188087.0,30/05/2019 00:00:00,751472713800.0,TNS Holdings Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TN1
Financials,8399889.0,8399889.0,16/01/2012 00:00:00,5997520746.0,Vietnam Construction Joint Stock Company No11,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,V11
Financials,11999789.0,11999789.0,21/04/2010 00:00:00,43199240400.0,Vinaconex 21 Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,V21
Financials,210000000.0,210000000.0,10/05/2010 00:00:00,5040000000000.0,Vinaconex Investment and Tourism Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VCR
Financials,35774448.0,35774448.0,17/07/2017 00:00:00,334956156624.0,Vietnam National Construction Consultants Corporation - JSC,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VGV
Financials,38000000.0,38000000.0,22/06/2017 00:00:00,566200000000.0,VINAHUD Urban and Housing Development Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VHD
Financials,4354367488.0,4354367488.0,17/05/2018 00:00:00,216847500902400.0,Vinhomes Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VHM
Financials,3813935561.0,3813935561.0,19/09/2007 00:00:00,210147849411100.0,VinGroup Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VIC
Financials,10559996.0,10559996.0,09/09/2009 00:00:00,104608487600.0,Vietnam Land Investment Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VNI
Financials,95357800.0,95357800.0,09/09/2009 00:00:00,388106246000.0,Van Phat Hung Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VPH
Financials,241999617.0,241999617.0,28/11/2017 00:00:00,13527778590300.0,Van Phu - Invest Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VPI
Financials,50000000.0,50000000.0,26/07/2010 00:00:00,414500000000.0,VRC Real Estate and Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VRC
Financials,2328818410.0,2328818410.0,06/11/2017 00:00:00,58625814978000.0,Vincom Retail Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VRE
Financials,25894868.0,25894868.0,10/11/2014 00:00:00,644782213200.0,Viet Nam Rubber Urban and Industrial Zone development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VRG
Financials,24569992.0,24569992.0,22/10/2018 00:00:00,776411747200.0,Hanoi Civil Construction Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,XDH
