api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/B001234.json,False,,,,81682,1947-01-23,43,-0.349,,,,Joe,M,0643,/m/024xk0,400009,29942,B001234,,False,Baca,2019-10-07 10:38:31 -0400,,,118,7.34,2012,ocd-division/country:us/state:ca/cd:43,,D,,,14,Rep.,CA,,Representative,1,1607,,,7.62,92.31,,
https://api.propublica.org/congress/v1/members/B001256.json,False,,,,1021492,1956-04-06,6,0.584,RepMicheleBachmann,,,Michele,F,2706,/m/06jm4y,412216,20728,B001256,,False,Bachmann,2019-10-07 10:38:31 -0400,,,383,23.83,2012,ocd-division/country:us/state:mn/cd:6,,R,,,6,Rep.,MN,,Representative,1,1607,MicheleBachmann,http://bachmann.house.gov,7.58,92.33,,RepMicheleBachmann
https://api.propublica.org/congress/v1/members/B000013.json,False,,,,26397,1947-12-28,6,0.387,SpencerBachus,,,Spencer,M,0106,/m/024p0v,400010,29301,B000013,,False,Bachus,2019-10-07 10:38:31 -0400,,,58,3.61,2012,ocd-division/country:us/state:al/cd:6,,R,,,20,Rep.,AL,,Representative,0,1607,BachusAL06,http://bachus.house.gov,5.86,94.08,,congressmanbachus
https://api.propublica.org/congress/v1/members/B001230.json,False,,,N00004367,57884,1962-02-11,2,-0.528,senatortammybaldwin,,,Tammy,F,5502,/m/024v02,400013,29940,B001230,,False,Baldwin,2019-10-07 10:38:31 -0400,,,49,3.05,2012,ocd-division/country:us/state:wi/cd:2,,D,,,14,Rep.,WI,,Representative,1,1607,SenatorBaldwin,https://www.baldwin.senate.gov,6.52,93.42,3470,witammybaldwin
https://api.propublica.org/congress/v1/members/B001279.json,False,,,,31093,1945-08-25,8,-0.123,RepRonBarber,,,Ron,M,0408,/m/0k0qntf,412502,21199,B001279,,False,Barber,2019-10-07 10:38:31 -0400,,,7,2.52,,ocd-division/country:us/state:az/cd:8,,D,,,2,Rep.,AZ,,Representative,0,278,RepRonBarber,http://barber.house.gov,8.68,91.32,,RepRonBarber
https://api.propublica.org/congress/v1/members/B001269.json,False,,,N00025495,29618,1956-01-28,11,0.277,CongressmanLouBarletta,,,Lou,M,4211,/m/03wcvjl,412469,21171,B001269,,False,Barletta,2019-10-07 10:38:31 -0400,,,24,1.49,,ocd-division/country:us/state:pa/cd:11,,R,,,2,Rep.,PA,,Representative,0,1607,RepLouBarletta,https://barletta.house.gov,7.89,92.04,47143,reploubarletta
https://api.propublica.org/congress/v1/members/B001252.json,False,,,,1012025,1955-10-31,12,-0.119,CongressmanJohnBarrow,,,John,M,1312,/m/056gyc,400628,20507,B001252,,False,Barrow,2019-10-07 10:38:31 -0400,,,3,0.19,2012,ocd-division/country:us/state:ga/cd:12,,D,,,8,Rep.,GA,,Representative,0,1607,RepJohnBarrow,http://barrow.house.gov,32.15,67.78,,RepJohnBarrow
https://api.propublica.org/congress/v1/members/B000208.json,False,,,,27026,1926-06-03,6,0.493,,,,Roscoe,M,2406,/m/025k82,400017,29356,B000208,,False,Bartlett,2019-10-07 10:38:31 -0400,,G.,47,2.92,2012,ocd-division/country:us/state:md/cd:6,,R,,,20,Rep.,MD,,Representative,1,1607,,,10.08,89.86,,RepRoscoeBartlett
https://api.propublica.org/congress/v1/members/B000213.json,False,,,N00005656,5248,1949-09-15,6,0.528,RepJoeBarton,,,Joe,M,4806,/m/03rspq,400018,15085,B000213,,False,Barton,2019-10-07 10:38:31 -0400,,L.,63,3.92,2012,ocd-division/country:us/state:tx/cd:6,,R,,,28,Rep.,TX,,Representative,0,1607,RepJoeBarton,https://joebarton.house.gov,7.57,92.36,27082,repjoebarton
https://api.propublica.org/congress/v1/members/B000220.json,False,,,,37079,1952-01-08,2,0.331,,,,Charles,M,3302,/m/02vypx,400019,29538,B000220,,False,Bass,2019-10-07 10:38:31 -0400,,F.,40,2.49,,ocd-division/country:us/state:nh/cd:2,,R,,,2,Rep.,NH,,Representative,0,1607,RepCharlesBass,,16.14,83.79,,
https://api.propublica.org/congress/v1/members/B001270.json,False,,,N00031877,62502,1953-10-03,33,-0.585,RepKarenBass,,,Karen,F,0633,/m/027g9m6,412404,21110,B001270,,False,Bass,2021-03-02 02:35:24 -0500,,,123,7.65,,ocd-division/country:us/state:ca/cd:33,,D,,https://bass.house.gov/rss.xml,2,Rep.,CA,,Representative,1,1607,RepKarenBass,https://bass.house.gov,5.33,94.6,28963,RepKarenBass
https://api.propublica.org/congress/v1/members/B000287.json,False,,,,26567,1958-01-26,31,-0.512,XavierBecerra,,,Xavier,M,0631,/m/024trk,400021,29316,B000287,,False,Becerra,2019-10-07 10:38:31 -0400,,,59,3.67,2012,ocd-division/country:us/state:ca/cd:31,,D,,https://becerra.house.gov/rss/press-releases.xml,20,Rep.,CA,,Representative,1,1607,RepBecerra,http://becerra.house.gov,4.59,95.35,,XavierBecerra
https://api.propublica.org/congress/v1/members/B001271.json,False,,,,61860,1952-04-20,1,0.491,CongressmanDan,,,Dan,M,2601,/m/0bmf7qt,412436,21141,B001271,,False,Benishek,2019-10-07 10:38:31 -0400,,,13,0.81,,ocd-division/country:us/state:mi/cd:1,,R,,,2,Rep.,MI,,Representative,1,1607,CongressmanDan,http://benishek.house.gov,9.67,90.27,,
https://api.propublica.org/congress/v1/members/B001272.json,True,,,,,1959-08-16,At-Large,0.328,,,,Rick,M,3800,/m/02r77g9,412458,21160,B001272,,False,Berg,2019-10-07 10:38:31 -0400,,,38,2.36,,ocd-division/country:us/state:nd/cd:1,,R,,,2,Rep.,ND,,Representative,0,1607,RepRickBerg,,6.23,93.71,,
https://api.propublica.org/congress/v1/members/B001231.json,False,,,,,1951-01-20,1,-0.302,,,,Shelley,F,3201,/m/025h7j,400024,29922,B001231,,False,Berkley,2019-10-07 10:38:31 -0400,,,31,1.93,2012,ocd-division/country:us/state:nv/cd:1,,D,,,14,Rep.,NV,,Representative,1,1607,repberkley,,9.07,90.86,,ShelleyBerkley
https://api.propublica.org/congress/v1/members/B000410.json,False,,,,1592,1941-04-15,28,,,,,Howard,M,0628,,400025,15004,B000410,,False,Berman,2019-10-07 10:38:31 -0400,,L.,101,6.29,2012,ocd-division/country:us/state:ca/cd:28,,D,,,30,Rep.,CA,,Representative,1,1607,RepHowardBerman,,4.51,95.42,,RepHowardBerman
https://api.propublica.org/congress/v1/members/B001232.json,False,,,,57890,1937-08-15,13,0.323,,,,Judy,F,1713,/m/0256wq,400027,29912,B001232,,False,Biggert,2019-10-07 10:38:31 -0400,,,13,0.81,2012,ocd-division/country:us/state:il/cd:13,,R,,,14,Rep.,IL,,Representative,0,1607,JudyBiggert,,10.68,89.25,,JudyBiggert
https://api.propublica.org/congress/v1/members/B000461.json,False,,,,36554,1951-01-28,50,0.392,,,,Brian,M,0650,,400570,29508,B000461,,False,Bilbray,2019-10-07 10:38:31 -0400,,P.,63,3.92,2012,ocd-division/country:us/state:ca/cd:50,,R,,,8,Rep.,CA,,Representative,0,1607,BilbrayCA50,,9.78,90.15,,
https://api.propublica.org/congress/v1/members/B001257.json,False,,,N00027462,1022873,1963-02-08,9,0.405,GusBilirakis,,,Gus,M,1209,/m/0dy3z1,412250,20758,B001257,,False,Bilirakis,2021-03-02 02:35:25 -0500,,,52,3.24,2012,ocd-division/country:us/state:fl/cd:9,,R,,https://bilirakis.house.gov/rss.xml,8,Rep.,FL,,Representative,0,1607,RepGusBilirakis,https://bilirakis.house.gov,4.66,95.27,17318,RepGusBilirakis
https://api.propublica.org/congress/v1/members/B001242.json,False,,,,1003587,1950-06-01,1,-0.338,RepTimBishop,,,Timothy,M,3601,,400031,20338,B001242,,False,Bishop,2019-10-07 10:38:31 -0400,,H.,63,3.92,2012,ocd-division/country:us/state:ny/cd:1,,D,,,10,Rep.,NY,,Representative,1,1607,TimBishopNY,http://timbishop.house.gov,6.64,93.29,,timbishop01
https://api.propublica.org/congress/v1/members/B001250.json,False,,,N00025292,1003621,1951-07-13,1,0.531,RepRobBishop,,,Rob,M,4901,/m/02tn41,400029,20357,B001250,,False,Bishop,2019-10-07 10:38:31 -0400,,,71,4.42,2012,ocd-division/country:us/state:ut/cd:1,,R,,https://robbishop.house.gov/rss.xml,10,Rep.,UT,,Representative,3,1607,RepRobBishop,https://robbishop.house.gov,7.2,92.73,50544,CongressmanBishop
https://api.propublica.org/congress/v1/members/B000490.json,False,,,N00002674,26194,1947-02-04,2,-0.282,sanfordbishop,,,Sanford,M,1302,/m/02554k,400030,29339,B000490,,False,Bishop,2021-03-02 02:35:25 -0500,,D.,66,4.11,2012,ocd-division/country:us/state:ga/cd:2,,D,,https://bishop.house.gov/rss.xml,20,Rep.,GA,Jr.,Representative,2,1607,SanfordBishop,https://bishop.house.gov,18.22,81.71,26817,RepSanfordBishop
https://api.propublica.org/congress/v1/members/B001273.json,False,,,N00031539,9268964,1951-01-16,6,0.58,DianeBlackTN06,,,Diane,F,4706,/m/0cyvxl,412478,21180,B001273,,False,Black,2019-10-07 10:38:31 -0400,,,40,2.49,,ocd-division/country:us/state:tn/cd:6,,R,,,2,Rep.,TN,,Representative,0,1607,RepDianeBlack,https://black.house.gov,4.12,95.82,25292,RepDianeBlack
https://api.propublica.org/congress/v1/members/B001243.json,False,,,N00003105,31226,1952-06-06,7,0.615,marshablackburn,,,Marsha,F,4707,/m/01fnkt,400032,20351,B001243,,False,Blackburn,2019-10-07 10:38:31 -0400,,,16,1.0,2012,ocd-division/country:us/state:tn/cd:7,,R,,,10,Rep.,TN,,Representative,0,1607,MarshaBlackburn,https://www.blackburn.senate.gov,5.7,94.24,25186,RepMarshaBlackburn
https://api.propublica.org/congress/v1/members/B000574.json,False,,,N00007727,43809,1948-08-16,3,-0.428,,,,Earl,M,4103,/m/033tw8,400033,29588,B000574,,False,Blumenauer,2021-03-02 02:35:25 -0500,,,99,6.16,2012,ocd-division/country:us/state:or/cd:3,,D,,https://blumenauer.house.gov/rss.xml,18,Rep.,OR,,Representative,2,1607,BlumenauerMedia,https://blumenauer.house.gov,6.67,93.26,367,RepBlumenauer
https://api.propublica.org/congress/v1/members/B000589.json,False,,,,16740,1949-11-17,8,,SpeakerJohnBoehner,,,John,M,3908,/m/039rwf,400036,15806,B000589,,False,Boehner,2019-10-07 10:38:31 -0400,,A.,1594,99.31,2012,ocd-division/country:us/state:oh/cd:8,,R,,,22,Rep.,OH,,Representative,0,1605,SpeakerBoehner,http://boehner.house.gov,11.11,88.89,,johnboehner
https://api.propublica.org/congress/v1/members/B001278.json,False,,,N00033474,63966,1954-10-14,1,-0.394,congresswomanbonamici,,,Suzanne,F,4101,/m/02q453x,412501,21198,B001278,,False,Bonamici,2021-03-02 02:35:25 -0500,,,0,0.0,,ocd-division/country:us/state:or/cd:1,,D,,https://bonamici.house.gov/rss.xml,2,Rep.,OR,,Representative,0,619,RepBonamici,https://bonamici.house.gov,3.11,96.89,59641,RepSuzanneBonamici
https://api.propublica.org/congress/v1/members/B001244.json,False,,,,1003546,1959-11-19,1,0.367,jobonner,,,Jo,M,0101,,400038,20300,B001244,,False,Bonner,2019-10-07 10:38:31 -0400,,,58,3.61,2012,ocd-division/country:us/state:al/cd:1,,R,,,10,Rep.,AL,,Representative,0,1607,repjobonner,http://bonner.house.gov/,5.85,94.08,,JoBonner
https://api.propublica.org/congress/v1/members/B001228.json,False,,,,,1961-10-24,45,0.353,,,,Mary,F,0645,/m/024xmf,400039,29775,B001228,,False,Bono Mack,2019-10-07 10:38:31 -0400,,,80,4.98,2012,ocd-division/country:us/state:ca/cd:45,,R,,,16,Rep.,CA,,Representative,0,1607,Rep_BonoMack,,6.46,93.47,,
https://api.propublica.org/congress/v1/members/B001245.json,True,,,N00024866,1003568,1933-05-31,At-Large,,madeleine.bordallo,,,Madeleine,F,6698,/m/01s_xp,400041,,B001245,,False,Bordallo,2018-03-07 08:14:18 -0500,,Z.,0,0.0,2012,ocd-division/country:us/state:gu/cd:79,,D,,,10,Del.,GU,,Delegate,0,0,,https://bordallo.house.gov,,0.0,1751,
https://api.propublica.org/congress/v1/members/B001254.json,False,,,,1013053,1973-08-02,2,-0.112,,,,Dan,M,4002,/m/04bbc1,400645,20523,B001254,,False,Boren,2019-10-07 10:38:31 -0400,,,81,5.04,2012,ocd-division/country:us/state:ok/cd:2,,D,,,8,Rep.,OK,,Representative,1,1607,,,48.64,51.3,,
https://api.propublica.org/congress/v1/members/B000652.json,False,,,,45520,1934-01-10,3,-0.238,,,,Leonard,M,1903,/m/025b6f,400042,29721,B000652,,False,Boswell,2019-10-07 10:38:31 -0400,,L.,17,1.06,2012,ocd-division/country:us/state:ia/cd:3,,D,,,16,Rep.,IA,,Representative,0,1607,LeonardBoswell,,16.6,83.33,,RepLeonardBoswell
https://api.propublica.org/congress/v1/members/B001255.json,False,,,,1013047,1956-02-21,7,0.392,RepBoustany,,,Charles,M,2207,/m/04wdx3,400636,20514,B001255,,False,Boustany,2019-10-07 10:38:31 -0400,,,37,2.3,2012,ocd-division/country:us/state:la/cd:7,,R,,,8,Rep.,LA,Jr.,Representative,0,1607,RepBoustany,http://boustany.house.gov,4.24,95.7,,boustanyla07
https://api.propublica.org/congress/v1/members/B000755.json,False,,,N00005883,45749,1955-04-11,8,0.518,kevinbrady,,,Kevin,M,4808,/m/03tq00,400046,29760,B000755,,False,Brady,2021-03-02 02:35:26 -0500,,,55,3.42,2012,ocd-division/country:us/state:tx/cd:8,,R,,,16,Rep.,TX,,Representative,0,1607,RepKevinBrady,https://kevinbrady.house.gov,5.91,94.03,361,KBrady8
https://api.propublica.org/congress/v1/members/B001227.json,False,,,N00001619,55227,1945-04-07,1,-0.484,RepRobertBrady,,,Robert,M,4201,/m/03tq5z,400047,29777,B001227,,False,Brady,2019-10-07 10:38:31 -0400,,A.,22,1.37,2012,ocd-division/country:us/state:pa/cd:1,,D,,,16,Rep.,PA,,Representative,1,1607,RepBrady,https://brady.house.gov,5.63,94.31,2519,BradyPA01
https://api.propublica.org/congress/v1/members/B001259.json,False,,,,1020421,1957-10-30,1,-0.31,repbrucebraley,,,Bruce,M,1901,/m/07r9r0,412208,20719,B001259,,False,Braley,2019-10-07 10:38:31 -0400,,,87,5.41,2012,ocd-division/country:us/state:ia/cd:1,,D,,,6,Rep.,IA,,Representative,0,1607,BruceBraley,http://braley.house.gov,6.61,93.32,,repbrucebraley
https://api.propublica.org/congress/v1/members/B001274.json,False,,,N00030910,94888,1954-04-29,5,0.604,RepMoBrooks,,,Mo,M,0105,/m/0c3xdjf,412395,21193,B001274,,False,Brooks,2021-03-02 02:35:26 -0500,,,12,0.75,,ocd-division/country:us/state:al/cd:5,,R,,https://brooks.house.gov/rss.xml,2,Rep.,AL,,Representative,0,1607,RepMoBrooks,https://brooks.house.gov,6.38,93.56,121610,RepMoBrooks
https://api.propublica.org/congress/v1/members/B001262.json,False,,,,1025092,1946-12-07,10,0.913,RepPaulBroun,,,Paul,M,1310,/m/02vzlfc,412252,20753,B001262,,False,Broun,2019-10-07 10:38:31 -0400,,,75,4.67,2012,ocd-division/country:us/state:ga/cd:10,,R,,,6,Rep.,GA,,Representative,2,1607,RepPaulBrounMD,http://broun.house.gov,11.83,88.11,,RepPaulBroun
https://api.propublica.org/congress/v1/members/B000911.json,False,,,,26192,1946-11-11,3,-0.429,congresswomanbrown,,,Corrine,F,1203,/m/0251xd,400048,29328,B000911,,False,Brown,2019-10-07 10:38:31 -0400,,,82,5.1,2012,ocd-division/country:us/state:fl/cd:3,,D,,https://corrinebrown.house.gov/rss.xml,20,Rep.,FL,,Representative,2,1607,RepCorrineBrown,https://corrinebrown.house.gov,5.72,94.21,,CongresswomanBrown
https://api.propublica.org/congress/v1/members/B001260.json,False,,,N00027626,1021626,1951-05-08,13,0.36,CongressmanBuchanan,,,Vern,M,1213,/m/0gtjsp,412196,20709,B001260,,False,Buchanan,2021-03-02 02:35:26 -0500,,,34,2.12,2012,ocd-division/country:us/state:fl/cd:13,,R,,https://buchanan.house.gov/rss.xml,6,Rep.,FL,,Representative,0,1607,VernBuchanan,https://buchanan.house.gov,5.51,94.43,66247,vernbuchanan
https://api.propublica.org/congress/v1/members/B001275.json,False,,,N00031227,61837,1962-05-31,8,0.39,RepLarryBucshon,,,Larry,M,1808,/m/0dd9k_y,412427,21132,B001275,,False,Bucshon,2021-03-02 02:35:26 -0500,,,16,1.0,,ocd-division/country:us/state:in/cd:8,,R,,,2,Rep.,IN,,Representative,0,1607,RepLarryBucshon,https://bucshon.house.gov,3.74,96.2,120335,RepLarryBucshon
https://api.propublica.org/congress/v1/members/B001276.json,False,,,,,1951-05-08,25,0.579,,,,Ann Marie,F,3625,/m/0fpjgz7,412456,21158,B001276,,False,Buerkle,2019-10-07 10:38:31 -0400,,,36,2.24,,ocd-division/country:us/state:ny/cd:25,,R,,,2,Rep.,NY,,Representative,0,1607,RepBuerkle,,4.43,95.51,,
https://api.propublica.org/congress/v1/members/B001248.json,False,,,N00025219,1003620,1950-12-23,26,0.57,michaelcburgess,,,Michael,M,4826,/m/03tq8_,400052,20355,B001248,,False,Burgess,2021-03-02 02:35:26 -0500,,C.,26,1.62,2012,ocd-division/country:us/state:tx/cd:26,,R,,https://burgess.house.gov/news/rss.aspx,10,Rep.,TX,,Representative,0,1607,MichaelCBurgess,https://burgess.house.gov,10.77,89.17,50120,michaelcburgessmd
https://api.propublica.org/congress/v1/members/B001149.json,False,,,,,1938-06-21,5,,,,,Dan,M,1805,/m/022r4p,400055,15013,B001149,,False,Burton,2019-10-07 10:38:31 -0400,,,162,10.08,2012,ocd-division/country:us/state:in/cd:5,,R,,,30,Rep.,IN,,Representative,0,1607,RepDanBurton,,6.2,93.73,,CongressmanDanBurton
https://api.propublica.org/congress/v1/members/B001251.json,False,,,N00027035,1013540,1947-04-27,1,-0.402,congressmangkbutterfield,,,G.,M,3701,/m/03g_pq,400616,20340,B001251,,False,Butterfield,2021-03-02 02:35:27 -0500,,K.,118,7.34,2012,ocd-division/country:us/state:nc/cd:1,,D,,https://butterfield.house.gov/rss.xml,10,Rep.,NC,,Representative,1,1607,GKButterfield,https://butterfield.house.gov,6.61,93.32,41077,GKBNC01
https://api.propublica.org/congress/v1/members/C000059.json,False,,,N00007099,26709,1953-06-08,44,0.348,70063393423,,,Ken,M,0644,/m/024xl1,400057,29323,C000059,,False,Calvert,2021-03-02 02:35:27 -0500,,,23,1.43,2012,ocd-division/country:us/state:ca/cd:44,,R,,https://calvert.house.gov/rss.xml,20,Rep.,CA,,Representative,0,1607,KenCalvert,https://calvert.house.gov,5.72,94.21,26777,RepKenCalvert
https://api.propublica.org/congress/v1/members/C000071.json,False,,,,23039,1953-07-09,4,0.385,repdavecamp,,,Dave,M,2604,/m/03l8yr,400058,29124,C000071,,False,Camp,2019-10-07 10:38:31 -0400,,,15,0.93,2012,ocd-division/country:us/state:mi/cd:4,,R,,,22,Rep.,MI,,Representative,0,1607,RepDaveCamp,http://camp.house.gov,5.89,94.05,,DaveCampYT
https://api.propublica.org/congress/v1/members/C001064.json,False,,,,1019004,1955-07-19,48,0.748,JohnCampbell,,,John,M,0648,/m/05tpk9,412011,20539,C001064,,False,Campbell,2019-10-07 10:38:31 -0400,,,137,8.53,2012,ocd-division/country:us/state:ca/cd:48,,R,,,8,Rep.,CA,,Representative,0,1607,RepJohnCampbell,http://www.campbell.house.gov,13.0,86.93,,RepJohnCampbellCA48
https://api.propublica.org/congress/v1/members/C001082.json,False,,,,,1949-07-30,23,0.571,,,,Francisco,M,4823,,412481,21183,C001082,,False,Canseco,2019-10-07 10:38:31 -0400,,,26,1.62,,ocd-division/country:us/state:tx/cd:23,,R,,,2,Rep.,TX,,Representative,0,1607,RepCanseco,,3.89,96.05,,
https://api.propublica.org/congress/v1/members/C001046.json,False,,,,87402,1963-06-06,7,0.518,,,,Eric,M,5107,/m/027z_f,400060,20144,C001046,,False,Cantor,2019-10-07 10:38:31 -0400,,,127,7.9,2012,ocd-division/country:us/state:va/cd:7,,R,,,12,Rep.,VA,,Representative,0,1607,,http://cantor.house.gov/,3.95,95.98,,EricCantor
https://api.propublica.org/congress/v1/members/C001047.json,False,,,N00009771,83737,1953-11-26,2,0.26,senshelley,,,Shelley,F,5402,/m/024pwq,400061,20146,C001047,,False,Capito,2019-10-07 10:38:31 -0400,,Moore,10,0.62,2012,ocd-division/country:us/state:wv/cd:2,,R,,,12,Rep.,WV,,Representative,0,1607,SenCapito,https://www.capito.senate.gov,7.82,92.12,11701,
https://api.propublica.org/congress/v1/members/C001036.json,False,,,,54075,1938-01-10,23,-0.389,loiscapps,,,Lois,F,0623,/m/024tfg,400062,29774,C001036,,False,Capps,2019-10-07 10:38:31 -0400,,,22,1.37,2012,ocd-division/country:us/state:ca/cd:23,,D,,,16,Rep.,CA,,Representative,1,1607,RepLoisCapps,http://capps.house.gov,2.88,97.05,,reploiscapps
https://api.propublica.org/congress/v1/members/C001037.json,False,,,N00000267,56760,1952-01-09,8,-0.579,RepMichaelCapuano,,H8MA08071,Michael,M,2508,/m/028vsm,400063,29919,C001037,,False,Capuano,2019-10-07 10:38:31 -0400,,E.,40,2.49,2012,ocd-division/country:us/state:ma/cd:8,,D,,,14,Rep.,MA,,Representative,1,1607,RepMikeCapuano,http://capuano.house.gov,6.92,93.01,18883,RepMikeCapuano
https://api.propublica.org/congress/v1/members/C001050.json,False,,,,87444,1959-03-31,18,-0.262,,,,Dennis,M,0618,,400065,20306,C001050,,False,Cardoza,2019-10-07 10:38:31 -0400,,,291,19.35,2012,ocd-division/country:us/state:ca/cd:18,,D,,,10,Rep.,CA,,Representative,2,1504,RepCardoza,,27.83,72.08,,
https://api.propublica.org/congress/v1/members/C001060.json,False,,,,1003284,1958-07-10,3,-0.347,,,,Russ,M,2903,/m/04cb6p,400638,20516,C001060,,False,Carnahan,2019-10-07 10:38:31 -0400,,,47,2.92,2012,ocd-division/country:us/state:mo/cd:3,,D,,,8,Rep.,MO,,Representative,1,1607,RepCarnahan,,4.3,95.64,,congressmancarnahan
https://api.propublica.org/congress/v1/members/C001083.json,True,,,,94948,1956-05-20,At-Large,-0.256,JohnCarneyDE,,,John,M,1000,/m/027_8wk,412407,21113,C001083,,False,Carney,2019-10-07 10:38:31 -0400,,,16,1.0,,ocd-division/country:us/state:de/cd:1,,D,,,2,Rep.,DE,,Representative,1,1607,JohnCarneyde,http://johncarney.house.gov,10.21,89.73,,RepJohnCarney
https://api.propublica.org/congress/v1/members/C001072.json,False,,,N00029513,1027364,1974-10-16,7,-0.428,CongressmanAndreCarson,,,André,M,1807,/m/03qcvz1,412258,20757,C001072,,False,Carson,2021-03-02 02:35:27 -0500,,,75,4.67,2012,ocd-division/country:us/state:in/cd:7,,D,,https://carson.house.gov/rss.xml,6,Rep.,IN,,Representative,3,1607,RepAndreCarson,https://carson.house.gov,6.69,93.25,84917,repandrecarson
