id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_ONE-2016-6-CAT-THH,1,TIER_ONE,2016,6,FINISHED,2016-04-23,17:00,Cần Thơ,CAT,Cần Thơ,5,2,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-6-HAP-QNI,1,TIER_ONE,2016,6,FINISHED,2016-04-23,17:00,Lạch Tray,HAP,Hải Phòng,2,1,QNI,Than Quảng Ninh,
TIER_ONE-2016-6-DOT-HAN,1,TIER_ONE,2016,6,FINISHED,2016-04-24,16:30,Đồng Tháp,DOT,Đồng Tháp,2,5,HAN,Hà Nội,
TIER_ONE-2016-6-GLA-NAN,1,TIER_ONE,2016,6,FINISHED,2016-04-24,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-6-SGO-LAN,1,TIER_ONE,2016,6,FINISHED,2016-04-24,17:00,Thống Nhất,SGO,Sài Gòn,3,1,LAN,Long An,
TIER_ONE-2016-6-DAN-BIDU,1,TIER_ONE,2016,6,FINISHED,2016-04-25,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2016-7-KHH-SGO,1,TIER_ONE,2016,7,FINISHED,2016-04-30,17:00,19/8 Nha Trang,KHH,Khánh Hòa,0,2,SGO,Sài Gòn,
TIER_ONE-2016-7-HAP-BIDU,1,TIER_ONE,2016,7,FINISHED,2016-04-30,17:00,Lạch Tray,HAP,Hải Phòng,0,0,BIDU,Becamex Bình Dương,
TIER_ONE-2016-7-QNI-DOT,1,TIER_ONE,2016,7,FINISHED,2016-04-30,18:00,Cẩm Phả,QNI,Than Quảng Ninh,4,0,DOT,Đồng Tháp,
TIER_ONE-2016-7-NAN-LAN,1,TIER_ONE,2016,7,FINISHED,2016-05-01,16:00,Vinh,NAN,Sông Lam Nghệ An,1,1,LAN,Long An,
TIER_ONE-2016-7-CAT-QNA,1,TIER_ONE,2016,7,FINISHED,2016-05-01,17:00,Cần Thơ,CAT,Cần Thơ,0,1,QNA,Quảng Nam,
TIER_ONE-2016-7-THH-GLA,1,TIER_ONE,2016,7,FINISHED,2016-05-01,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-7-HAN-DAN,1,TIER_ONE,2016,7,FINISHED,2016-05-01,17:30,Hàng Đẫy,HAN,Hà Nội,2,1,DAN,SHB Đà Nẵng,
TIER_ONE-2016-8-QNA-DAN,1,TIER_ONE,2016,8,FINISHED,2016-05-07,16:30,Quảng Nam,QNA,Quảng Nam,1,1,DAN,SHB Đà Nẵng,
TIER_ONE-2016-8-LAN-DOT,1,TIER_ONE,2016,8,FINISHED,2016-05-07,17:00,Long An,LAN,Long An,2,1,DOT,Đồng Tháp,
TIER_ONE-2016-8-KHH-CAT,1,TIER_ONE,2016,8,FINISHED,2016-05-07,17:00,19/8 Nha Trang,KHH,Khánh Hòa,2,0,CAT,Cần Thơ,
TIER_ONE-2016-8-QNI-SGO,1,TIER_ONE,2016,8,FINISHED,2016-05-07,18:00,Cẩm Phả,QNI,Than Quảng Ninh,1,0,SGO,Sài Gòn,
TIER_ONE-2016-8-THH-NAN,1,TIER_ONE,2016,8,FINISHED,2016-05-08,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-8-BIDU-GLA,1,TIER_ONE,2016,8,FINISHED,2016-05-08,17:00,Bình Dương,BIDU,Becamex Bình Dương,5,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-8-HAN-HAP,1,TIER_ONE,2016,8,FINISHED,2016-05-08,17:30,Hàng Đẫy,HAN,Hà Nội,2,1,HAP,Hải Phòng,
TIER_ONE-2016-9-DOT-BIDU,1,TIER_ONE,2016,9,FINISHED,2016-05-13,16:30,Đồng Tháp,DOT,Đồng Tháp,1,2,BIDU,Becamex Bình Dương,
TIER_ONE-2016-9-QNA-QNI,1,TIER_ONE,2016,9,FINISHED,2016-05-13,16:30,Quảng Nam,QNA,Quảng Nam,1,1,QNI,Than Quảng Ninh,
TIER_ONE-2016-9-DAN-NAN,1,TIER_ONE,2016,9,FINISHED,2016-05-14,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,1,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-9-SGO-THH,1,TIER_ONE,2016,9,FINISHED,2016-05-14,17:00,Thống Nhất,SGO,Sài Gòn,3,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-9-HAP-KHH,1,TIER_ONE,2016,9,FINISHED,2016-05-15,17:00,Lạch Tray,HAP,Hải Phòng,2,0,KHH,Khánh Hòa,
TIER_ONE-2016-9-GLA-LAN,1,TIER_ONE,2016,9,FINISHED,2016-05-15,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,3,2,LAN,Long An,
TIER_ONE-2016-9-CAT-HAN,1,TIER_ONE,2016,9,FINISHED,2016-05-15,17:00,Cần Thơ,CAT,Cần Thơ,3,0,HAN,Hà Nội,
TIER_ONE-2016-10-QNA-BIDU,1,TIER_ONE,2016,10,FINISHED,2016-05-18,16:30,Quảng Nam,QNA,Quảng Nam,2,1,BIDU,Becamex Bình Dương,
TIER_ONE-2016-10-LAN-DAN,1,TIER_ONE,2016,10,FINISHED,2016-05-21,16:30,Long An,LAN,Long An,1,3,DAN,SHB Đà Nẵng,
TIER_ONE-2016-10-KHH-GLA,1,TIER_ONE,2016,10,FINISHED,2016-05-21,17:00,19/8 Nha Trang,KHH,Khánh Hòa,4,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-10-QNI-CAT,1,TIER_ONE,2016,10,FINISHED,2016-05-21,18:00,Cẩm Phả,QNI,Than Quảng Ninh,2,1,CAT,Cần Thơ,
TIER_ONE-2016-10-NAN-DOT,1,TIER_ONE,2016,10,FINISHED,2016-05-22,17:00,Vinh,NAN,Sông Lam Nghệ An,3,0,DOT,Đồng Tháp,
TIER_ONE-2016-10-THH-HAP,1,TIER_ONE,2016,10,FINISHED,2016-05-22,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,0,1,HAP,Hải Phòng,
TIER_ONE-2016-10-BIDU-SGO,1,TIER_ONE,2016,10,FINISHED,2016-05-22,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,1,SGO,Sài Gòn,
TIER_ONE-2016-11-HAN-QNA,1,TIER_ONE,2016,11,FINISHED,2016-05-22,17:30,Hàng Đẫy,HAN,Hà Nội,3,0,QNA,Quảng Nam,
TIER_ONE-2016-11-KHH-THH,1,TIER_ONE,2016,11,FINISHED,2016-05-27,17:00,19/8 Nha Trang,KHH,Khánh Hòa,0,2,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-11-CAT-NAN,1,TIER_ONE,2016,11,FINISHED,2016-05-27,17:00,Cần Thơ,CAT,Cần Thơ,2,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-11-HAN-QNI,1,TIER_ONE,2016,11,FINISHED,2016-05-27,17:30,Hàng Đẫy,HAN,Hà Nội,0,1,QNI,Than Quảng Ninh,
TIER_ONE-2016-11-GLA-DAN,1,TIER_ONE,2016,11,FINISHED,2016-05-28,14:08,Pleiku,GLA,Hoàng Anh Gia Lai,1,2,DAN,SHB Đà Nẵng,
TIER_ONE-2016-11-DOT-SGO,1,TIER_ONE,2016,11,FINISHED,2016-05-28,16:30,Đồng Tháp,DOT,Đồng Tháp,0,1,SGO,Sài Gòn,
TIER_ONE-2016-11-HAP-LAN,1,TIER_ONE,2016,11,FINISHED,2016-05-28,17:00,Lạch Tray,HAP,Hải Phòng,5,0,LAN,Long An,
TIER_ONE-2016-12-QNA-DOT,1,TIER_ONE,2016,12,FINISHED,2016-06-19,16:30,Quảng Nam,QNA,Quảng Nam,2,0,DOT,Đồng Tháp,
TIER_ONE-2016-12-HAN-GLA,1,TIER_ONE,2016,12,FINISHED,2016-06-19,16:30,Hàng Đẫy,HAN,Hà Nội,3,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-12-KHH-NAN,1,TIER_ONE,2016,12,FINISHED,2016-06-19,17:00,19/8 Nha Trang,KHH,Khánh Hòa,2,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-12-CAT-DAN,1,TIER_ONE,2016,12,FINISHED,2016-06-19,17:00,Cần Thơ,CAT,Cần Thơ,1,2,DAN,SHB Đà Nẵng,
TIER_ONE-2016-12-HAP-SGO,1,TIER_ONE,2016,12,FINISHED,2016-06-19,17:00,Lạch Tray,HAP,Hải Phòng,1,1,SGO,Sài Gòn,
TIER_ONE-2016-12-THH-LAN,1,TIER_ONE,2016,12,FINISHED,2016-06-19,18:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,1,LAN,Long An,
TIER_ONE-2016-12-QNI-BIDU,1,TIER_ONE,2016,12,FINISHED,2016-06-19,18:00,Cẩm Phả,QNI,Than Quảng Ninh,2,1,BIDU,Becamex Bình Dương,
TIER_ONE-2016-13-DOT-KHH,1,TIER_ONE,2016,13,FINISHED,2016-06-25,16:30,Đồng Tháp,DOT,Đồng Tháp,1,1,KHH,Khánh Hòa,
TIER_ONE-2016-13-LAN-QNI,1,TIER_ONE,2016,13,FINISHED,2016-06-25,17:00,Long An,LAN,Long An,1,2,QNI,Than Quảng Ninh,
TIER_ONE-2016-13-DAN-HAP,1,TIER_ONE,2016,13,FINISHED,2016-06-25,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,0,HAP,Hải Phòng,
TIER_ONE-2016-13-BIDU-THH,1,TIER_ONE,2016,13,FINISHED,2016-06-25,17:00,Bình Dương,BIDU,Becamex Bình Dương,0,3,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-13-GLA-QNA,1,TIER_ONE,2016,13,FINISHED,2016-06-25,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,4,QNA,Quảng Nam,
TIER_ONE-2016-13-SGO-CAT,1,TIER_ONE,2016,13,FINISHED,2016-06-25,17:00,Thống Nhất,SGO,Sài Gòn,0,1,CAT,Cần Thơ,
TIER_ONE-2016-13-NAN-HAN,1,TIER_ONE,2016,13,FINISHED,2016-06-25,17:30,Vinh,NAN,Sông Lam Nghệ An,1,3,HAN,Hà Nội,
TIER_ONE-2016-14-DAN-THH,1,TIER_ONE,2016,14,FINISHED,2016-07-03,16:30,Hòa Xuân,DAN,SHB Đà Nẵng,2,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-14-QNA-SGO,1,TIER_ONE,2016,14,FINISHED,2016-07-03,16:30,Quảng Nam,QNA,Quảng Nam,3,3,SGO,Sài Gòn,
TIER_ONE-2016-14-KHH-BIDU,1,TIER_ONE,2016,14,FINISHED,2016-07-03,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2016-14-CAT-GLA,1,TIER_ONE,2016,14,FINISHED,2016-07-03,17:00,Cần Thơ,CAT,Cần Thơ,2,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-14-HAP-DOT,1,TIER_ONE,2016,14,FINISHED,2016-07-03,17:00,Lạch Tray,HAP,Hải Phòng,3,2,DOT,Đồng Tháp,
TIER_ONE-2016-14-NAN-QNI,1,TIER_ONE,2016,14,FINISHED,2016-07-03,17:30,Vinh,NAN,Sông Lam Nghệ An,4,0,QNI,Than Quảng Ninh,
TIER_ONE-2016-14-HAN-LAN,1,TIER_ONE,2016,14,FINISHED,2016-07-03,18:00,Hàng Đẫy,HAN,Hà Nội,1,1,LAN,Long An,
TIER_ONE-2016-15-BIDU-HAN,1,TIER_ONE,2016,15,FINISHED,2016-07-09,17:00,Bình Dương,BIDU,Becamex Bình Dương,4,5,HAN,Hà Nội,
TIER_ONE-2016-15-LAN-KHH,1,TIER_ONE,2016,15,FINISHED,2016-07-09,17:00,Long An,LAN,Long An,2,1,KHH,Khánh Hòa,
TIER_ONE-2016-15-QNI-DAN,1,TIER_ONE,2016,15,FINISHED,2016-07-09,18:00,Cẩm Phả,QNI,Than Quảng Ninh,3,2,DAN,SHB Đà Nẵng,
TIER_ONE-2016-15-DOT-CAT,1,TIER_ONE,2016,15,FINISHED,2016-07-10,16:30,Đồng Tháp,DOT,Đồng Tháp,1,2,CAT,Cần Thơ,
TIER_ONE-2016-15-GLA-HAP,1,TIER_ONE,2016,15,FINISHED,2016-07-10,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,1,HAP,Hải Phòng,
TIER_ONE-2016-15-SGO-NAN,1,TIER_ONE,2016,15,FINISHED,2016-07-10,17:00,Thống Nhất,SGO,Sài Gòn,1,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-15-THH-QNA,1,TIER_ONE,2016,15,FINISHED,2016-07-10,18:00,Thanh Hóa,THH,Đông Á Thanh Hóa,4,4,QNA,Quảng Nam,
TIER_ONE-2016-16-DOT-QNA,1,TIER_ONE,2016,16,FINISHED,2016-07-16,16:30,Đồng Tháp,DOT,Đồng Tháp,1,1,QNA,Quảng Nam,
TIER_ONE-2016-16-LAN-THH,1,TIER_ONE,2016,16,FINISHED,2016-07-16,17:00,Long An,LAN,Long An,0,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-16-BIDU-QNI,1,TIER_ONE,2016,16,FINISHED,2016-07-16,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,0,QNI,Than Quảng Ninh,
TIER_ONE-2016-16-GLA-HAN,1,TIER_ONE,2016,16,FINISHED,2016-07-16,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,0,HAN,Hà Nội,
TIER_ONE-2016-16-SGO-HAP,1,TIER_ONE,2016,16,FINISHED,2016-07-17,17:00,Thống Nhất,SGO,Sài Gòn,3,3,HAP,Hải Phòng,
TIER_ONE-2016-16-DAN-CAT,1,TIER_ONE,2016,16,FINISHED,2016-07-17,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,2,CAT,Cần Thơ,
TIER_ONE-2016-16-NAN-KHH,1,TIER_ONE,2016,16,FINISHED,2016-07-17,17:30,Vinh,NAN,Sông Lam Nghệ An,1,2,KHH,Khánh Hòa,
TIER_ONE-2016-17-KHH-DOT,1,TIER_ONE,2016,17,FINISHED,2016-07-23,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,1,DOT,Đồng Tháp,
TIER_ONE-2016-17-CAT-SGO,1,TIER_ONE,2016,17,FINISHED,2016-07-23,17:00,Cần Thơ,CAT,Cần Thơ,0,1,SGO,Sài Gòn,
TIER_ONE-2016-17-QNA-GLA,1,TIER_ONE,2016,17,FINISHED,2016-07-24,16:30,Quảng Nam,QNA,Quảng Nam,2,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-17-HAP-DAN,1,TIER_ONE,2016,17,FINISHED,2016-07-24,17:00,Lạch Tray,HAP,Hải Phòng,0,3,DAN,SHB Đà Nẵng,
TIER_ONE-2016-17-THH-BIDU,1,TIER_ONE,2016,17,FINISHED,2016-07-24,18:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,2,BIDU,Becamex Bình Dương,
TIER_ONE-2016-17-QNI-LAN,1,TIER_ONE,2016,17,FINISHED,2016-07-24,18:00,Cẩm Phả,QNI,Than Quảng Ninh,2,1,LAN,Long An,
TIER_ONE-2016-17-HAN-NAN,1,TIER_ONE,2016,17,FINISHED,2016-07-24,18:00,Hàng Đẫy,HAN,Hà Nội,1,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-18-LAN-NAN,1,TIER_ONE,2016,18,FINISHED,2016-08-06,17:00,Long An,LAN,Long An,1,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-18-QNA-CAT,1,TIER_ONE,2016,18,FINISHED,2016-08-07,16:30,Quảng Nam,QNA,Quảng Nam,0,0,CAT,Cần Thơ,
TIER_ONE-2016-18-DOT-QNI,1,TIER_ONE,2016,18,FINISHED,2016-08-07,16:30,Đồng Tháp,DOT,Đồng Tháp,1,1,QNI,Than Quảng Ninh,
TIER_ONE-2016-18-SGO-KHH,1,TIER_ONE,2016,18,FINISHED,2016-08-07,17:00,Thống Nhất,SGO,Sài Gòn,1,1,KHH,Khánh Hòa,
TIER_ONE-2016-18-BIDU-HAP,1,TIER_ONE,2016,18,FINISHED,2016-08-07,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,3,HAP,Hải Phòng,
TIER_ONE-2016-18-DAN-HAN,1,TIER_ONE,2016,18,FINISHED,2016-08-07,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,1,2,HAN,Hà Nội,
TIER_ONE-2016-18-GLA-THH,1,TIER_ONE,2016,18,FINISHED,2016-08-07,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,3,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-19-LAN-GLA,1,TIER_ONE,2016,19,FINISHED,2016-08-17,17:00,Long An,LAN,Long An,1,3,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-19-KHH-HAP,1,TIER_ONE,2016,19,FINISHED,2016-08-17,17:00,19/8 Nha Trang,KHH,Khánh Hòa,3,0,HAP,Hải Phòng,
TIER_ONE-2016-19-BIDU-DOT,1,TIER_ONE,2016,19,FINISHED,2016-08-17,17:00,Bình Dương,BIDU,Becamex Bình Dương,3,0,DOT,Đồng Tháp,
TIER_ONE-2016-19-NAN-DAN,1,TIER_ONE,2016,19,FINISHED,2016-08-17,17:30,Vinh,NAN,Sông Lam Nghệ An,0,2,DAN,SHB Đà Nẵng,
TIER_ONE-2016-19-THH-SGO,1,TIER_ONE,2016,19,FINISHED,2016-08-17,18:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,2,SGO,Sài Gòn,
TIER_ONE-2016-19-HAN-CAT,1,TIER_ONE,2016,19,FINISHED,2016-08-17,18:00,Hàng Đẫy,HAN,Hà Nội,0,1,CAT,Cần Thơ,
TIER_ONE-2016-19-QNI-QNA,1,TIER_ONE,2016,19,FINISHED,2016-08-17,18:00,Cẩm Phả,QNI,Than Quảng Ninh,2,0,QNA,Quảng Nam,
TIER_ONE-2016-20-DOT-NAN,1,TIER_ONE,2016,20,FINISHED,2016-08-21,16:30,Đồng Tháp,DOT,Đồng Tháp,2,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-20-QNA-HAN,1,TIER_ONE,2016,20,FINISHED,2016-08-21,16:30,Quảng Nam,QNA,Quảng Nam,0,1,HAN,Hà Nội,
TIER_ONE-2016-20-DAN-LAN,1,TIER_ONE,2016,20,FINISHED,2016-08-21,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,4,1,LAN,Long An,
TIER_ONE-2016-20-CAT-QNI,1,TIER_ONE,2016,20,FINISHED,2016-08-21,17:00,Cần Thơ,CAT,Cần Thơ,0,2,QNI,Than Quảng Ninh,
TIER_ONE-2016-20-HAP-THH,1,TIER_ONE,2016,20,FINISHED,2016-08-21,17:00,Lạch Tray,HAP,Hải Phòng,1,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-20-GLA-KHH,1,TIER_ONE,2016,20,FINISHED,2016-08-21,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,1,KHH,Khánh Hòa,
TIER_ONE-2016-20-SGO-BIDU,1,TIER_ONE,2016,20,FINISHED,2016-08-21,17:00,Thống Nhất,SGO,Sài Gòn,0,2,BIDU,Becamex Bình Dương,
TIER_ONE-2016-21-DOT-THH,1,TIER_ONE,2016,21,FINISHED,2016-08-27,16:30,Đồng Tháp,DOT,Đồng Tháp,2,4,THH,Đông Á Thanh Hóa,
TIER_ONE-2016-21-KHH-DAN,1,TIER_ONE,2016,21,FINISHED,2016-08-27,17:00,19/8 Nha Trang,KHH,Khánh Hòa,3,1,DAN,SHB Đà Nẵng,
TIER_ONE-2016-21-SGO-HAN,1,TIER_ONE,2016,21,FINISHED,2016-08-27,17:00,Thống Nhất,SGO,Sài Gòn,0,3,HAN,Hà Nội,
TIER_ONE-2016-21-QNA-NAN,1,TIER_ONE,2016,21,FINISHED,2016-08-28,16:30,Quảng Nam,QNA,Quảng Nam,2,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2016-21-BIDU-LAN,1,TIER_ONE,2016,21,FINISHED,2016-08-28,17:00,Bình Dương,BIDU,Becamex Bình Dương,3,2,LAN,Long An,
TIER_ONE-2016-21-CAT-HAP,1,TIER_ONE,2016,21,FINISHED,2016-08-28,17:00,Cần Thơ,CAT,Cần Thơ,3,2,HAP,Hải Phòng,
TIER_ONE-2016-21-QNI-GLA,1,TIER_ONE,2016,21,FINISHED,2016-08-28,18:00,Cẩm Phả,QNI,Than Quảng Ninh,3,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2016-22-HAN-KHH,1,TIER_ONE,2016,22,FINISHED,2016-09-04,17:00,Hàng Đẫy,HAN,Hà Nội,1,0,KHH,Khánh Hòa,
