id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
9-NAD-HCM,2,TIER_TWO,2015,9,FINISHED,2015-07-25,16:00,Thiên Trường,NAD,Nam Định,1,0,HCM,TP Hồ Chí Minh,
9-SGO-BPH,2,TIER_TWO,2015,9,FINISHED,2015-07-25,17:00,Thống Nhất,SGO,Sài Gòn,3,0,BPH,Bình Phước,
10-BPH-HUE,2,TIER_TWO,2015,10,FINISHED,2015-08-01,15:00,Bình Phước,BPH,Bình Phước,1,0,HUE,Huế,
10-NAD-DAL,2,TIER_TWO,2015,10,FINISHED,2015-08-01,15:00,Thiên Trường,NAD,Nam Định,0,1,DAL,Đắk Lắk,
10-SGO-CAND,2,TIER_TWO,2015,10,FINISHED,2015-08-01,17:00,Thống Nhất,SGO,Sài Gòn,3,2,CAND,Công An Nhân Dân,
10-HCM-PYE,2,TIER_TWO,2015,10,FINISHED,2015-08-02,19:30,Thống Nhất,HCM,TP Hồ Chí Minh,4,0,PYE,Phú Yên,
11-DAL-HCM,2,TIER_TWO,2015,11,FINISHED,2015-08-08,15:00,Buôn Ma Thuột,DAL,Đắk Lắk,2,0,HCM,TP Hồ Chí Minh,
11-PYE-NAD,2,TIER_TWO,2015,11,FINISHED,2015-08-08,15:00,,PYE,Phú Yên,0,1,NAD,Nam Định,
11-HUE-SGO,2,TIER_TWO,2015,11,FINISHED,2015-08-08,15:30,Tự Do,HUE,Huế,1,0,SGO,Sài Gòn,
11-CAND-BPH,2,TIER_TWO,2015,11,FINISHED,2015-08-08,17:00,Pleiku,CAND,Công An Nhân Dân,4,2,BPH,Bình Phước,
12-BPH-DAL,2,TIER_TWO,2015,12,FINISHED,2015-08-15,15:00,Bình Phước,BPH,Bình Phước,2,2,DAL,Đắk Lắk,
12-NAD-HUE,2,TIER_TWO,2015,12,FINISHED,2015-08-15,16:00,Thiên Trường,NAD,Nam Định,1,0,HUE,Huế,
12-HCM-CAND,2,TIER_TWO,2015,12,FINISHED,2015-08-15,17:00,Thống Nhất,HCM,TP Hồ Chí Minh,1,1,CAND,Công An Nhân Dân,
12-SGO-PYE,2,TIER_TWO,2015,12,FINISHED,2015-08-15,17:00,Thống Nhất,SGO,Sài Gòn,4,0,PYE,Phú Yên,
13-CAND-PYE,2,TIER_TWO,2015,13,FINISHED,2015-08-22,15:00,Pleiku,CAND,Công An Nhân Dân,0,1,PYE,Phú Yên,
13-HUE-DAL,2,TIER_TWO,2015,13,FINISHED,2015-08-22,15:00,Tự Do,HUE,Huế,2,1,DAL,Đắk Lắk,
13-HCM-SGO,2,TIER_TWO,2015,13,FINISHED,2015-08-22,15:00,Thống Nhất,HCM,TP Hồ Chí Minh,0,0,SGO,Sài Gòn,
13-NAD-BPH,2,TIER_TWO,2015,13,FINISHED,2015-08-22,15:00,Thiên Trường,NAD,Nam Định,2,1,BPH,Bình Phước,
14-DAL-CAND,2,TIER_TWO,2015,14,FINISHED,2015-08-27,15:00,Buôn Ma Thuột,DAL,Đắk Lắk,1,0,CAND,Công An Nhân Dân,
14-PYE-HUE,2,TIER_TWO,2015,14,FINISHED,2015-08-27,15:00,,PYE,Phú Yên,0,1,HUE,Huế,
14-BPH-HCM,2,TIER_TWO,2015,14,FINISHED,2015-08-27,15:00,Bình Phước,BPH,Bình Phước,1,2,HCM,TP Hồ Chí Minh,
14-SGO-NAD,2,TIER_TWO,2015,14,FINISHED,2015-08-27,15:00,Thống Nhất,SGO,Sài Gòn,0,0,NAD,Nam Định,
