api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/B001302.json,False,,R+15,N00039293,105145,1958-11-07,5,0.882,RepAndyBiggs,,H6AZ05083,Andy,M,0405,/m/0_1m23v,412683,21705,B001302,,False,Biggs,2021-03-02 02:35:25 -0500,,,24,2.52,2020,ocd-division/country:us/state:az/cd:5,1318 Longworth House Office Building,R,202-225-2635,https://biggs.house.gov/rss.xml,4,Rep.,AZ,,Representative,0,954,RepAndyBiggsAZ,https://biggs.house.gov,20.2,79.7,28088,
https://api.propublica.org/congress/v1/members/B001257.json,False,,R+8,N00027462,1022873,1963-02-08,12,0.404,GusBilirakis,,H6FL09070,Gus,M,1212,/m/0dy3z1,412250,20758,B001257,,False,Bilirakis,2021-03-02 02:35:25 -0500,,,35,3.67,2020,ocd-division/country:us/state:fl/cd:12,2227 Rayburn House Office Building,R,202-225-5755,https://bilirakis.house.gov/rss.xml,16,Rep.,FL,,Representative,0,954,RepGusBilirakis,https://bilirakis.house.gov,6.91,92.98,17318,RepGusBilirakis
https://api.propublica.org/congress/v1/members/B001311.json,False,https://danbishop.house.gov/contact/email,R+8,N00044335,,1964-07-01,9,,,,H0NC09187,Dan,M,3709,/m/013bg9xz,412844,,B001311,,False,Bishop,2022-07-13 02:51:01 -0400,,,41,9.69,2020,ocd-division/country:us/state:nc/cd:9,132 Cannon House Office Building,R,202-225-1976,,2,Rep.,NC,,Representative,0,423,RepDanBishop,https://danbishop.house.gov,6.63,93.37,92423,
https://api.propublica.org/congress/v1/members/B001250.json,False,,R+26,N00025292,1003621,1951-07-13,1,0.537,RepRobBishop,,H2UT01094,Rob,M,4901,/m/02tn41,400029,20357,B001250,,False,Bishop,2020-12-31 18:30:49 -0500,,,83,8.7,2020,ocd-division/country:us/state:ut/cd:1,123 Cannon House Office Building,R,202-225-0453,https://robbishop.house.gov/rss.xml,18,Rep.,UT,,Representative,0,954,RepRobBishop,https://robbishop.house.gov,7.4,92.49,50544,CongressmanBishop
https://api.propublica.org/congress/v1/members/B000490.json,False,,D+6,N00002674,26194,1947-02-04,2,-0.282,sanfordbishop,,H2GA02031,Sanford,M,1302,/m/02554k,400030,29339,B000490,,False,Bishop,2021-03-02 02:35:25 -0500,,D.,30,3.14,2020,ocd-division/country:us/state:ga/cd:2,2407 Rayburn House Office Building,D,202-225-3631,https://bishop.house.gov/rss.xml,28,Rep.,GA,Jr.,Representative,0,954,SanfordBishop,https://bishop.house.gov,1.3,98.59,26817,RepSanfordBishop
https://api.propublica.org/congress/v1/members/B000574.json,False,,D+24,N00007727,43809,1948-08-16,3,-0.428,,,H6OR03064,Earl,M,4103,/m/033tw8,400033,29588,B000574,,False,Blumenauer,2021-03-02 02:35:25 -0500,,,11,1.15,2020,ocd-division/country:us/state:or/cd:3,1111 Longworth House Office Building,D,202-225-4811,https://blumenauer.house.gov/rss.xml,26,Rep.,OR,,Representative,0,954,BlumenauerMedia,https://blumenauer.house.gov,2.66,97.24,367,RepBlumenauer
https://api.propublica.org/congress/v1/members/B001303.json,True,,D+6,N00038414,104772,1962-02-10,At-Large,-0.332,Rep.BluntRochester,,H6DE00206,Lisa,F,1000,/g/11c328y56v,412689,21706,B001303,,False,Blunt Rochester,2021-03-02 02:35:25 -0500,,,8,0.84,2020,ocd-division/country:us/state:de/cd:1,1519 Longworth House Office Building,D,202-225-4165,,4,Rep.,DE,,Representative,0,954,RepLBR,https://bluntrochester.house.gov,0.42,99.47,173249,
https://api.propublica.org/congress/v1/members/B001278.json,False,,D+9,N00033474,63966,1954-10-14,1,-0.394,congresswomanbonamici,,H2OR01133,Suzanne,F,4101,/m/02q453x,412501,21198,B001278,,False,Bonamici,2021-03-02 02:35:25 -0500,,,4,0.42,2020,ocd-division/country:us/state:or/cd:1,2231 Rayburn House Office Building,D,202-225-0855,https://bonamici.house.gov/rss.xml,10,Rep.,OR,,Representative,0,954,RepBonamici,https://bonamici.house.gov,1.58,98.31,59641,RepSuzanneBonamici
https://api.propublica.org/congress/v1/members/B001295.json,False,,R+5,N00035420,76176,1960-12-30,12,0.272,RepBost,,H4IL12060,Mike,M,1712,/m/0kry42,412629,21519,B001295,,False,Bost,2021-03-02 02:35:25 -0500,,,94,9.85,2020,ocd-division/country:us/state:il/cd:12,1440 Longworth House Office Building,R,202-225-5661,,6,Rep.,IL,,Representative,0,954,RepBost,https://bost.house.gov,7.63,92.25,6302,
https://api.propublica.org/congress/v1/members/B001296.json,False,,D+25,N00035307,76428,1977-02-06,2,-0.398,CongressmanBoyle,,H4PA13199,Brendan,M,4202,/m/04f4fjk,412652,21548,B001296,,False,Boyle,2021-03-02 02:35:25 -0500,,,14,1.47,2020,ocd-division/country:us/state:pa/cd:2,1133 Longworth House Office Building,D,202-225-6111,https://boyle.house.gov/rss.xml,6,Rep.,PA,,Representative,0,954,CongBoyle,https://boyle.house.gov,1.49,98.4,47357,
https://api.propublica.org/congress/v1/members/B000755.json,False,,R+28,N00005883,45749,1955-04-11,8,0.524,kevinbrady,,H6TX08100,Kevin,M,4808,/m/03tq00,400046,29760,B000755,,False,Brady,2021-03-02 02:35:26 -0500,,,62,6.5,2020,ocd-division/country:us/state:tx/cd:8,1011 Longworth House Office Building,R,202-225-4901,,24,Rep.,TX,,Representative,0,954,RepKevinBrady,https://kevinbrady.house.gov,5.44,94.45,361,KBrady8
https://api.propublica.org/congress/v1/members/B001308.json,False,,R+6,N00041385,,1978-11-22,22,,,,H8NY22151,Anthony,M,3622,/m/0hhqfyc,412806,,B001308,,False,Brindisi,2021-02-08 15:12:08 -0500,,,4,0.42,2020,ocd-division/country:us/state:ny/cd:22,329 Cannon House Office Building,D,202-225-3665,,2,Rep.,NY,,Representative,0,954,RepBrindisi,https://brindisi.house.gov,11.08,88.82,135258,
https://api.propublica.org/congress/v1/members/B001274.json,False,,R+18,N00030910,94888,1954-04-29,5,0.648,RepMoBrooks,,H0AL05163,Mo,M,0105,/m/0c3xdjf,412395,21193,B001274,,False,Brooks,2021-03-02 02:35:26 -0500,,,12,1.26,2020,ocd-division/country:us/state:al/cd:5,2246 Rayburn House Office Building,R,202-225-4801,https://brooks.house.gov/rss.xml,10,Rep.,AL,,Representative,0,954,RepMoBrooks,https://brooks.house.gov,13.38,86.51,121610,RepMoBrooks
https://api.propublica.org/congress/v1/members/B001284.json,False,,R+9,N00033495,623720,1960-08-25,5,0.353,congresswomansusanwbrooks,,H2IN05082,Susan,F,1805,/m/0jt8ng2,412539,21331,B001284,,False,Brooks,2020-12-31 18:30:48 -0500,,,57,5.97,2020,ocd-division/country:us/state:in/cd:5,2211 Rayburn House Office Building,R,202-225-2276,https://susanwbrooks.house.gov/rss.xml,8,Rep.,IN,,Representative,0,954,SusanWBrooks,https://susanwbrooks.house.gov,9.1,90.79,135988,SusanWBrooks
https://api.propublica.org/congress/v1/members/B001304.json,False,,D+28,N00036999,1029537,1961-11-21,4,-0.335,RepAnthonyBrown,,H6MD04209,Anthony,M,2404,/m/09v6fg,412707,21707,B001304,,False,Brown,2021-03-02 02:35:26 -0500,,,10,1.05,2020,ocd-division/country:us/state:md/cd:4,1323 Longworth House Office Building,D,202-225-8699,,4,Rep.,MD,,Representative,0,954,RepAnthonyBrown,https://anthonybrown.house.gov,1.38,98.51,19344,RepAnthonyBrown
https://api.propublica.org/congress/v1/members/B001285.json,False,,D+7,N00034254,79783,1952-08-28,26,-0.286,RepJuliaBrownley,,H2CA00120,Julia,F,0626,/m/027z42z,412516,21308,B001285,,False,Brownley,2021-03-02 02:35:26 -0500,,,16,1.68,2020,ocd-division/country:us/state:ca/cd:26,2262 Rayburn House Office Building,D,202-225-5811,https://juliabrownley.house.gov/category/press-releases/feed/,8,Rep.,CA,,Representative,0,954,RepBrownley,https://juliabrownley.house.gov,1.39,98.5,59904,RepJuliaBrownley
https://api.propublica.org/congress/v1/members/B001260.json,False,,R+7,N00027626,1021626,1951-05-08,16,0.358,CongressmanBuchanan,,H6FL13148,Vern,M,1216,/m/0gtjsp,412196,20709,B001260,,False,Buchanan,2021-03-02 02:35:26 -0500,,,47,4.93,2020,ocd-division/country:us/state:fl/cd:16,2427 Rayburn House Office Building,R,202-225-5015,https://buchanan.house.gov/rss.xml,14,Rep.,FL,,Representative,0,954,VernBuchanan,https://buchanan.house.gov,9.67,90.22,66247,vernbuchanan
https://api.propublica.org/congress/v1/members/B001297.json,False,,R+13,N00030829,78285,1959-02-16,4,0.752,repkenbuck,,S0CO00237,Ken,M,0804,/m/05zzjd2,412619,21510,B001297,,False,Buck,2021-03-02 02:35:26 -0500,,,112,11.74,2020,ocd-division/country:us/state:co/cd:4,2455 Rayburn House Office Building,R,202-225-4676,https://buck.house.gov/rss.xml,6,Rep.,CO,,Representative,0,954,RepKenBuck,https://buck.house.gov,11.02,88.86,125319,
https://api.propublica.org/congress/v1/members/B001275.json,False,,R+15,N00031227,61837,1962-05-31,8,0.407,RepLarryBucshon,,H0IN08114,Larry,M,1808,/m/0dd9k_y,412427,21132,B001275,,False,Bucshon,2021-03-02 02:35:26 -0500,,,36,3.77,2020,ocd-division/country:us/state:in/cd:8,2313 Rayburn House Office Building,R,202-225-4636,,10,Rep.,IN,,Representative,0,954,RepLarryBucshon,https://bucshon.house.gov,3.74,96.15,120335,RepLarryBucshon
https://api.propublica.org/congress/v1/members/B001305.json,False,,R+6,N00039551,103513,1971-10-21,13,0.667,RepTedBudd,,H6NC13129,Ted,M,3713,/g/11c2nmnsj0,412712,21708,B001305,,False,Budd,2021-03-02 02:35:26 -0500,,,25,2.62,2020,ocd-division/country:us/state:nc/cd:13,118 Cannon House Office Building,R,202-225-4531,,4,Rep.,NC,,Representative,0,954,RepTedBudd,https://budd.house.gov,8.91,90.98,171489,
https://api.propublica.org/congress/v1/members/B001309.json,False,,R+20,N00041594,,1964-08-25,2,,,,H8TN02119,Tim,M,4702,/m/03yt07,412817,,B001309,,False,Burchett,2021-03-02 02:35:26 -0500,,,15,1.57,2020,ocd-division/country:us/state:tn/cd:2,1122 Longworth House Office Building,R,202-225-5435,,2,Rep.,TN,,Representative,0,954,RepTimBurchett,https://burchett.house.gov,11.72,88.17,24379,
https://api.propublica.org/congress/v1/members/B001248.json,False,,R+18,N00025219,1003620,1950-12-23,26,0.575,michaelcburgess,,H2TX26093,Michael,M,4826,/m/03tq8_,400052,20355,B001248,,False,Burgess,2021-03-02 02:35:26 -0500,,C.,26,2.73,2020,ocd-division/country:us/state:tx/cd:26,2161 Rayburn House Office Building,R,202-225-7772,https://burgess.house.gov/news/rss.aspx,18,Rep.,TX,,Representative,0,954,MichaelCBurgess,https://burgess.house.gov,7.5,92.39,50120,michaelcburgessmd
https://api.propublica.org/congress/v1/members/B001286.json,False,,D+3,N00033390,63949,1961-10-17,17,-0.238,RepCheri,,H2IL17071,Cheri,F,1717,/m/0jwwtrm,412537,21329,B001286,,False,Bustos,2021-03-02 02:35:26 -0500,,,3,0.31,2020,ocd-division/country:us/state:il/cd:17,1233 Longworth House Office Building,D,202-225-5905,https://bustos.house.gov/category/press-release/feed/,8,Rep.,IL,,Representative,0,954,RepCheri,https://bustos.house.gov,1.37,98.52,134964,RepCheri
https://api.propublica.org/congress/v1/members/B001251.json,False,,D+17,N00027035,1013540,1947-04-27,1,-0.404,congressmangkbutterfield,,H4NC01046,G.,M,3701,/m/03g_pq,400616,20340,B001251,,False,Butterfield,2021-03-02 02:35:27 -0500,,K.,23,2.41,2020,ocd-division/country:us/state:nc/cd:1,2080 Rayburn House Office Building,D,202-225-3101,https://butterfield.house.gov/rss.xml,18,Rep.,NC,,Representative,0,954,GKButterfield,https://butterfield.house.gov,0.97,98.92,41077,GKBNC01
https://api.propublica.org/congress/v1/members/B001289.json,False,,R+15,N00035380,73486,1955-02-16,1,0.61,RepByrne,,H4AL01123,Bradley,M,0101,/m/09g6kty,412601,21376,B001289,,False,Byrne,2020-12-31 18:30:49 -0500,,,146,15.3,2020,ocd-division/country:us/state:al/cd:1,119 Cannon House Office Building,R,202-225-4931,https://byrne.house.gov/rss.xml,8,Rep.,AL,,Representative,0,954,RepByrne,https://byrne.house.gov,7.36,92.52,27584,
https://api.propublica.org/congress/v1/members/C000059.json,False,,R+9,N00007099,26709,1953-06-08,42,0.349,70063393423,,H2CA37023,Ken,M,0642,/m/024xl1,400057,29323,C000059,,False,Calvert,2021-03-02 02:35:27 -0500,,,27,2.83,2020,ocd-division/country:us/state:ca/cd:42,2205 Rayburn House Office Building,R,202-225-1986,https://calvert.house.gov/rss.xml,28,Rep.,CA,,Representative,0,954,KenCalvert,https://calvert.house.gov,6.2,93.69,26777,RepKenCalvert
https://api.propublica.org/congress/v1/members/C001112.json,False,,D+7,N00037015,104728,1964-11-18,24,-0.301,repsaludcarbajal,,H6CA24303,Salud,M,0624,/g/11c2q53dct,412686,21709,C001112,,False,Carbajal,2021-03-02 02:35:27 -0500,,,4,0.42,2020,ocd-division/country:us/state:ca/cd:24,1431 Longworth House Office Building,D,202-225-3601,,4,Rep.,CA,,Representative,0,954,RepCarbajal,https://carbajal.house.gov,0.42,99.47,81569,repcarbajal
https://api.propublica.org/congress/v1/members/C001097.json,False,,D+29,N00033373,63934,1963-03-31,29,-0.382,repcardenas,,H2CA28113,Tony,M,0629,/m/0cgzsw,412517,21309,C001097,,False,Cárdenas,2021-03-02 02:35:27 -0500,,,42,4.4,2020,ocd-division/country:us/state:ca/cd:29,2438 Rayburn House Office Building,D,202-225-6131,,8,Rep.,CA,,Representative,0,954,RepCardenas,https://cardenas.house.gov,1.65,98.24,9754,repcardenas
https://api.propublica.org/congress/v1/members/C001072.json,False,,D+11,N00029513,1027364,1974-10-16,7,-0.431,CongressmanAndreCarson,,H8IN07184,André,M,1807,/m/03qcvz1,412258,20757,C001072,,False,Carson,2021-03-02 02:35:27 -0500,,,7,0.73,2020,ocd-division/country:us/state:in/cd:7,2135 Rayburn House Office Building,D,202-225-4011,https://carson.house.gov/rss.xml,14,Rep.,IN,,Representative,0,954,RepAndreCarson,https://carson.house.gov,1.27,98.62,84917,repandrecarson
https://api.propublica.org/congress/v1/members/C001051.json,False,,R+10,N00025095,1004257,1941-11-06,31,0.471,judgecarter,,H2TX31044,John,M,4831,/m/04m7rg,400068,20356,C001051,,False,Carter,2021-03-02 02:35:27 -0500,,,112,11.74,2020,ocd-division/country:us/state:tx/cd:31,2110 Rayburn House Office Building,R,202-225-3864,,18,Rep.,TX,,Representative,0,954,JudgeCarter,https://carter.house.gov,6.95,92.93,49296,repjohncarter
https://api.propublica.org/congress/v1/members/C001103.json,False,,R+9,N00035346,76158,1957-09-06,1,0.582,congressmanbuddycarter,,H4GA01039,Buddy,M,1301,/m/0w32xj9,412622,21513,C001103,,False,Carter,2021-03-02 02:35:27 -0500,,,15,1.57,2020,ocd-division/country:us/state:ga/cd:1,2432 Rayburn House Office Building,R,202-225-5831,,6,Rep.,GA,,Representative,0,954,RepBuddyCarter,https://buddycarter.house.gov,5.15,94.74,32085,
https://api.propublica.org/congress/v1/members/C001090.json,False,,R+1,N00034128,79865,1961-05-01,8,-0.366,CongressmanMattCartwright,,H2PA17079,Matt,M,4208,/m/0j_6b9d,412571,21358,C001090,,False,Cartwright,2021-03-02 02:35:27 -0500,,,39,4.09,2020,ocd-division/country:us/state:pa/cd:8,1034 Longworth House Office Building,D,202-225-5546,,8,Rep.,PA,,Representative,0,954,RepCartwright,https://cartwright.house.gov,0.77,99.12,136236,
https://api.propublica.org/congress/v1/members/C001055.json,False,,D+17,N00025882,,1952-09-27,1,-0.199,,,H2HI02128,Ed,M,1501,,400069,20322,C001055,,False,Case,2022-09-10 04:59:24 -0400,,,6,0.63,2020,ocd-division/country:us/state:hi/cd:1,2443 Rayburn House Office Building,D,202-225-2726,,2,Rep.,HI,,Representative,0,954,RepEdCase,https://case.house.gov,2.01,97.89,,
