bourse_en,bourse_vi,created,data_index_id,foreign_ownership,fund_id,id,market_value,modified,per_nav,sector_en,sector_vi,shares,stock
HOSE,HOSE,2022-08-31 00:00:00,5185,0.00,1,6439,0.00,2022-09-09 08:44:39,4.80,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2022-08-31 00:00:00,5185,0.00,1,6440,0.00,2022-09-09 08:44:39,3.70,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2022-08-31 00:00:00,5185,0.00,1,6441,0.00,2022-09-09 08:44:39,2.90,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VHC
HOSE,HOSE,2022-08-31 00:00:00,5185,0.00,1,6442,0.00,2022-09-09 08:44:39,2.80,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2022-08-31 00:00:00,5185,0.00,1,6443,0.00,2022-09-09 08:44:39,2.60,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6414,0.00,2022-08-11 02:36:34,6.90,Retailing,Bán Lẻ,0,PNJ
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6415,0.00,2022-08-11 02:36:34,6.00,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6416,0.00,2022-08-11 02:36:34,6.00,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6417,0.00,2022-08-11 02:36:34,4.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6418,0.00,2022-08-11 02:36:34,4.00,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6419,0.00,2022-08-11 02:36:34,4.00,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6420,0.00,2022-08-11 02:36:34,3.40,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6421,0.00,2022-08-11 02:36:34,3.10,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VHC
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6422,0.00,2022-08-11 02:36:34,3.00,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2022-07-31 00:00:00,5105,0.00,1,6423,0.00,2022-08-11 02:36:34,2.90,Capital Goods,Hàng Hóa Công Nghiệp,0,HDG
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6274,0.00,2022-07-11 03:11:44,7.20,Retailing,Bán Lẻ,0,PNJ
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6275,0.00,2022-07-11 03:11:44,6.80,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6276,0.00,2022-07-11 03:11:44,6.20,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6277,0.00,2022-07-11 03:11:44,4.90,Capital Goods,Hàng Hóa Công Nghiệp,0,HDG
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6278,0.00,2022-07-11 03:11:44,4.40,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6279,0.00,2022-07-11 03:11:44,3.80,Utilities,Tiện ích Công Cộng,0,GAS
UpCOM,UpCOM,2022-06-30 00:00:00,4997,0.00,1,6280,0.00,2022-07-11 03:11:44,3.70,Energy,Năng Lượng,0,BSR
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6281,0.00,2022-07-11 03:11:44,3.20,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VHC
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6282,0.00,2022-07-11 03:11:44,3.00,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2022-06-30 00:00:00,4997,0.00,1,6283,0.00,2022-07-11 03:11:44,3.00,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6184,0.00,2022-06-09 06:52:37,8.70,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6185,0.00,2022-06-09 06:52:37,6.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6186,0.00,2022-06-09 06:52:37,6.70,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6187,0.00,2022-06-09 06:52:37,6.00,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6188,0.00,2022-06-09 06:52:37,4.60,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6189,0.00,2022-06-09 06:52:37,3.30,Real Estate,Bất Động Sản,0,KDH
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6190,0.00,2022-06-09 06:52:37,3.20,Real Estate,Bất Động Sản,0,NLG
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6191,0.00,2022-06-09 06:52:37,2.90,Real Estate,Bất Động Sản,0,ASM
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6192,0.00,2022-06-09 06:52:37,2.60,Materials,Vật Liệu,0,DGC
HOSE,HOSE,2022-05-31 00:00:00,4889,0.00,1,6193,0.00,2022-06-09 06:52:37,2.60,Capital Goods,Hàng Hóa Công Nghiệp,0,HDG
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6104,0.00,2022-05-12 03:50:50,7.40,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6105,0.00,2022-05-12 03:50:50,6.80,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6106,0.00,2022-05-12 03:50:50,6.40,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6107,0.00,2022-05-12 03:50:50,5.70,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6108,0.00,2022-05-12 03:50:50,5.00,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6109,0.00,2022-05-12 03:50:50,3.90,Real Estate,Bất Động Sản,0,KDH
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6110,0.00,2022-05-12 03:50:50,3.70,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6111,0.00,2022-05-12 03:50:50,3.30,Real Estate,Bất Động Sản,0,NLG
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6112,0.00,2022-05-12 03:50:50,3.30,Real Estate,Bất Động Sản,0,ASM
HOSE,HOSE,2022-04-30 00:00:00,4787,0.00,1,6113,0.00,2022-05-12 03:50:50,3.20,Real Estate,Bất Động Sản,0,DXG
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6084,0.00,2022-04-18 03:18:25,8.10,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6085,0.00,2022-04-18 03:18:25,6.30,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6086,0.00,2022-04-18 03:18:25,5.40,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6087,0.00,2022-04-18 03:18:25,4.90,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6088,0.00,2022-04-18 03:18:25,4.90,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6089,0.00,2022-04-18 03:18:25,4.30,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6090,0.00,2022-04-18 03:18:25,4.30,Real Estate,Bất Động Sản,0,KDH
HNX,HNX,2022-03-31 00:00:00,4722,0.00,1,6091,0.00,2022-04-18 03:18:25,2.50,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,TNG
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6092,0.00,2022-04-18 03:18:25,2.40,Real Estate,Bất Động Sản,0,ASM
HOSE,HOSE,2022-03-31 00:00:00,4722,0.00,1,6093,0.00,2022-04-18 03:18:25,2.30,Real Estate,Bất Động Sản,0,KBC
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5953,0.00,2022-03-14 03:58:36,8.60,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5954,0.00,2022-03-14 03:58:36,6.90,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5955,0.00,2022-03-14 03:58:36,6.00,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5956,0.00,2022-03-14 03:58:37,4.40,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5957,0.00,2022-03-14 03:58:37,4.30,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5958,0.00,2022-03-14 03:58:37,4.10,Real Estate,Bất Động Sản,0,KDH
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5959,0.00,2022-03-14 03:58:37,3.70,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5960,0.00,2022-03-14 03:58:37,2.60,Retailing,Bán Lẻ,0,VND
HNX,HNX,2022-02-28 00:00:00,4597,0.00,1,5961,0.00,2022-03-14 03:58:37,2.30,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,TNG
HOSE,HOSE,2022-02-28 00:00:00,4597,0.00,1,5962,0.00,2022-03-14 03:58:37,2.20,Real Estate,Bất Động Sản,0,KBC
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5856,0.00,2022-02-18 03:50:19,9.50,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5857,0.00,2022-02-18 03:50:19,7.10,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5858,0.00,2022-02-18 03:50:19,6.20,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5859,0.00,2022-02-18 03:50:19,5.00,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5860,0.00,2022-02-18 03:50:19,4.20,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5861,0.00,2022-02-18 03:50:19,4.10,Real Estate,Bất Động Sản,0,KDH
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5862,0.00,2022-02-18 03:50:19,3.90,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5863,0.00,2022-02-18 03:50:19,2.60,Diversified Financial,Dịch Vụ Tài Chính,0,VND
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5864,0.00,2022-02-18 03:50:19,2.20,Real Estate,Bất Động Sản,0,KBC
HOSE,HOSE,2022-01-31 00:00:00,4502,0.00,1,5865,0.00,2022-02-18 03:50:19,2.00,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5695,0.00,2022-01-12 07:52:53,8.20,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5696,0.00,2022-01-12 07:52:53,6.60,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5697,0.00,2022-01-12 07:52:53,6.50,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5698,0.00,2022-01-12 07:52:53,4.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5699,0.00,2022-01-12 07:52:53,4.00,Diversified Financial,Dịch Vụ Tài Chính,0,VND
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5700,0.00,2022-01-12 07:52:53,3.80,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5701,0.00,2022-01-12 07:52:53,3.80,Materials,Vật Liệu,0,DPM
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5702,0.00,2022-01-12 07:52:53,3.30,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5703,0.00,2022-01-12 07:52:53,2.70,Diversified Financials,Dịch Vụ Tài Chính,0,VCI
HOSE,HOSE,2021-12-31 00:00:00,4404,0.00,1,5704,0.00,2022-01-12 07:52:53,2.60,Real Estate,Bất Động Sản,0,KBC
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5626,0.00,2021-12-08 09:08:15,8.70,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5627,0.00,2021-12-08 09:08:15,7.10,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5628,0.00,2021-12-08 09:08:15,5.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5629,0.00,2021-12-08 09:08:15,5.40,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5630,0.00,2021-12-08 09:08:15,4.90,Materials,Vật Liệu,0,DPM
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5631,0.00,2021-12-08 09:08:15,4.60,Diversified Financials,Dịch Vụ Tài Chính,0,VND
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5632,0.00,2021-12-08 09:08:15,3.70,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5633,0.00,2021-12-08 09:08:15,3.70,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-11-30 00:00:00,4289,0.00,1,5634,0.00,2021-12-08 09:08:15,3.60,Diversified Financials,Dịch Vụ Tài Chính,0,VCI
HNX,HNX,2021-11-30 00:00:00,4289,0.00,1,5635,0.00,2021-12-08 09:08:15,2.50,Diversified Financials,Dịch Vụ Tài Chính,0,SHS
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5478,0.00,2021-11-08 09:39:58,17.10,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5479,0.00,2021-11-08 09:39:58,7.30,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5480,0.00,2021-11-08 09:39:58,4.20,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5481,0.00,2021-11-08 09:39:58,4.20,Materials,Vật Liệu,0,NKG
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5482,0.00,2021-11-08 09:39:58,3.50,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5483,0.00,2021-11-08 09:39:58,3.50,Diversified Financial,Dịch Vụ Tài Chính,0,VND
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5484,0.00,2021-11-08 09:39:58,3.00,Materials,Vật Liệu,0,DPM
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5485,0.00,2021-11-08 09:39:58,2.80,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5486,0.00,2021-11-08 09:39:58,2.20,Materials,Vật Liệu,0,HSG
HOSE,HOSE,2021-10-31 00:00:00,4182,0.00,1,5487,0.00,2021-11-08 09:39:58,2.10,Materials,Vật Liệu,0,SMC
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5410,0.00,2021-10-07 09:55:35,15.70,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5411,0.00,2021-10-07 09:55:35,7.80,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5412,0.00,2021-10-07 09:55:35,4.70,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5413,0.00,2021-10-07 09:55:35,4.00,Materials,Vật Liệu,0,NKG
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5414,0.00,2021-10-07 09:55:35,3.90,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5415,0.00,2021-10-07 09:55:35,3.00,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5416,0.00,2021-10-07 09:55:35,2.70,Diversified Financial,Dịch Vụ Tài Chính,0,VND
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5417,0.00,2021-10-07 09:55:35,2.60,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5418,0.00,2021-10-07 09:55:35,2.50,Materials,Vật Liệu,0,HSG
HOSE,HOSE,2021-09-30 00:00:00,4090,0.00,1,5419,0.00,2021-10-07 09:55:35,2.30,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5342,0.00,2021-09-10 10:14:16,14.70,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5343,0.00,2021-09-10 10:14:16,8.00,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5344,0.00,2021-09-10 10:14:16,5.10,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5345,0.00,2021-09-10 10:14:16,4.20,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5346,0.00,2021-09-10 10:14:16,3.90,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5347,0.00,2021-09-10 10:14:16,3.60,Materials,Vật Liệu,0,NKG
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5348,0.00,2021-09-10 10:14:16,3.10,Diversified Financial,Dịch Vụ Tài Chính,0,VND
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5349,0.00,2021-09-10 10:14:16,3.10,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5350,0.00,2021-09-10 10:14:16,2.60,Real Estate,Bất Động Sản,0,KBC
HOSE,HOSE,2021-08-31 00:00:00,4001,0.00,1,5351,0.00,2021-09-10 10:14:16,2.60,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5284,0.00,2021-08-09 07:05:09,10.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5285,0.00,2021-08-09 07:05:09,7.70,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5286,0.00,2021-08-09 07:05:09,6.20,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5287,0.00,2021-08-09 07:05:09,4.90,Banks,Ngân Hàng,0,MBB
HNX,HNX,2021-07-31 00:00:00,3902,0.00,1,5288,0.00,2021-08-09 07:05:09,3.80,Diversified Financial,Dịch Vụ Tài Chính,0,VND
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5289,0.00,2021-08-09 07:05:09,3.60,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5290,0.00,2021-08-09 07:05:09,3.50,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5291,0.00,2021-08-09 07:05:09,3.10,Transportation,Vận Tải,0,HAH
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5292,0.00,2021-08-09 07:05:09,3.00,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-07-31 00:00:00,3902,0.00,1,5293,0.00,2021-08-09 07:05:09,2.80,Materials,Vật Liệu,0,NKG
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5206,0.00,2021-07-09 13:20:24,9.60,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5207,0.00,2021-07-09 13:20:24,6.80,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5208,0.00,2021-07-09 13:20:24,6.70,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5209,0.00,2021-07-09 13:20:24,5.60,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5210,0.00,2021-07-09 13:20:24,5.00,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5211,0.00,2021-07-09 13:20:24,3.90,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5212,0.00,2021-07-09 13:20:24,3.70,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5213,0.00,2021-07-09 13:20:24,3.40,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5214,0.00,2021-07-09 13:20:24,3.20,Real Estate,Bất Động Sản,0,NVL
HOSE,HOSE,2021-06-30 00:00:00,3821,0.00,1,5215,0.00,2021-07-09 13:20:24,2.20,Materials,Vật Liệu,0,DHC
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5090,0.00,2021-06-07 07:14:42,13.40,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5091,0.00,2021-06-07 07:14:42,7.20,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5092,0.00,2021-06-07 07:14:42,5.90,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5093,0.00,2021-06-07 07:14:42,5.40,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5094,0.00,2021-06-07 07:14:42,4.90,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5095,0.00,2021-06-07 07:14:42,4.50,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5096,0.00,2021-06-07 07:14:43,4.40,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5097,0.00,2021-06-07 07:14:43,4.00,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5098,0.00,2021-06-07 07:14:43,2.50,Materials,Vật Liệu,0,DHC
HOSE,HOSE,2021-05-31 00:00:00,3708,0.00,1,5099,0.00,2021-06-07 07:14:43,2.00,Materials,Vật Liệu,0,SMC
HOSE,HOSE,2021-04-30 00:00:00,3620,0.00,1,5012,0.00,2021-05-11 04:03:38,13.20,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-04-30 00:00:00,3620,0.00,1,5013,0.00,2021-05-11 04:03:38,6.30,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-04-30 00:00:00,3620,0.00,1,5014,0.00,2021-05-11 04:03:38,6.10,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-04-30 00:00:00,3620,0.00,1,5015,0.00,2021-05-11 04:03:38,5.90,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-04-30 00:00:00,3620,0.00,1,5016,0.00,2021-05-11 04:03:38,5.40,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-04-30 00:00:00,3620,0.00,1,5017,0.00,2021-05-11 04:03:38,4.00,Banks,Ngân Hàng,0,STB
HOSE,HOSE,2021-04-30 00:00:00,3620,0.00,1,5018,0.00,2021-05-11 04:03:38,3.00,Banks,Ngân Hàng,0,MBB
