"id","title","firstName","lastName","name","stateAbbreviation","partyShort","leadershipRole"
"C001006","Senator, 2nd Class","Carl","Curtis","Carl Curtis","NE","R",""
"D000360","Senator, 3rd Class","Everett","Dirksen","Everett Dirksen","IL","R",""
"D000390","Senator, 1st Class","Thomas","Dodd","Thomas Dodd","CT","D",""
"D000456","Senator, 2nd Class","Paul","Douglas","Paul Douglas","IL","D",""
"D000585","Senator, 2nd Class","Henry","Dworshak","Henry Dworshak","ID","R",""
"E000018","Senator, 2nd Class","James","Eastland","James Eastland","MS","D",""
"E000112","Senator, 2nd Class","Allen","Ellender","Allen Ellender","LA","D",""
"E000181","Senator, 1st Class","Clair","Engle","Clair Engle","CA","D",""
"E000210","Senator, 3rd Class","Joseph","Ervin","Joseph Ervin","NC","D",""
"F000245","Senator, 1st Class","Hiram","Fong","Hiram Fong","HI","R",""
"F000356","Senator, 2nd Class","Joseph","Frear","Joseph Frear","DE","D",""
"F000401","Senator, 3rd Class","James","Fulbright","James Fulbright","AR","D",""
"G000267","Senator, 1st Class","Barry","Goldwater","Barry Goldwater","AZ","R",""
"G000320","Senator, 1st Class","Albert","Gore","Albert Gore","TN","D",""
"G000418","Senator, 2nd Class","Theodore","Green","Theodore Green","RI","D",""
"G000508","Senator, 3rd Class","Ernest","Gruening","Ernest Gruening","AK","D",""
"H000291","Senator, 1st Class","Philip","Hart","Philip Hart","MI","D",""
"H000297","Senator, 1st Class","Rupert","Hartke","Rupert Hartke","IN","D",""
"H000385","Senator, 3rd Class","Carl","Hayden","Carl Hayden","AZ","D",""
"H000502","Senator, 3rd Class","Thomas","Hennings","Thomas Hennings","MO","D",""
"H000559","Senator, 3rd Class","Bourke","Hickenlooper","Bourke Hickenlooper","IA","R",""
"H000598","Senator, 3rd Class","Joseph","Hill","Joseph Hill","AL","D",""
"H000720","Senator, 1st Class","Spessard","Holland","Spessard Holland","FL","D",""
"H000875","Senator, 1st Class","Roman","Hruska","Roman Hruska","NE","R",""
"H000953","Senator, 2nd Class","Hubert","Humphrey","Hubert Humphrey","MN","I",""
"J000013","Senator, 1st Class","Henry","Jackson","Henry Jackson","WA","D",""
"J000064","Senator, 3rd Class","Jacob","Javits","Jacob Javits","NY","R",""
"J000160","Senator, 2nd Class","Lyndon","Johnson","Lyndon Johnson","TX","D",""
"J000195","Senator, 3rd Class","Olin","Johnston","Olin Johnston","SC","D",""
"J000267","Senator, 2nd Class","Benjamin","Jordan","Benjamin Jordan","NC","D",""
"K000036","Senator, 1st Class","Kenneth","Keating","Kenneth Keating","NY","R",""
"K000044","Senator, 2nd Class","Carey","Kefauver","Carey Kefauver","TN","D",""
"K000107","Senator, 1st Class","John","Kennedy","John Kennedy","MA","D",""
"K000144","Senator, 2nd Class","Robert","Kerr","Robert Kerr","OK","D",""
"K000335","Senator, 3rd Class","Thomas","Kuchel","Thomas Kuchel","CA","R",""
"L000070","Senator, 1st Class","William","Langer","William Langer","ND","R",""
"L000122","Senator, 3rd Class","Frank","Lausche","Frank Lausche","OH","D",""
"L000415","Senator, 3rd Class","Edward","Long","Edward Long","MO","D",""
"L000425","Senator, 3rd Class","Oren","Long","Oren Long","HI","D",""
"L000428","Senator, 3rd Class","Russell","Long","Russell Long","LA","D",""
"L000520","Senator, 2nd Class","Hall","Lusk","Hall Lusk","OR","D",""
"M000053","Senator, 3rd Class","Warren","Magnuson","Warren Magnuson","WA","D",""
"M000113","Senator, 1st Class","Michael","Mansfield","Michael Mansfield","MT","D",""
"M000199","Senator, 2nd Class","Thomas","Martin","Thomas Martin","IA","R",""
"M000311","Senator, 1st Class","Eugene","McCarthy","Eugene McCarthy","MN","I",""
"M000332","Senator, 2nd Class","John","McClellan","John McClellan","AR","D",""
"M000445","Senator, 1st Class","Gale","McGee","Gale McGee","WY","D",""
"M000582","Senator, 2nd Class","Patrick","McNamara","Patrick McNamara","MI","D",""
"M000859","Senator, 3rd Class","Almer","Monroney","Almer Monroney","OK","D",""
"M001014","Senator, 3rd Class","Wayne","Morse","Wayne Morse","OR","D",""
"M001022","Senator, 3rd Class","Thruston","Morton","Thruston Morton","KY","R",""
"M001033","Senator, 1st Class","Frank","Moss","Frank Moss","UT","D",""
"M001078","Senator, 2nd Class","Karl","Mundt","Karl Mundt","SD","R",""
"M001108","Senator, 2nd Class","James","Murray","James Murray","MT","D",""
"M001121","Senator, 1st Class","Edmund","Muskie","Edmund Muskie","ME","D",""
"N000052","Senator, 2nd Class","Maurine","Neuberger","Maurine Neuberger","OR","D",""
"N000053","Senator, 2nd Class","Richard","Neuberger","Richard Neuberger","OR","D",""
"O000088","Senator, 2nd Class","Joseph","O?Mahoney","Joseph O?Mahoney","WY","D",""
"P000100","Senator, 1st Class","John","Pastore","John Pastore","RI","D",""
"P000552","Senator, 1st Class","Winston","Prouty","Winston Prouty","VT","R",""
"P000553","Senator, 1st Class","William","Proxmire","William Proxmire","WI","D",""
"R000046","Senator, 2nd Class","Jennings","Randolph","Jennings Randolph","WV","D",""
"R000317","Senator, 2nd Class","Absalom","Robertson","Absalom Robertson","VA","D",""
"R000536","Senator, 2nd Class","Richard","Russell","Richard Russell","GA","D",""
"S000021","Senator, 2nd Class","Leverett","Saltonstall","Leverett Saltonstall","MA","R",""
"S000138","Senator, 2nd Class","Andrew","Schoeppel","Andrew Schoeppel","KS","R",""
"S000174","Senator, 1st Class","Hugh","Scott","Hugh Scott","PA","R",""
"S000505","Senator, 3rd Class","George","Smathers","George Smathers","FL","D",""
"S000517","Senator, 1st Class","Benjamin","Smith","Benjamin Smith","MA","D",""
"S000590","Senator, 2nd Class","Margaret","Smith","Margaret Smith","ME","R",""
"S000701","Senator, 2nd Class","John","Sparkman","John Sparkman","AL","D",""
"S000852","Senator, 1st Class","John","Stennis","John Stennis","MS","D",""
"S001136","Senator, 1st Class","William","Symington","William Symington","MO","D",""
"T000035","Senator, 3rd Class","Herman","Talmadge","Herman Talmadge","GA","D",""
"T000254","Senator, 2nd Class","Strom","Thurmond","Strom Thurmond","SC","D",""
"W000465","Senator, 3rd Class","Alexander","Wiley","Alexander Wiley","WI","R",""
"W000502","Senator, 1st Class","Harrison","Williams","Harrison Williams","NJ","D",""
"W000518","Senator, 1st Class","John","Williams","John Williams","DE","R",""
"Y000006","Senator, 1st Class","Ralph","Yarborough","Ralph Yarborough","TX","D",""
"Y000047","Senator, 3rd Class","Milton","Young","Milton Young","ND","R",""
"Y000053","Senator, 1st Class","Stephen","Young","Stephen Young","OH","D",""
