api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/B001281.json,False,,,N00033904,67294,1950-03-12,3,-0.434,RepJoyceBeatty,,H2OH03125,Joyce,F,3903,/m/03lcwb,412565,21352,B001281,,True,Beatty,2022-10-30 04:00:14 -0400,,,4,0.43,2022,ocd-division/country:us/state:oh/cd:3,2303 Rayburn House Office Building,D,202-225-4324,https://beatty.house.gov/rss.xml,10,Rep.,OH,,Representative,0,925,RepBeatty,https://beatty.house.gov,0.87,99.02,2427,
https://api.propublica.org/congress/v1/members/B000668.json,False,,,N00045773,,1952-01-12,2,,,,H0OR02127,Cliff,M,4102,/m/0gfdsjb,456842,,B000668,,True,Bentz,2022-10-30 04:00:13 -0400,,,4,0.43,2022,ocd-division/country:us/state:or/cd:2,1239 Longworth House Office Building,R,202-225-6730,,2,Rep.,OR,,Representative,0,925,RepBentz,https://bentz.house.gov,2.84,97.05,,
https://api.propublica.org/congress/v1/members/B001287.json,False,,,N00030717,1033636,1965-03-02,7,-0.235,RepAmiBera,,H0CA03078,Ami,M,0607,/m/0dgqnts,412512,21304,B001287,,True,Bera,2022-10-30 04:00:14 -0400,,,37,4.0,2022,ocd-division/country:us/state:ca/cd:7,172 Cannon House Office Building,D,202-225-5716,https://bera.house.gov/rss.xml,10,Rep.,CA,,Representative,0,925,RepBera,https://bera.house.gov,1.02,98.87,120030,repamibera
https://api.propublica.org/congress/v1/members/B001301.json,False,,,N00039533,1020529,1947-02-02,1,0.428,RepJackBergman,,H6MI01226,Jack,M,2601,/m/05b2l3v,412709,21704,B001301,,True,Bergman,2022-10-30 04:00:13 -0400,,,6,0.65,2022,ocd-division/country:us/state:mi/cd:1,566 Cannon House Office Building,R,202-225-4735,,6,Rep.,MI,,Representative,0,925,RepJackBergman,https://bergman.house.gov,2.73,97.16,170172,RepJackBergman
https://api.propublica.org/congress/v1/members/B001292.json,False,,,N00036018,21141,1950-06-20,8,-0.386,RepDonBeyer,,H4VA08224,Donald,M,5108,/m/053g16,412657,21554,B001292,,True,Beyer,2022-10-30 04:00:14 -0400,,,3,0.32,2022,ocd-division/country:us/state:va/cd:8,1119 Longworth House Office Building,D,202-225-4376,,8,Rep.,VA,,Representative,0,925,RepDonBeyer,https://beyer.house.gov,0.22,99.67,1707,
https://api.propublica.org/congress/v1/members/B000740.json,False,,,N00044579,,1973-11-11,5,,,,H0OK05205,Stephanie,F,4005,/g/11h2hmkrv8,456841,,B000740,,True,Bice,2022-10-30 04:00:13 -0400,,,3,0.32,2022,ocd-division/country:us/state:ok/cd:5,1223 Longworth House Office Building,R,202-225-2132,,2,Rep.,OK,,Representative,0,925,RepBice,https://bice.house.gov,2.95,96.94,,
https://api.propublica.org/congress/v1/members/B001302.json,False,,,N00039293,105145,1958-11-07,5,0.849,RepAndyBiggs,,H6AZ05083,Andy,M,0405,/m/0_1m23v,412683,21705,B001302,,True,Biggs,2022-10-30 04:00:12 -0400,,,11,1.19,2022,ocd-division/country:us/state:az/cd:5,171 Cannon House Office Building,R,202-225-2635,https://biggs.house.gov/rss.xml,6,Rep.,AZ,,Representative,1,925,RepAndyBiggsAZ,https://biggs.house.gov,29.34,70.55,28088,
https://api.propublica.org/congress/v1/members/B001257.json,False,,,N00027462,1022873,1963-02-08,12,0.406,GusBilirakis,,H6FL09070,Gus,M,1212,/m/0dy3z1,412250,20758,B001257,,True,Bilirakis,2022-10-30 04:00:13 -0400,,,7,0.76,2022,ocd-division/country:us/state:fl/cd:12,2354 Rayburn House Office Building,R,202-225-5755,https://bilirakis.house.gov/rss.xml,18,Rep.,FL,,Representative,0,925,RepGusBilirakis,https://bilirakis.house.gov,3.18,96.71,17318,RepGusBilirakis
https://api.propublica.org/congress/v1/members/B001311.json,False,,,N00044335,,1964-07-01,9,,,,H0NC09187,Dan,M,3709,/m/013bg9xz,412844,,B001311,,True,Bishop,2022-10-30 04:00:12 -0400,,,29,3.14,2022,ocd-division/country:us/state:nc/cd:9,1207 Longworth House Office Building,R,202-225-1976,,4,Rep.,NC,,Representative,0,925,RepDanBishop,https://danbishop.house.gov,16.05,83.84,92423,
https://api.propublica.org/congress/v1/members/B000490.json,False,,,N00002674,26194,1947-02-04,2,-0.283,sanfordbishop,,H2GA02031,Sanford,M,1302,/m/02554k,400030,29339,B000490,,True,Bishop,2022-10-30 04:00:13 -0400,,D.,8,0.86,2022,ocd-division/country:us/state:ga/cd:2,2407 Rayburn House Office Building,D,202-225-3631,https://bishop.house.gov/rss.xml,30,Rep.,GA,Jr.,Representative,0,925,SanfordBishop,https://bishop.house.gov,1.64,98.25,26817,RepSanfordBishop
https://api.propublica.org/congress/v1/members/B000574.json,False,,,N00007727,43809,1948-08-16,3,-0.427,,,H6OR03064,Earl,M,4103,/m/033tw8,400033,29588,B000574,,True,Blumenauer,2022-10-30 04:00:14 -0400,,,12,1.3,2022,ocd-division/country:us/state:or/cd:3,1111 Longworth House Office Building,D,202-225-4811,https://blumenauer.house.gov/rss.xml,28,Rep.,OR,,Representative,0,925,BlumenauerMedia,https://blumenauer.house.gov,1.1,98.79,367,RepBlumenauer
https://api.propublica.org/congress/v1/members/B001303.json,True,,,N00038414,104772,1962-02-10,At-Large,-0.335,Rep.BluntRochester,,H6DE00206,Lisa,F,1000,/g/11c328y56v,412689,21706,B001303,,True,Blunt Rochester,2022-10-30 04:00:14 -0400,,,1,0.11,2022,ocd-division/country:us/state:de/cd:1,1724 Longworth House Office Building,D,202-225-4165,,6,Rep.,DE,,Representative,0,925,RepLBR,https://bluntrochester.house.gov,0.98,98.92,173249,
https://api.propublica.org/congress/v1/members/B000825.json,False,,,N00045974,,1986-12-15,3,,,,H0CO03165,Lauren,F,0803,/g/11j2v06x6p,456805,,B000825,,True,Boebert,2022-10-30 04:00:12 -0400,,,23,2.49,2022,ocd-division/country:us/state:co/cd:3,1609 Longworth House Office Building,R,202-225-4761,,2,Rep.,CO,,Representative,1,925,RepBoebert,https://boebert.house.gov,24.83,75.06,,
https://api.propublica.org/congress/v1/members/B001278.json,False,,,N00033474,63966,1954-10-14,1,-0.394,congresswomanbonamici,,H2OR01133,Suzanne,F,4101,/m/02q453x,412501,21198,B001278,,True,Bonamici,2022-10-30 04:00:14 -0400,,,0,0.0,2022,ocd-division/country:us/state:or/cd:1,2231 Rayburn House Office Building,D,202-225-0855,https://bonamici.house.gov/rss.xml,12,Rep.,OR,,Representative,0,925,RepBonamici,https://bonamici.house.gov,0.98,98.92,59641,RepSuzanneBonamici
https://api.propublica.org/congress/v1/members/B001295.json,False,,,N00035420,76176,1960-12-30,12,0.292,RepBost,,H4IL12060,Mike,M,1712,/m/0kry42,412629,21519,B001295,,True,Bost,2022-10-30 04:00:13 -0400,,,33,3.57,2022,ocd-division/country:us/state:il/cd:12,1211 Longworth House Office Building,R,202-225-5661,,8,Rep.,IL,,Representative,0,925,RepBost,https://bost.house.gov,5.3,94.59,6302,
https://api.propublica.org/congress/v1/members/B001312.json,False,,,N00041791,,1970-06-03,7,,,,H8GA07201,Carolyn,F,1307,/g/11fgm1glqj,456812,,B001312,,True,Bourdeaux,2022-10-30 04:00:13 -0400,,,1,0.11,2022,ocd-division/country:us/state:ga/cd:7,1319 Longworth House Office Building,D,202-225-4272,,2,Rep.,GA,,Representative,0,925,RepBourdeaux,https://bourdeaux.house.gov,2.49,97.4,178540,
https://api.propublica.org/congress/v1/members/B001223.json,False,,,N00044790,,1976-04-01,16,,,,H0NY16143,Jamaal,M,3616,/g/11fsgvc0xx,456839,,B001223,,True,Bowman,2022-10-30 04:00:13 -0400,,,10,1.08,2022,ocd-division/country:us/state:ny/cd:16,1605 Longworth House Office Building,D,202-225-2464,,2,Rep.,NY,,Representative,1,925,RepBowman,https://bowman.house.gov,3.83,96.06,,
https://api.propublica.org/congress/v1/members/B001296.json,False,,,N00035307,76428,1977-02-06,2,-0.4,CongressmanBoyle,,H4PA13199,Brendan,M,4202,/m/04f4fjk,412652,21548,B001296,,True,Boyle,2022-10-30 04:00:14 -0400,,,5,0.54,2022,ocd-division/country:us/state:pa/cd:2,1133 Longworth House Office Building,D,202-225-6111,https://boyle.house.gov/rss.xml,8,Rep.,PA,,Representative,0,925,CongBoyle,https://boyle.house.gov,1.09,98.8,47357,
https://api.propublica.org/congress/v1/members/B000755.json,False,,,N00005883,45749,1955-04-11,8,0.52,kevinbrady,,H6TX08100,Kevin,M,4808,/m/03tq00,400046,29760,B000755,,True,Brady,2022-10-30 04:00:13 -0400,,,191,20.65,2022,ocd-division/country:us/state:tx/cd:8,1011 Longworth House Office Building,R,202-225-4901,,26,Rep.,TX,,Representative,0,925,RepKevinBrady,https://kevinbrady.house.gov,3.83,96.03,361,KBrady8
https://api.propublica.org/congress/v1/members/B001274.json,False,,,N00030910,94888,1954-04-29,5,0.646,RepMoBrooks,,H0AL05163,Mo,M,0105,/m/0c3xdjf,412395,21193,B001274,,True,Brooks,2022-10-30 04:00:12 -0400,,,26,2.81,2022,ocd-division/country:us/state:al/cd:5,2185 Rayburn House Office Building,R,202-225-4801,https://brooks.house.gov/rss.xml,12,Rep.,AL,,Representative,0,925,RepMoBrooks,https://brooks.house.gov,15.1,84.79,121610,RepMoBrooks
https://api.propublica.org/congress/v1/members/B001313.json,False,,,,,1975-06-24,11,,,,,Shontel,F,3911,,456863,,B001313,,True,Brown,2022-10-30 04:00:14 -0400,,,0,0.0,2022,ocd-division/country:us/state:oh/cd:11,,D,,,2,Rep.,OH,,Representative,0,567,RepShontelBrown,https://shontelbrown.house.gov,0.18,99.82,,
https://api.propublica.org/congress/v1/members/B001304.json,False,,,N00036999,1029537,1961-11-21,4,-0.344,RepAnthonyBrown,,H6MD04209,Anthony,M,2404,/m/09v6fg,412707,21707,B001304,,True,Brown,2022-10-30 04:00:13 -0400,,,21,2.27,2022,ocd-division/country:us/state:md/cd:4,1323 Longworth House Office Building,D,202-225-8699,,6,Rep.,MD,,Representative,0,925,RepAnthonyBrown,https://anthonybrown.house.gov,1.66,98.23,19344,RepAnthonyBrown
https://api.propublica.org/congress/v1/members/B001285.json,False,,,N00034254,79783,1952-08-28,26,-0.288,RepJuliaBrownley,,H2CA00120,Julia,F,0626,/m/027z42z,412516,21308,B001285,,True,Brownley,2022-10-30 04:00:14 -0400,,,8,0.86,2022,ocd-division/country:us/state:ca/cd:26,2262 Rayburn House Office Building,D,202-225-5811,https://juliabrownley.house.gov/category/press-releases/feed/,10,Rep.,CA,,Representative,0,925,RepBrownley,https://juliabrownley.house.gov,0.87,99.02,59904,RepJuliaBrownley
https://api.propublica.org/congress/v1/members/B001260.json,False,,,N00027626,1021626,1951-05-08,16,0.362,CongressmanBuchanan,,H6FL13148,Vern,M,1216,/m/0gtjsp,412196,20709,B001260,,True,Buchanan,2022-10-30 04:00:13 -0400,,,16,1.73,2022,ocd-division/country:us/state:fl/cd:16,2110 Rayburn House Office Building,R,202-225-5015,https://buchanan.house.gov/rss.xml,16,Rep.,FL,,Representative,0,925,VernBuchanan,https://buchanan.house.gov,3.1,96.79,66247,vernbuchanan
https://api.propublica.org/congress/v1/members/B001297.json,False,,,N00030829,78285,1959-02-16,4,0.714,repkenbuck,,S0CO00237,Ken,M,0804,/m/05zzjd2,412619,21510,B001297,,True,Buck,2022-10-30 04:00:12 -0400,,,33,3.57,2022,ocd-division/country:us/state:co/cd:4,2455 Rayburn House Office Building,R,202-225-4676,https://buck.house.gov/rss.xml,8,Rep.,CO,,Representative,0,925,RepKenBuck,https://buck.house.gov,17.95,81.94,125319,
https://api.propublica.org/congress/v1/members/B001275.json,False,,,N00031227,61837,1962-05-31,8,0.41,RepLarryBucshon,,H0IN08114,Larry,M,1808,/m/0dd9k_y,412427,21132,B001275,,True,Bucshon,2022-10-30 04:00:13 -0400,,,22,2.38,2022,ocd-division/country:us/state:in/cd:8,2313 Rayburn House Office Building,R,202-225-4636,,12,Rep.,IN,,Representative,0,925,RepLarryBucshon,https://bucshon.house.gov,2.78,97.1,120335,RepLarryBucshon
https://api.propublica.org/congress/v1/members/B001305.json,False,,,N00039551,103513,1971-10-21,13,0.653,RepTedBudd,,H6NC13129,Ted,M,3713,/g/11c2nmnsj0,412712,21708,B001305,,True,Budd,2022-10-30 04:00:12 -0400,,,118,12.76,2022,ocd-division/country:us/state:nc/cd:13,103 Cannon House Office Building,R,202-225-4531,,6,Rep.,NC,,Representative,0,925,RepTedBudd,https://budd.house.gov,7.74,92.13,171489,
https://api.propublica.org/congress/v1/members/B001309.json,False,,,N00041594,,1964-08-25,2,,,,H8TN02119,Tim,M,4702,/m/03yt07,412817,,B001309,,True,Burchett,2022-10-30 04:00:12 -0400,,,31,3.35,2022,ocd-division/country:us/state:tn/cd:2,1122 Longworth House Office Building,R,202-225-5435,,4,Rep.,TN,,Representative,0,925,RepTimBurchett,https://burchett.house.gov,14.96,84.93,24379,
https://api.propublica.org/congress/v1/members/B001248.json,False,,,N00025219,1003620,1950-12-23,26,0.574,michaelcburgess,,H2TX26093,Michael,M,4826,/m/03tq8_,400052,20355,B001248,,True,Burgess,2022-10-30 04:00:12 -0400,,C.,29,3.14,2022,ocd-division/country:us/state:tx/cd:26,2161 Rayburn House Office Building,R,202-225-7772,https://burgess.house.gov/news/rss.aspx,20,Rep.,TX,,Representative,0,925,MichaelCBurgess,https://burgess.house.gov,8.43,91.46,50120,michaelcburgessmd
https://api.propublica.org/congress/v1/members/B001224.json,False,,,N00039373,,1976-07-21,1,,,,H8MO01143,Cori,F,2901,/g/11cntkcbkt,456829,,B001224,,True,Bush,2022-10-30 04:00:13 -0400,,,8,0.86,2022,ocd-division/country:us/state:mo/cd:1,1016 Longworth House Office Building,D,202-225-2406,,2,Rep.,MO,,Representative,0,925,RepCori,https://bush.house.gov,5.68,94.21,,
https://api.propublica.org/congress/v1/members/B001286.json,False,,,N00033390,63949,1961-10-17,17,-0.239,RepCheri,,H2IL17071,Cheri,F,1717,/m/0jwwtrm,412537,21329,B001286,,True,Bustos,2022-10-30 04:00:13 -0400,,,36,3.89,2022,ocd-division/country:us/state:il/cd:17,1233 Longworth House Office Building,D,202-225-5905,https://bustos.house.gov/category/press-release/feed/,10,Rep.,IL,,Representative,0,925,RepCheri,https://bustos.house.gov,2.37,97.52,134964,RepCheri
https://api.propublica.org/congress/v1/members/B001251.json,False,,,N00027035,1013540,1947-04-27,1,-0.404,congressmangkbutterfield,,H4NC01046,G.,M,3701,/m/03g_pq,400616,20340,B001251,,True,Butterfield,2022-10-30 04:00:14 -0400,,K.,19,2.05,2022,ocd-division/country:us/state:nc/cd:1,2080 Rayburn House Office Building,D,202-225-3101,https://butterfield.house.gov/rss.xml,20,Rep.,NC,,Representative,0,925,GKButterfield,https://butterfield.house.gov,1.22,98.67,41077,GKBNC01
https://api.propublica.org/congress/v1/members/C000059.json,False,,,N00007099,26709,1953-06-08,42,0.349,70063393423,,H2CA37023,Ken,M,0642,/m/024xl1,400057,29323,C000059,,True,Calvert,2022-10-30 04:00:13 -0400,,,16,1.73,2022,ocd-division/country:us/state:ca/cd:42,2205 Rayburn House Office Building,R,202-225-1986,https://calvert.house.gov/rss.xml,30,Rep.,CA,,Representative,0,925,KenCalvert,https://calvert.house.gov,4.42,95.46,26777,RepKenCalvert
https://api.propublica.org/congress/v1/members/C001039.json,False,,,N00045978,,1988-02-16,3,,,,H0FL03175,Kat,F,1203,/g/11fsp_lppx,456806,,C001039,,True,Cammack,2022-10-30 04:00:12 -0400,,,10,1.08,2022,ocd-division/country:us/state:fl/cd:3,1626 Longworth House Office Building,R,202-225-5744,,2,Rep.,FL,,Representative,0,925,RepKatCammack,https://cammack.house.gov,10.01,89.88,,
https://api.propublica.org/congress/v1/members/C001112.json,False,,,N00037015,104728,1964-11-18,24,-0.298,repsaludcarbajal,,H6CA24303,Salud,M,0624,/g/11c2q53dct,412686,21709,C001112,,True,Carbajal,2022-10-30 04:00:14 -0400,,,1,0.11,2022,ocd-division/country:us/state:ca/cd:24,2331 Rayburn House Office Building,D,202-225-3601,,6,Rep.,CA,,Representative,0,925,RepCarbajal,https://carbajal.house.gov,0.76,99.13,81569,repcarbajal
https://api.propublica.org/congress/v1/members/C001097.json,False,,,N00033373,63934,1963-03-31,29,-0.385,repcardenas,,H2CA28113,Tony,M,0629,/m/0cgzsw,412517,21309,C001097,,True,Cárdenas,2022-10-30 04:00:14 -0400,,,14,1.51,2022,ocd-division/country:us/state:ca/cd:29,2438 Rayburn House Office Building,D,202-225-6131,,10,Rep.,CA,,Representative,0,925,RepCardenas,https://cardenas.house.gov,1.1,98.79,9754,repcardenas
https://api.propublica.org/congress/v1/members/C001126.json,False,,,,,1971-03-13,15,,,,,Mike,M,3915,,456864,,C001126,,True,Carey,2022-10-30 04:00:13 -0400,,,3,0.53,2022,ocd-division/country:us/state:oh/cd:15,,R,,,2,Rep.,OH,,Representative,0,567,RepMikeCarey,https://carey.house.gov,4.43,95.57,,
https://api.propublica.org/congress/v1/members/C001054.json,False,,,N00044245,,1958-06-17,1,,,,H0AL01055,Jerry,M,0101,/g/11j2j1brnb,456799,,C001054,,True,Carl,2022-10-30 04:00:13 -0400,,,5,0.54,2022,ocd-division/country:us/state:al/cd:1,1330 Longworth House Office Building,R,202-225-4931,,2,Rep.,AL,,Representative,0,925,RepJerryCarl,https://carl.house.gov,3.28,96.61,,
https://api.propublica.org/congress/v1/members/C001072.json,False,,,N00029513,1027364,1974-10-16,7,-0.429,CongressmanAndreCarson,,H8IN07184,André,M,1807,/m/03qcvz1,412258,20757,C001072,,True,Carson,2022-10-30 04:00:14 -0400,,,5,0.54,2022,ocd-division/country:us/state:in/cd:7,2135 Rayburn House Office Building,D,202-225-4011,https://carson.house.gov/rss.xml,16,Rep.,IN,,Representative,0,925,RepAndreCarson,https://carson.house.gov,1.09,98.8,84917,repandrecarson
https://api.propublica.org/congress/v1/members/C001125.json,False,,,N00025766,,1963-10-26,2,,,,,Troy,M,2202,,456860,,C001125,,True,Carter,2022-10-30 04:00:14 -0400,,,2,0.25,2022,ocd-division/country:us/state:la/cd:2,,D,,,2,Rep.,LA,,Representative,0,793,RepTroyCarter,https://troycarter.house.gov,1.39,98.61,,
https://api.propublica.org/congress/v1/members/C001103.json,False,,,N00035346,76158,1957-09-06,1,0.565,congressmanbuddycarter,,H4GA01039,Buddy,M,1301,/m/0w32xj9,412622,21513,C001103,,True,Carter,2022-10-30 04:00:13 -0400,,,52,5.62,2022,ocd-division/country:us/state:ga/cd:1,2432 Rayburn House Office Building,R,202-225-5831,,8,Rep.,GA,,Representative,0,925,RepBuddyCarter,https://buddycarter.house.gov,2.65,97.24,32085,
