"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"M000315","Senator, 1st Class","Joseph","McCarthy","Joseph McCarthy","R","WI",""
"M000332","Senator, 2nd Class","John","McClellan","John McClellan","D","AR",""
"M000438","Senator, 1st Class","Ernest","McFarland","Ernest McFarland","D","AZ",""
"M000499","Senator, 1st Class","Kenneth","McKellar","Kenneth McKellar","D","TN",""
"M000559","Senator, 3rd Class","Brien","McMahon","Brien McMahon","D","CT",""
"M000771","Senator, 3rd Class","Eugene","Millikin","Eugene Millikin","R","CO",""
"M000859","Senator, 3rd Class","Almer","Monroney","Almer Monroney","D","OK",""
"M000878","Senator, 1st Class","Arthur","Moody","Arthur Moody","D","MI",""
"M001014","Senator, 3rd Class","Wayne","Morse","Wayne Morse","R","OR",""
"M001078","Senator, 2nd Class","Karl","Mundt","Karl Mundt","R","SD",""
"M001108","Senator, 2nd Class","James","Murray","James Murray","D","MT",""
"N000023","Senator, 2nd Class","Matthew","Neely","Matthew Neely","D","WV",""
"N000116","Senator, 3rd Class","Richard","Nixon","Richard Nixon","R","CA",""
"O000032","Senator, 1st Class","Herbert","O?Conor","Herbert O?Conor","D","MD",""
"O000088","Senator, 1st Class","Joseph","O?Mahoney","Joseph O?Mahoney","D","WY",""
"P000100","Senator, 1st Class","John","Pastore","John Pastore","D","RI",""
"P000460","Senator, 1st Class","Charles","Potter","Charles Potter","R","MI",""
"P000575","Senator, 3rd Class","William","Purtell","William Purtell","R","CT",""
"R000317","Senator, 2nd Class","Absalom","Robertson","Absalom Robertson","D","VA",""
"R000536","Senator, 2nd Class","Richard","Russell","Richard Russell","D","GA",""
"S000021","Senator, 2nd Class","Leverett","Saltonstall","Leverett Saltonstall","R","MA",""
"S000138","Senator, 2nd Class","Andrew","Schoeppel","Andrew Schoeppel","R","KS",""
"S000214","Senator, 2nd Class","Frederick","Seaton","Frederick Seaton","R","NE",""
"S000505","Senator, 3rd Class","George","Smathers","George Smathers","D","FL",""
"S000553","Senator, 1st Class","Howard","Smith","Howard Smith","R","NJ",""
"S000590","Senator, 2nd Class","Margaret","Smith","Margaret Smith","R","ME",""
"S000639","Senator, 2nd Class","Willis","Smith","Willis Smith","D","NC",""
"S000701","Senator, 2nd Class","John","Sparkman","John Sparkman","D","AL",""
"S000852","Senator, 1st Class","John","Stennis","John Stennis","D","MS",""
"T000009","Senator, 3rd Class","Robert","Taft","Robert Taft","R","OH",""
"T000259","Senator, 1st Class","Edward","Thye","Edward Thye","R","MN",""
"T000289","Senator, 3rd Class","Charles","Tobey","Charles Tobey","R","NH",""
"U000015","Senator, 2nd Class","Thomas","Underwood","Thomas Underwood","D","KY",""
"V000025","Senator, 1st Class","Arthur","Vandenberg","Arthur Vandenberg","R","MI",""
"W000190","Senator, 1st Class","Arthur","Watkins","Arthur Watkins","R","UT",""
"W000269","Senator, 3rd Class","Herman","Welker","Herman Welker","R","ID",""
"W000344","Senator, 2nd Class","Kenneth","Wherry","Kenneth Wherry","R","NE",""
"W000465","Senator, 3rd Class","Alexander","Wiley","Alexander Wiley","R","WI",""
"W000518","Senator, 1st Class","John","Williams","John Williams","R","DE",""
"Y000047","Senator, 3rd Class","Milton","Young","Milton Young","R","ND",""
