open,close,date,volume,symbol,timestamp,low,high
6.94,6.94,2017-06-27,200,DC1,1498521600,6.94,6.94
6.94,6.94,2017-06-28,300,DC1,1498608000,6.94,6.94
6.94,6.7,2017-06-29,500,DC1,1498694400,6.7,6.94
6.7,6.7,2017-06-30,200,DC1,1498780800,6.7,6.7
6.94,6.94,2017-07-06,507,DC1,1499299200,6.94,6.94
6.65,6.94,2017-07-07,6000,DC1,1499385600,6.65,6.94
6.94,6.94,2017-07-11,200,DC1,1499731200,6.94,6.94
6.55,6.55,2017-07-13,200,DC1,1499904000,6.55,6.55
6.89,6.89,2017-07-14,200,DC1,1499990400,6.89,6.89
6.94,6.94,2017-07-17,700,DC1,1500249600,6.94,6.94
6.5,6.5,2017-07-19,5300,DC1,1500422400,6.5,6.5
6.5,6.5,2017-07-20,2700,DC1,1500508800,6.5,6.55
6.55,6.94,2017-07-21,1600,DC1,1500595200,6.55,6.94
7.14,7.19,2017-07-24,700,DC1,1500854400,7.14,7.19
6.5,7.44,2017-07-26,1700,DC1,1501027200,6.5,7.44
6.55,6.55,2017-07-27,700,DC1,1501113600,6.55,6.55
7.29,7.29,2017-07-28,100,DC1,1501200000,7.29,7.29
6.55,7.34,2017-07-31,500,DC1,1501459200,6.55,7.34
6.55,7.29,2017-08-01,300,DC1,1501545600,6.55,7.29
6.5,7.09,2017-08-03,700,DC1,1501718400,6.5,7.09
7.04,7.04,2017-08-04,100,DC1,1501804800,7.04,7.04
6.05,6.94,2017-08-07,600,DC1,1502064000,6.05,6.99
6.89,6.89,2017-08-08,100,DC1,1502150400,6.89,6.89
7.39,7.39,2017-08-10,2000,DC1,1502323200,7.39,7.39
6.5,6.5,2017-08-11,100,DC1,1502409600,6.5,6.5
7.24,7.24,2017-08-14,100,DC1,1502668800,7.24,7.24
6.5,7.14,2017-08-15,400,DC1,1502755200,6.5,7.14
6.5,7.14,2017-08-21,1100,DC1,1503273600,6.5,7.14
7.39,7.39,2017-08-24,1000,DC1,1503532800,7.39,7.39
6.5,7.14,2017-08-25,1100,DC1,1503619200,6.5,7.14
6.5,6.5,2017-08-28,100,DC1,1503878400,6.5,6.5
5.56,7.39,2017-08-29,1500,DC1,1503964800,5.56,7.39
6.89,6.84,2017-08-31,500,DC1,1504137600,6.84,6.94
6.15,6.89,2017-09-01,1400,DC1,1504224000,6.15,6.89
6.4,6.89,2017-09-05,600,DC1,1504569600,6.4,6.89
6.4,6.84,2017-09-06,800,DC1,1504656000,6.4,6.84
6.8,6.8,2017-09-07,180,DC1,1504742400,6.8,6.8
6.84,6.84,2017-09-08,1000,DC1,1504828800,6.84,6.84
7.44,7.44,2017-09-11,100,DC1,1505088000,7.44,7.44
7.69,7.69,2017-09-12,100,DC1,1505174400,7.69,7.69
6.55,7.64,2017-09-13,780,DC1,1505260800,6.55,7.64
6.6,6.5,2017-09-14,3900,DC1,1505347200,6.5,6.6
5.61,6.35,2017-09-15,400,DC1,1505433600,5.61,7.44
6.7,6.7,2017-09-18,500,DC1,1505692800,6.7,6.7
6.89,6.89,2017-09-19,100,DC1,1505779200,6.89,6.89
6.84,6.84,2017-09-21,500,DC1,1505952000,6.84,6.84
6.84,6.84,2017-09-22,100,DC1,1506038400,6.84,6.84
7.69,7.69,2017-09-25,100,DC1,1506297600,7.69,7.69
6.55,6.55,2017-09-26,100,DC1,1506384000,6.55,6.55
5.61,7.19,2017-09-27,300,DC1,1506470400,5.61,7.19
6.94,6.94,2017-10-05,200,DC1,1507161600,6.94,6.94
6.5,7.19,2017-10-06,2900,DC1,1507248000,6.45,7.19
6.7,6.7,2017-10-10,300,DC1,1507593600,6.7,6.7
6.7,6.8,2017-10-11,2300,DC1,1507680000,6.6,6.8
6.7,6.7,2017-10-13,1100,DC1,1507852800,6.7,6.7
6.7,6.7,2017-10-17,700,DC1,1508198400,6.7,6.7
6.7,6.7,2017-10-19,1000,DC1,1508371200,6.7,6.7
6.94,6.94,2017-10-24,400,DC1,1508803200,6.94,6.94
5.9,7.84,2017-10-27,400,DC1,1509062400,5.9,7.99
5.9,7.89,2017-10-30,200,DC1,1509321600,5.9,7.89
5.9,7.84,2017-11-02,200,DC1,1509580800,5.9,7.84
6.45,6.45,2017-11-07,400,DC1,1510012800,6.45,7.14
5.8,6.8,2017-11-10,1600,DC1,1510272000,5.8,7.74
6.8,6.94,2017-11-13,600,DC1,1510531200,6.8,6.94
6.84,6.84,2017-11-14,100,DC1,1510617600,6.84,6.84
6.99,6.99,2017-11-15,300,DC1,1510704000,6.99,6.99
7.09,7.09,2017-11-16,200,DC1,1510790400,7.09,7.09
7.09,7.09,2017-11-17,600,DC1,1510876800,7.09,7.09
6.5,7.39,2017-11-21,300,DC1,1511222400,6.5,7.39
7.19,7.19,2017-11-23,1100,DC1,1511395200,7.19,7.34
7.39,7.39,2017-11-24,200,DC1,1511481600,7.39,7.39
6.5,7.34,2017-11-28,300,DC1,1511827200,6.5,7.34
6.1,8.09,2017-12-04,200,DC1,1512345600,6.1,8.09
7.09,7.09,2017-12-14,100,DC1,1513209600,7.09,7.09
6.05,7.39,2018-01-03,400,DC1,1514937600,6.05,7.39
6,6.84,2018-01-19,1400,DC1,1516320000,6,6.99
6.45,6.45,2018-01-22,1600,DC1,1516579200,6.45,6.55
6.75,6.75,2018-01-23,100,DC1,1516665600,6.75,6.75
6.75,6.75,2018-01-25,500,DC1,1516838400,6.75,6.75
6.05,6.05,2018-01-26,200,DC1,1516924800,6.05,6.05
6.6,6.6,2018-01-29,100,DC1,1517184000,6.6,6.6
6.6,6.6,2018-01-31,4800,DC1,1517356800,6.6,6.6
5.7,7.54,2018-02-01,200,DC1,1517443200,5.7,7.54
5.7,5.7,2018-02-08,100,DC1,1518048000,5.7,5.7
5.7,6.45,2018-02-09,400,DC1,1518134400,5.7,6.45
5.06,6.4,2018-02-12,300,DC1,1518393600,5.06,6.4
5.11,6.65,2018-02-13,200,DC1,1518480000,5.11,6.65
6.45,6.45,2018-02-22,100,DC1,1519257600,6.45,6.45
6,6,2018-02-26,600,DC1,1519603200,6,6
6.45,6.45,2018-02-28,400,DC1,1519776000,6.45,6.45
6.45,6.45,2018-03-01,1000,DC1,1519862400,6.45,6.45
6.45,6.45,2018-03-02,2000,DC1,1519948800,6.45,6.45
5.51,7.34,2018-03-13,900,DC1,1520899200,5.51,7.34
6.4,6.4,2018-03-14,100,DC1,1520985600,6.4,6.4
6.45,6.45,2018-03-15,500,DC1,1521072000,6.45,6.45
6.45,6.45,2018-03-16,500,DC1,1521158400,6.45,6.45
6.45,6.45,2018-03-19,200,DC1,1521417600,6.45,6.45
6.45,6.45,2018-03-21,500,DC1,1521590400,6.45,6.45
6.45,6.45,2018-03-22,803,DC1,1521676800,6.45,6.45
5.56,7.39,2018-03-29,200,DC1,1522281600,5.56,7.39
5.56,7.29,2018-03-30,200,DC1,1522368000,5.56,7.29
6.45,6.5,2018-04-02,700,DC1,1522627200,6.45,6.5
6.45,6.45,2018-04-03,510,DC1,1522713600,6.45,6.45
6.45,6.45,2018-04-04,1500,DC1,1522800000,6.45,6.45
6.45,6.45,2018-04-05,700,DC1,1522886400,6.45,6.45
6.45,6.45,2018-04-09,1000,DC1,1523232000,6.45,6.45
6.45,6.89,2018-04-10,2300,DC1,1523318400,6.25,6.89
6.7,6.45,2018-04-11,600,DC1,1523404800,6.45,6.7
5.75,6.6,2018-04-16,300,DC1,1523836800,5.75,6.6
6.65,6.2,2018-04-20,900,DC1,1524182400,6.2,6.65
6.2,5.95,2018-04-23,800,DC1,1524441600,5.95,6.2
5.95,6.89,2018-04-24,900,DC1,1524528000,5.75,6.89
6.75,6.75,2018-04-26,100,DC1,1524700800,6.75,6.75
5.8,7.54,2018-04-27,200,DC1,1524787200,5.8,7.54
5.7,6.55,2018-05-02,3800,DC1,1525219200,5.7,6.84
6.7,6.55,2018-05-03,1800,DC1,1525305600,6.55,6.7
5.7,7.14,2018-05-04,200,DC1,1525392000,5.7,7.14
5.51,5.95,2018-05-07,700,DC1,1525651200,5.51,6.8
5.16,6,2018-05-08,600,DC1,1525737600,5.16,6
5.21,5.9,2018-05-09,400,DC1,1525824000,5.21,6.7
5.31,5.31,2018-05-11,800,DC1,1525996800,5.31,5.31
4.71,4.71,2018-05-14,100,DC1,1526256000,4.71,4.71
4.71,4.71,2018-05-15,100,DC1,1526342400,4.71,4.71
5.41,5.41,2018-05-16,400,DC1,1526428800,5.41,5.41
4.96,4.96,2018-05-17,100,DC1,1526515200,4.96,4.96
5.66,5.66,2018-05-18,200,DC1,1526601600,5.66,5.66
4.91,4.91,2018-05-21,100,DC1,1526860800,4.91,4.91
4.91,4.91,2018-05-22,500,DC1,1526947200,4.91,4.91
5.41,5.41,2018-05-23,100,DC1,1527033600,5.41,5.41
4.71,4.66,2018-05-24,2200,DC1,1527120000,4.66,4.71
4.07,4.07,2018-05-29,100,DC1,1527552000,4.07,4.07
4.66,4.66,2018-05-30,200,DC1,1527638400,4.66,4.66
5.16,5.31,2018-05-31,1300,DC1,1527724800,5.16,5.31
5.85,5.85,2018-06-01,100,DC1,1527811200,5.85,5.85
5.06,5.85,2018-06-04,2500,DC1,1528070400,5.06,5.85
5.61,5.9,2018-06-05,1600,DC1,1528156800,5.21,5.9
5.01,6.05,2018-06-06,300,DC1,1528243200,5.01,6.05
6.1,6.1,2018-06-07,100,DC1,1528329600,6.1,6.1
5.21,5.9,2018-06-08,600,DC1,1528416000,5.21,5.9
5.01,5.01,2018-06-11,100,DC1,1528675200,5.01,5.01
5.66,5.66,2018-06-12,100,DC1,1528761600,5.66,5.66
4.91,4.96,2018-06-14,400,DC1,1528934400,4.91,5.51
5.66,5.66,2018-06-18,100,DC1,1529280000,5.66,5.66
4.96,4.96,2018-06-21,300,DC1,1529539200,4.96,4.96
4.27,4.71,2018-06-22,600,DC1,1529625600,4.27,4.76
5.31,5.31,2018-06-25,100,DC1,1529884800,5.31,5.31
4.56,5.26,2018-06-26,200,DC1,1529971200,4.56,5.26
5.16,5.16,2018-06-27,100,DC1,1530057600,5.16,5.16
4.71,4.71,2018-06-28,100,DC1,1530144000,4.71,4.71
5.41,5.41,2018-07-02,100,DC1,1530489600,5.41,5.41
4.66,4.66,2018-07-03,100,DC1,1530576000,4.66,4.66
4.71,4.71,2018-07-05,700,DC1,1530748800,4.71,4.71
5.36,5.36,2018-07-06,100,DC1,1530835200,5.36,5.36
4.61,5.31,2018-07-09,400,DC1,1531094400,4.61,5.31
5.75,5.75,2018-07-10,200,DC1,1531180800,5.75,5.75
4.91,4.91,2018-07-11,700,DC1,1531267200,4.91,4.91
4.22,4.22,2018-07-12,100,DC1,1531353600,4.22,4.22
4.81,4.81,2018-07-13,500,DC1,1531440000,4.81,4.81
4.96,5.11,2018-07-16,600,DC1,1531699200,4.96,5.11
5.16,5.16,2018-07-17,100,DC1,1531785600,5.16,5.16
4.71,5.21,2018-07-18,400,DC1,1531872000,4.71,5.21
4.61,4.61,2018-07-19,100,DC1,1531958400,4.61,4.61
5.26,5.26,2018-07-20,100,DC1,1532044800,5.26,5.26
4.61,4.61,2018-07-23,100,DC1,1532304000,4.61,4.61
5.21,5.21,2018-07-30,100,DC1,1532908800,5.21,5.21
4.56,4.56,2018-07-31,100,DC1,1532995200,4.56,4.56
4.42,4.42,2018-08-02,100,DC1,1533168000,4.42,4.42
4.46,4.42,2018-08-03,1300,DC1,1533254400,4.42,4.46
5.01,5.01,2018-08-08,100,DC1,1533686400,5.01,5.01
5.01,5.01,2018-08-09,400,DC1,1533772800,5.01,5.01
4.42,4.42,2018-08-10,100,DC1,1533859200,4.42,4.42
5.01,5.01,2018-08-21,1400,DC1,1534809600,5.01,5.01
4.46,4.46,2018-08-22,100,DC1,1534896000,4.46,4.46
4.46,4.46,2018-08-24,300,DC1,1535068800,4.46,4.46
4.46,4.46,2018-08-31,600,DC1,1535673600,4.46,4.46
5.11,5.11,2018-09-04,100,DC1,1536019200,5.11,5.11
4.46,4.46,2018-09-05,100,DC1,1536105600,4.46,4.46
4.86,4.86,2018-09-06,100,DC1,1536192000,4.86,4.86
4.86,5.56,2018-09-07,400,DC1,1536278400,4.86,5.56
5.06,5.56,2018-09-10,3800,DC1,1536537600,5.06,5.56
4.76,4.76,2018-09-11,100,DC1,1536624000,4.76,4.76
5.46,5.46,2018-09-13,100,DC1,1536796800,5.46,5.46
4.71,4.71,2018-09-14,500,DC1,1536883200,4.71,4.71
4.56,4.76,2018-09-17,200,DC1,1537142400,4.56,4.76
5.21,5.21,2018-09-19,100,DC1,1537315200,5.21,5.21
4.71,4.71,2018-09-20,100,DC1,1537401600,4.71,4.71
5.41,5.41,2018-09-25,200,DC1,1537833600,5.41,5.41
4.71,5.85,2018-09-26,200,DC1,1537920000,4.71,5.85
6,6,2018-09-27,100,DC1,1538006400,6,6
5.16,6.89,2018-09-28,200,DC1,1538092800,5.16,6.89
5.21,5.21,2018-10-01,100,DC1,1538352000,5.21,5.21
4.81,4.81,2018-10-03,100,DC1,1538524800,4.81,4.81
5.46,5.46,2018-10-10,500,DC1,1539129600,5.46,5.46
5.46,5.46,2018-10-11,1800,DC1,1539216000,5.46,5.46
5.46,5.46,2018-10-12,500,DC1,1539302400,5.46,5.46
5.51,5.46,2018-10-15,1500,DC1,1539561600,5.46,5.51
4.81,4.81,2018-10-16,157,DC1,1539648000,4.81,4.81
4.81,4.81,2018-10-19,200,DC1,1539907200,4.81,4.81
4.89,4.89,2018-10-22,100,DC1,1540166400,4.89,4.89
5.17,5.17,2018-11-07,200,DC1,1541548800,5.17,5.17
5.17,5.17,2018-11-08,600,DC1,1541635200,5.17,5.17
5.17,5.17,2018-11-09,200,DC1,1541721600,5.17,5.17
4.62,4.46,2018-11-19,1100,DC1,1542585600,4.46,4.62
5.06,5.06,2018-11-21,800,DC1,1542758400,5.06,5.06
5.06,5.06,2018-11-22,400,DC1,1542844800,5.06,5.06
4.62,4.62,2018-11-27,1000,DC1,1543276800,4.62,4.62
4.89,5.06,2018-11-28,3300,DC1,1543363200,4.89,5.06
5.71,5.71,2018-11-29,6700,DC1,1543449600,5.44,5.71
6.25,5.71,2018-11-30,1200,DC1,1543536000,5.71,6.25
5.98,5.76,2018-12-04,400,DC1,1543881600,5.71,5.98
5,5.44,2018-12-05,2900,DC1,1543968000,5,5.44
5.71,5.71,2018-12-06,200,DC1,1544054400,5.71,5.71
5.38,5.38,2018-12-07,100,DC1,1544140800,5.38,5.38
5.71,5.44,2018-12-10,200,DC1,1544400000,5.44,5.71
5.44,5.44,2018-12-20,100,DC1,1545264000,5.44,5.44
5.98,5.98,2018-12-27,100,DC1,1545868800,5.98,5.98
5.11,5.11,2019-01-15,30000,DC1,1547510400,5.11,5.11
5.11,5.11,2019-01-24,900,DC1,1548288000,5.11,5.11
4.4,4.4,2019-02-26,700,DC1,1551139200,4.4,4.4
4.13,4.13,2019-03-07,100,DC1,1551916800,4.13,4.13
4.29,4.29,2019-03-08,3300,DC1,1552003200,4.29,4.29
3.7,3.7,2019-03-13,100,DC1,1552435200,3.7,3.7
4.24,4.24,2019-03-19,101,DC1,1552953600,4.24,4.24
4.84,4.84,2019-03-20,200,DC1,1553040000,4.84,4.84
4.89,4.67,2019-03-21,2800,DC1,1553126400,4.67,4.89
4.84,4.84,2019-03-22,400,DC1,1553212800,4.84,4.84
5.17,5.44,2019-03-25,1000,DC1,1553472000,5.17,5.44
5.38,5.38,2019-03-26,1400,DC1,1553558400,5.38,5.38
5.44,5.44,2019-04-02,955,DC1,1554163200,5.44,5.44
5.44,5.44,2019-04-08,300,DC1,1554681600,5.44,5.44
5.65,6.25,2019-04-09,400,DC1,1554768000,5.65,6.25
5.44,5.44,2019-04-16,1000,DC1,1555372800,5.44,5.44
5.44,5.44,2019-04-17,100,DC1,1555459200,5.44,5.44
5.44,5.44,2019-04-23,100,DC1,1555977600,5.44,5.44
6.25,6.25,2019-04-25,500,DC1,1556150400,6.25,6.25
7.07,7.07,2019-04-26,100,DC1,1556236800,7.07,7.07
6.8,6.8,2019-05-09,100,DC1,1557360000,6.8,6.8
6.52,6.63,2019-05-10,200,DC1,1557446400,6.52,6.63
5.6,5.6,2019-06-07,700,DC1,1559865600,5.6,5.6
5.71,5.71,2019-06-11,800,DC1,1560211200,5.71,5.71
5.98,5.98,2019-06-25,100,DC1,1561420800,5.98,5.98
5.95,5.95,2019-06-27,2400,DC1,1561593600,5.95,5.95
5.68,5.68,2019-07-02,1000,DC1,1562025600,5.68,5.68
5.95,5.95,2019-07-03,100,DC1,1562112000,5.95,5.95
6.48,5.95,2019-07-04,100,DC1,1562198400,5.95,6.48
6.48,6.94,2019-07-08,200,DC1,1562544000,6.48,6.94
7.27,6.61,2019-07-10,1300,DC1,1562716800,6.61,7.27
6.61,6.61,2019-08-28,1000,DC1,1566950400,6.61,6.61
5.62,5.62,2019-08-29,100,DC1,1567036800,5.62,5.62
5.62,5.62,2019-08-30,1600,DC1,1567123200,5.62,5.62
5.62,5.62,2019-09-03,300,DC1,1567468800,5.62,5.62
4.83,4.83,2019-09-06,100,DC1,1567728000,4.83,4.83
5.29,5.29,2019-09-11,900,DC1,1568160000,5.29,5.29
4.83,5.02,2019-09-12,800,DC1,1568246400,4.83,5.02
5.02,4.3,2019-09-16,1300,DC1,1568592000,4.3,5.02
4.36,4.36,2019-09-17,100,DC1,1568678400,4.36,4.36
4.96,3.77,2019-09-19,600,DC1,1568851200,3.77,4.96
4.56,4.56,2019-09-23,100,DC1,1569196800,4.56,4.56
5.22,5.22,2019-09-24,100,DC1,1569283200,5.22,5.22
4.5,5.95,2019-09-25,600,DC1,1569369600,4.5,5.95
4.89,6.48,2019-09-26,500,DC1,1569456000,4.89,6.48
5.22,5.95,2019-09-27,900,DC1,1569542400,5.22,6.61
6.01,6.01,2019-09-30,600,DC1,1569801600,6.01,6.01
5.29,6.01,2019-10-01,400,DC1,1569888000,5.29,6.01
5.29,5.95,2019-10-02,400,DC1,1569974400,5.29,5.95
5.29,6.61,2019-10-03,200,DC1,1570060800,5.29,6.61
5.29,5.29,2019-10-04,100,DC1,1570147200,5.29,5.29
6.08,5.95,2019-10-07,600,DC1,1570406400,5.95,6.08
5.29,5.95,2019-10-08,400,DC1,1570492800,5.29,5.95
5.29,5.29,2019-10-09,100,DC1,1570579200,5.29,5.29
5.95,5.95,2019-10-10,100,DC1,1570665600,5.95,5.95
5.09,6.08,2019-10-11,200,DC1,1570752000,5.09,6.08
5.29,5.29,2019-10-28,100,DC1,1572220800,5.29,5.29
5.62,5.62,2019-10-29,100,DC1,1572307200,5.62,5.62
5.29,5.29,2019-11-01,100,DC1,1572566400,5.29,5.29
5.62,5.62,2019-11-05,2000,DC1,1572912000,5.49,5.62
5.62,5.68,2019-11-06,2400,DC1,1572998400,5.62,5.68
5.29,5.29,2019-11-08,100,DC1,1573171200,5.29,5.29
5.42,5.42,2019-11-14,100,DC1,1573689600,5.42,5.42
5.16,5.16,2019-11-20,100,DC1,1574208000,5.16,5.16
4.96,4.96,2019-12-11,100,DC1,1576022400,4.96,4.96
4.96,4.89,2019-12-17,1400,DC1,1576540800,4.89,4.96
4.96,4.96,2019-12-18,100,DC1,1576627200,4.96,4.96
4.96,4.96,2019-12-23,700,DC1,1577059200,4.96,4.96
5.09,5.09,2019-12-24,400,DC1,1577145600,5.09,5.09
5.68,5.68,2019-12-30,100,DC1,1577664000,5.68,5.68
4.89,4.89,2019-12-31,100,DC1,1577750400,4.89,4.89
5.35,5.35,2020-01-03,100,DC1,1578009600,5.35,5.35
4.56,4.56,2020-01-06,100,DC1,1578268800,4.56,4.56
4.56,4.56,2020-01-09,100,DC1,1578528000,4.56,4.56
3.9,3.9,2020-01-10,400,DC1,1578614400,3.9,3.9
4.43,4.43,2020-01-13,100,DC1,1578873600,4.43,4.43
5.09,5.09,2020-01-14,100,DC1,1578960000,5.09,5.09
4.5,4.5,2020-01-15,100,DC1,1579046400,4.5,4.5
5.16,5.16,2020-01-16,1100,DC1,1579132800,5.16,5.16
5.68,5.88,2020-01-17,2100,DC1,1579219200,5.22,5.88
5.09,5.88,2020-01-20,200,DC1,1579478400,5.09,5.88
5.88,5.88,2020-01-21,200,DC1,1579564800,5.88,5.88
5.16,6.61,2020-01-22,200,DC1,1579651200,5.16,6.61
5.16,6.74,2020-01-30,200,DC1,1580342400,5.16,6.74
5.16,6.61,2020-01-31,200,DC1,1580428800,5.16,6.61
5.29,5.29,2020-02-03,100,DC1,1580688000,5.29,5.29
5.95,5.95,2020-02-07,100,DC1,1581033600,5.95,5.95
6.08,6.08,2020-02-13,200,DC1,1581552000,6.08,6.08
6.87,6.87,2020-02-14,100,DC1,1581638400,6.87,6.87
7.73,7.73,2020-02-19,100,DC1,1582070400,7.73,7.73
6.61,6.61,2020-02-20,100,DC1,1582156800,6.61,6.61
6.41,6.41,2020-02-25,1000,DC1,1582588800,6.41,6.41
6.41,7.27,2020-02-27,1100,DC1,1582761600,6.41,7.27
6.48,6.48,2020-03-03,1000,DC1,1583193600,6.48,6.48
5.82,5.82,2020-03-09,2000,DC1,1583712000,5.82,5.82
6.08,6.15,2020-03-10,2300,DC1,1583798400,6.08,6.15
6.21,6.21,2020-03-13,1000,DC1,1584057600,6.21,6.21
6.21,6.28,2020-03-23,3300,DC1,1584921600,6.21,6.28
5.95,6.28,2020-04-07,500,DC1,1586217600,5.95,6.28
6.21,6.21,2020-04-29,100,DC1,1588118400,6.21,6.21
7.14,7.14,2020-06-01,12400,DC1,1590969600,7.14,7.14
8.06,8.06,2020-06-02,100,DC1,1591056000,8.06,8.06
8.92,8.92,2020-06-04,100,DC1,1591228800,8.92,8.92
9.78,9.78,2020-06-08,100,DC1,1591574400,9.78,9.78
8.33,8.33,2020-06-17,100,DC1,1592352000,8.33,8.33
9.52,8.92,2020-06-30,700,DC1,1593475200,8.92,9.52
7.67,8.99,2020-07-10,200,DC1,1594339200,7.67,8.99
7.14,7.14,2020-07-15,100,DC1,1594771200,7.14,7.14
7.34,7.34,2020-07-16,100,DC1,1594857600,7.34,7.34
8.26,8.26,2020-07-17,300,DC1,1594944000,8.26,8.26
7.93,7.93,2020-07-23,100,DC1,1595462400,7.93,7.93
7.27,7.27,2020-07-29,500,DC1,1595980800,7.27,7.27
7.27,7.27,2020-08-05,1000,DC1,1596585600,7.27,7.27
7.27,7.27,2020-08-10,100,DC1,1597017600,7.27,7.27
7.27,7.47,2020-08-20,3600,DC1,1597881600,7.27,7.47
7.47,7.47,2020-08-21,1000,DC1,1597968000,7.47,7.47
7.54,8.46,2020-08-24,27700,DC1,1598227200,7.54,8.46
7.93,8.79,2020-08-25,31800,DC1,1598313600,7.87,8.79
9.45,9.45,2020-08-26,27200,DC1,1598400000,8.79,9.45
9.45,9.25,2020-08-27,45500,DC1,1598486400,9.12,9.45
8.99,9.19,2020-08-28,41200,DC1,1598572800,8.92,9.19
9.05,9.85,2020-08-31,67100,DC1,1598832000,9.05,9.85
9.32,9.45,2020-09-01,43800,DC1,1598918400,9.19,9.52
9.38,9.92,2020-09-03,4800,DC1,1599091200,9.38,9.92
9.92,9.92,2020-09-04,5300,DC1,1599177600,9.85,9.92
