name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Lê Thị Độ,1947-01-01,Nữ,Phú Khánh,0,,,,TRUE
Vũ Xuân Độ,1940-01-01,nam,Thái Bình,0,,,,TRUE
Nguyễn Thị Doan,1948-01-01,Nữ,Bắc Thái,0,,,,TRUE
Nghị Đoàn,1928-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Lê Văn Đởm,1922-03-05,nam,Hải Hưng,0,,,,TRUE
Dương Văn Đông (Dương Văn Đông (Ba Độ)),1929-01-01,nam,Đồng Nai,0,,,,TRUE
Lê Tự Đồng,1920-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Phạm Văn Đồng,1906-03-01,nam,TP Hà Nội,0,,,,TRUE
Trương Đình Đồng,1933-01-01,nam,Hà Bắc,0,,,,TRUE
Võ Thúc Đồng,1915-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Y Drang (Y Drang (K'Long)),1943-01-01,nam,Lâm Đồng,0,,,,TRUE
Hà Quang Dự,1945-10-25,nam,Hà Tuyên,0,,,,TRUE
Lê Duẩn,1907-01-01,nam,TP Hà Nội,0,,,,TRUE
Trần Hữu Dực,1910-01-05,nam,Bình Trị Thiên,0,,,,TRUE
Lê Minh Đức,1922-03-17,nam,Cửu Long,0,,,,TRUE
Nguyễn Minh Đức,1925-01-01,nam,Minh Hải,0,,,,TRUE
Tạ Hữu Đức,1931-01-01,nam,Minh Hải,0,,,,TRUE
Tân Đức (Tân Đức (Nguyễn Văn Đức)),1923-01-01,nam,Đồng Nai,0,,,,TRUE
Võ Minh Đức (Võ Minh Đức (Đợi,Hai Đương)),1914-01-01,nam,Sông Bé,0
Cháng Văn Dùi,1935-01-01,nam,Hà Tuyên,0,,,,TRUE
Phạm Thị Kim Dung,1948-01-01,Nữ,Nghệ Tĩnh,0,,,,TRUE
Văn Tiến Dũng,1917-05-02,nam,TP Hà Nội,0,,,,TRUE
Nguyễn Thị Được,1920-01-01,Nữ,Minh Hải,0,,,,TRUE
Mai Dương,1917-10-01,nam,Phú Khánh,0,,,,TRUE
Nguyễn Thành Dương (Nguyễn Thành Dương),1930-01-01,nam,Tây Ninh,0,,,,TRUE
Nguyễn Thị Minh Đường,1944-01-01,Nữ,Hà Bắc,0,,,,TRUE
Nguyễn Văn Đường,1934-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Doãn Duy,1940-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Tô Duy,1927-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Yblôk Eban (Yblôk Eban (Hà)),1921-01-01,nam,Đắc Lắk,0,,,,TRUE
Đỗ Thị Gái,1949-12-20,Nữ,Thuận Hải,0,,,,TRUE
Hoàng Minh Giám,1905-11-02,nam,Hà Sơn Bình,0,,,,TRUE
Nguyễn Bằng Giang,1915-10-15,nam,Bắc Thái,0,,,,TRUE
Nguyễn Thị Trà Giang,1942-01-01,Nữ,Nghĩa Bình,0,,,,TRUE
Nguyễn Kim Giao,1940-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Hồ Giáo,1930-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Võ Nguyên Giáp,1911-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Nguyễn Văn Giàu,1943-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Ngọc Hà,1931-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Lò Văn Hạc,1914-02-10,nam,Lai Châu,0,,,,TRUE
Nguyễn Thị Hai,1913-01-01,Nữ,Minh Hải,0,,,,TRUE
An Đông Hải,1936-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Cao Sơn Hải,1937-03-12,nam,Thanh Hoá,0,,,,TRUE
Doanh Hằng (Doanh Thăng Hỷ),1925-01-01,nam,Bắc Thái,0,,,,TRUE
Nguyễn Thị Hằng,1944-01-01,Nữ,Thanh Hoá,0,,,,TRUE
Trần Hanh (Trần Hanh (Trần Huy Hanh)),1932-01-01,nam,Vĩnh Phú,0,,,,TRUE
Lê Thị Hạnh (Lê Thị Hiếu),1932-01-01,Nữ,Quảng Nam - Đà Nẵng,0,,,,TRUE
Đào Thị Hào,1938-01-01,Nữ,Hà Nam Ninh,0,,,,TRUE
Song Hào,1917-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Hòa thượng Thích Thiện Hào (Trương Minh Đạt),1911-02-15,nam,Tiền Giang,0,,,,TRUE
Cù Thị Hậu,1944-01-01,Nữ,TP Hà Nội,0,,,,TRUE
Nguyễn Văn Hậu,1920-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Hòa thượng Thích Đôn Hậu,1904-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Nguyễn Kiêm Hệ,1934-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Nguyễn Văn Hên (Nguyễn Văn Hên (Mười Hạnh)),1930-01-01,nam,Cửu Long,0,,,,TRUE
Phạm Trọng Hiến,1927-01-01,nam,Sông Bé,0,,,,TRUE
Đỗ Thị Thu Hiền,1948-01-01,Nữ,Thái Bình,0,,,,TRUE
Trần Thị Hiền,1935-01-01,Nữ,Tiền Giang,0,,,,TRUE
Vũ Thị Hiền,1947-04-20,Nữ,Vĩnh Phú,0,,,,TRUE
Lê Thị Hiếu,1943-01-01,Nữ,Đồng Nai,0,,,,TRUE
Nguyễn Thị Hiếu,1940-01-01,Nữ,Hà Sơn Bình,0,,,,TRUE
Nguyễn Văn Hiếu,1922-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Hoàng Văn Hiều,1931-01-01,nam,Thanh Hoá,0,,,,TRUE
Tạ Đình Hiểu,1924-01-01,nam,TP Hà Nội,0,,,,TRUE
Nguyễn Ngọc Hồ (Nguyễn Ngọc Hồ (Việt Hồng)),1926-01-01,nam,Hoàng Liên Sơn,0,,,,TRUE
Nguyễn Hộ,1917-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Dương Quỳnh Hoa,1930-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Đặng Chế Hoa,1919-01-01,nam,Thuận Hải,0,,,,TRUE
Đinh Thị Hoa,1943-01-01,Nữ,Thái Bình,0,,,,TRUE
Võ Thái Hòa,1937-01-01,nam,Đồng Tháp,0,,,,TRUE
Hoàng Văn Hoan,1905-01-01,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Công Hoan,1943-01-01,nam,Phú Khánh,0,,,,TRUE
Trần Quốc Hoàn,1916-01-23,nam,Nghệ Tĩnh,0,,,,TRUE
Trương Thanh Hoàn (Trương Thanh Hoàn (Ba Tường)),1917-01-01,nam,Bến Tre,0,,,,TRUE
Vũ Trọng Hoàng,1923-01-01,nam,Quảng Nam - Đà Nẵng,0,,,,TRUE
Trần Thị Minh Hoàng (Mười Hoàng),1945-01-01,Nữ,Đồng Nai,0,,,,TRUE
Danh Hoi,1940-01-01,nam,Kiên Giang,0,,,,TRUE
Phạm Thị Hồng,1940-01-01,Nữ,Nghệ Tĩnh,0,,,,TRUE
Phan Khoan Hồng,1945-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Từ Khải Hồng,1935-01-01,nam,Quảng Ninh,0,,,,TRUE
Đỗ Xuân Hợp,1906-07-08,nam,Thái Bình,0,,,,TRUE
Chang Pố Hừ,1934-01-01,nam,Lai Châu,0,,,,TRUE
Lê Thị Huệ,1930-01-01,Nữ,Đồng Tháp,0,,,,TRUE
Nguyễn Văn Húng (Nguyễn Văn Quảng),1914-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Phạm Hùng (Phạm Văn Thiện),1912-06-11,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Thành Hưng,1940-01-01,nam,Hải Hưng,0,,,,TRUE
Trần Duy Hưng,1912-01-16,nam,TP Hà Nội,0,,,,TRUE
Hồ Thị Hương (Ta Doóc),1944-01-01,Nữ,Bình Trị Thiên,0,,,,TRUE
Lò Thị Hương,1937-01-01,Nữ,Sơn La,0,,,,TRUE
Nguyễn Thị Hường,1950-01-01,Nữ,Nghệ Tĩnh,0,,,,TRUE
Đoàn Thị Hữu,1941-01-01,Nữ,Vĩnh Phú,0,,,,TRUE
Nguyễn Xuân Hữu (Nguyễn Xuân Hữu (Nguyễn Hữu Trinh)),1923-01-01,nam,Phú Khánh,0,,,,TRUE
Trần Quang Huy (Trần Quang Huy (Vũ Đức Huề)),1922-01-01,nam,Hải Hưng,0,,,,TRUE
Võ Thị Huynh,1940-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Ka H'yiêng (H'lan),1939-01-01,Nữ,Đắc Lắk,0,,,,TRUE
Vù Mí Kẻ (Vù Mí Dình),1930-12-25,nam,Hà Tuyên,0,,,,TRUE
Lê Công Kha,1936-01-01,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Mạnh Kha,1937-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Trần Khải,1932-01-01,nam,Vĩnh Phú,0,,,,TRUE
Phạm Công Khanh,1937-01-01,nam,Hải Hưng,0,,,,TRUE
Trần Đăng Khoa,1907-04-05,nam,Hà Bắc,0,,,,TRUE
Nguyễn Thị Khoản,1944-04-23,Nữ,Hà Bắc,0,,,,TRUE
Hoàng Thị Khước,1950-01-01,Nữ,Hoàng Liên Sơn,0,,,,TRUE
Nguyễn Thị Khương,1944-04-19,Nữ,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Thị Khuyên,1934-01-01,Nữ,Thanh Hoá,0,,,,TRUE
Trần Bửu Kiếm,1920-01-01,nam,Hậu Giang,0,,,,TRUE
Trần Kiên,1910-01-01,nam,TP Hải Phòng,0,,,,TRUE
Trương Văn Kiện,1929-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Võ Văn Kiệt (Phạm Văn Hòa (Sáu Dân)),1922-11-23,nam,TP Hồ Chí Minh,0,,,,TRUE
Bùi Tấn Kim,1926-01-01,nam,Nghĩa Bình,0,,,,TRUE
Nguyễn Kim,1934-01-01,nam,TP Hà Nội,0,,,,TRUE
Triệu Tiến Kim,1944-01-01,nam,Bắc Thái,0,,,,TRUE
Trương Ngọc Kim (Trương Ngọc Kim (Ba Hạnh)),1922-01-01,Nữ,Kiên Giang,0,,,,TRUE
Đặng Kinh,1922-01-01,nam,TP Hải Phòng,0,,,,TRUE
Nguyễn Khả Kính,1921-01-01,nam,TP Hải Phòng,0,,,,TRUE
Nguyễn Ngọc Kình,1941-01-01,nam,Thái Bình,0,,,,TRUE
Ksor Krơn (Nguyễn Văn Sỹ),1930-07-27,nam,Gia Lai - Kon Tum,0,,,,TRUE
Nguyễn Thành Lại,1938-01-01,nam,Thái Bình,0,,,,TRUE
Nguyễn Lam,1922-12-31,nam,TP Hà Nội,0,,,,TRUE
Nguyễn Quang Lâm (Nguyễn Quang Tú),1919-01-01,nam,Nghĩa Bình,0,,,,TRUE
Nguyễn Thị Lâm,1937-01-01,Nữ,Hà Tuyên,0,,,,TRUE
Phạm Học Lâm,1930-01-01,nam,Minh Hải,0,,,,TRUE
Nguyễn Sĩ Lâm,1904-03-18,nam,Hà Nam Ninh,0,,,,TRUE
Lê Bạch Lan,1937-01-01,nam,Thanh Hoá,0,,,,TRUE
Lương Ích Lập,1927-01-01,nam,Cao Lạng,0,,,,TRUE
Nguyễn Tấn Lập,1927-01-01,nam,Hậu Giang,0,,,,TRUE
Phan Lê,1935-11-06,nam,Nghệ Tĩnh,0,,,,TRUE
Dư Huệ Liên (Dư Hữu Linh),1935-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Dương Bạch Liên,1925-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Huỳnh Liên (Nguyễn Thị Trừ),1923-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Ngô Liên (Ba Đức),1918-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Phạm Thị Liên,1945-01-01,Nữ,Hà Nam Ninh,0,,,,TRUE
Trần Thị Liễn (Trần Thị Liễn (Trần Thị Tư)),1927-01-01,Nữ,Quảng Nam - Đà Nẵng,0,,,,TRUE
Mai Thị Liễu,1939-01-01,Nữ,Đồng Nai,0,,,,TRUE
Võ Thị Liễu (Võ Thị Liễu (Năm Liễu)),1931-01-01,Nữ,Kiên Giang,0,,,,TRUE
Vĩnh Linh,1931-01-01,nam,Quảng Nam - Đà Nẵng,0,,,,TRUE
Ngô Minh Loan,1915-01-01,nam,Thanh Hoá,0,,,,TRUE
Thanh Loan (Nguyễn Thị Ba),1917-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Vi Thị Loan,1952-01-01,Nữ,Nghệ Tĩnh,0,,,,TRUE
Trần Văn Lộc,1944-01-01,nam,An Giang,0,,,,TRUE
Điểu Thị Lôi,1950-01-01,Nữ,Sông Bé,0,,,,TRUE
Nguyễn Long,1909-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Thành Long,1911-01-01,nam,Đồng Nai,0,,,,TRUE
Nguyễn Thành Long,1920-01-01,nam,Quảng Nam - Đà Nẵng,0,,,,TRUE
Hòa thượng Thích Thế Long (Phạm Thế Long),1909-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Phạm Xuân Lự (Phạm Văn Lự),1938-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Võ Thị Lụa "(Võ Thị Lụa (Nguyễn Thị Tâm,NaN-0NaN-0NaN,1/1/1926,Nữ,0,,,,TRUE
Bùi Thị Lực,1952-01-01,Nữ,Thanh Hoá,0,,,,TRUE
Bùi Thị Lượn,1946-01-01,Nữ,Thanh Hoá,0,,,,TRUE
Nguyễn Văn Luông,1949-04-20,nam,Hà Sơn Bình,0,,,,TRUE
Nguyễn Văn Luông (Nguyễn Văn Luông (Sáu Phát)),1924-01-01,nam,Sông Bé,0,,,,TRUE
Lê Văn Lương,1912-01-01,nam,Hải Hưng,0,,,,TRUE
Nguyễn Văn Lượng,1941-01-01,nam,Hà Tuyên,0,,,,TRUE
Đặng Thọ Lưu,1928-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Thị Lựu,1909-01-01,Nữ,Đồng Tháp,0,,,,TRUE
Đỗ Thị Lý,1942-01-01,Nữ,Hà Sơn Bình,0,,,,TRUE
Hồ Thị Lý,1946-01-01,Nữ,Quảng Nam - Đà Nẵng,0,,,,TRUE
Nguyễn Thị Lý,1944-01-01,Nữ,Bình Trị Thiên,0,,,,TRUE
Trần Kiêm Lý,1913-09-10,nam,TP Hà Nội,0,,,,TRUE
Trần Thị Lý,1947-01-01,Nữ,Bình Trị Thiên,0,,,,TRUE
Lâm Thị Mai (Lâm Thị Mai (Tám Thành)),1927-01-01,Nữ,An Giang,0,,,,TRUE
Nguyễn Hữu Mai,1915-10-10,nam,Phú Khánh,0,,,,TRUE
Nguyễn Trung Mai,1918-01-01,nam,TP Hà Nội,0,,,,TRUE
Nguyễn Văn Mại,1910-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Huỳnh Tấn Mẫm,1945-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Chu Huy Mân,1913-01-01,nam,Quảng Nam - Đà Nẵng,0,,,,TRUE
Đặng Thị Mận,1951-03-02,Nữ,Hải Hưng,0,,,,TRUE
Đặng Thị Mãnh (Đặng Thị Mãnh (Mai Phương)),1943-01-01,Nữ,Bến Tre,0,,,,TRUE
Nông Đình Mao,1937-01-01,nam,Cao Lạng,0,,,,TRUE
Huỳnh Văn Mến (Huỳnh Văn Mến (Huỳnh Công Thân)),1923-01-01,nam,Long An,0,,,,TRUE
Hoàng Trường Minh (Hoàng Khải Luận),1922-12-01,nam,Cao Lạng,0,,,,TRUE
Linh mục Huỳnh Công Minh,1941-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Thị Minh,1944-01-01,Nữ,Tây Ninh,0,,,,TRUE
Trần Văn Mố,1937-01-01,nam,Quảng Nam - Đà Nẵng,0,,,,TRUE
Trần Thị Mơ,1949-08-14,Nữ,Hà Bắc,0,,,,TRUE
Nguyễn Văn Mới (Trình Văn Cứng),1920-01-01,nam,Long An,0,,,,TRUE
Vì Văn Mòn (Vì Văn Mòn (Vì Văn Xóng)),1937-09-09,nam,Sơn La,0,,,,TRUE
Nguyễn Thị Một,1918-01-01,Nữ,Long An,0,,,,TRUE
Đỗ Mười,1917-02-02,nam,TP Hải Phòng,0,,,,TRUE
Võ Văn Muốn (Võ Văn Muốn (Võ Thành Trung)),1940-01-01,nam,Đồng Tháp,0,,,,TRUE
Bùi Hữu My (Bùi Hữu My (Huỳnh My)),1934-01-01,nam,Minh Hải,0,,,,TRUE
Trương Thị Mỹ,1953-01-01,Nữ,Kiên Giang,0,,,,TRUE
Giang Nam (Giang Nam (Nguyễn Sung)),1929-01-01,nam,Thuận Hải,0,,,,TRUE
Phương Minh Nam,1923-01-01,nam,Hà Bắc,0,,,,TRUE
Nguyễn Ngọc Nga,1928-01-01,Nữ,Cửu Long,0,,,,TRUE
Phạm Thị Ngâm,1948-01-01,Nữ,TP Hải Phòng,0,,,,TRUE
Trương Văn Nghĩ (Trương Văn Nghĩ (Nguyễn Như Phong)),1923-01-01,nam,Sông Bé,0,,,,TRUE
Lê Thanh Nghị,1911-03-06,nam,Quảng Ninh,0,,,,TRUE
Phan Trung Nghĩa,1931-01-01,nam,Hậu Giang,0,,,,TRUE
Hồ Nghinh,1915-01-01,nam,Quảng Nam - Đà Nẵng,0,,,,TRUE
Cầm Ngoan,1922-01-01,nam,Sơn La,0,,,,TRUE
Phan Thị Ngoạn,1948-09-05,Nữ,Hải Hưng,0,,,,TRUE
Lê Văn Ngọc,1917-01-01,nam,Đồng Nai,0,,,,TRUE
Nguyên Ngọc (Nguyễn Trung Thành),1932-01-01,nam,Quảng Nam - Đà Nẵng,0,,,,TRUE
Nguyễn Văn Ngợi,1900-01-01,nam,Bến Tre,0,,,,TRUE
Trần Ngữ,1919-01-01,nam,Nghĩa Bình,0,,,,TRUE
Trần Ngưỡng,1930-01-01,nam,Phú Khánh,0,,,,TRUE
Đồng Sỹ Nguyên (Đồng Sỹ Nguyên (Nguyễn Văn Đồng)),1923-03-01,nam,Thanh Hoá,0,,,,TRUE
Lê Thế Nguyên,1947-01-01,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Xuân Nguyên (Nguyễn Xuân Nguyên (Nguyễn Liên)),1922-01-01,nam,Đắc Lắk,0,,,,TRUE
Nguyễn Thị Nguyệt,1940-01-01,Nữ,Thanh Hoá,0,,,,TRUE
Đào Thị Mai Nhàn,1942-01-01,Nữ,Hải Hưng,0,,,,TRUE
Phan Thị Thanh Nhàn,1916-06-01,Nữ,Bình Trị Thiên,0,,,,TRUE
Nguyễn Duy Nhẫn,1929-01-01,nam,Hải Hưng,0,,,,TRUE
Trần Văn Nhành (Trần Văn Nhành (Trần Trung Du)),1925-01-01,nam,Long An,0,,,,TRUE
Hoàng Thị Nhói,1945-01-01,Nữ,Cao Lạng,0,,,,TRUE
Nguyễn Thị Như,1928-01-01,Nữ,TP Hải Phòng,0,,,,TRUE
Nguyễn Văn Nhuận,1943-01-01,nam,Vĩnh Phú,0,,,,TRUE
Nguyễn Văn Nhượng,1913-01-01,nam,Đồng Tháp,0,,,,TRUE
Nguyễn Trung Nhựt (Nguyễn Trung Nhựt (Nguyễn Hữu Thương)),1924-01-01,nam,Hậu Giang,0,,,,TRUE
Y Ngông Niê Kdăm,1922-08-13,nam,Đắc Lắk,0,,,,TRUE
