"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"G000568","Representative","Morgan","Griffith","Morgan Griffith","R","VA",""
"G000571","Representative","Tulsi","Gabbard","Tulsi Gabbard","D","HI",""
"G000574","Representative","Ruben","Gallego","Ruben Gallego","D","AZ",""
"G000576","Representative","Glenn","Grothman","Glenn Grothman","R","WI",""
"G000577","Representative","Garret","Graves","Garret Graves","R","LA",""
"G000578","Representative","Matt","Gaetz","Matt Gaetz","R","FL",""
"G000579","Representative","Mike","Gallagher","Mike Gallagher","R","WI",""
"G000580","Representative","Thomas","Garrett","Thomas Garrett","R","VA",""
"G000581","Representative","Vicente","Gonzalez","Vicente Gonzalez","D","TX",""
"G000582","Resident Commissioner","Jenniffer","González-Colón","Jenniffer González-Colón","R","PR",""
"G000583","Representative","Josh","Gottheimer","Josh Gottheimer","D","NJ",""
"G000584","Representative","Greg","Gianforte","Greg Gianforte","R","MT",""
"G000585","Representative","Jimmy","Gomez","Jimmy Gomez","D","CA",""
"H000324","Representative","Alcee","Hastings","Alcee Hastings","D","FL",""
"H000874","Representative","Steny","Hoyer","Steny Hoyer","D","MD","Minority Whip"
"H001036","Representative","Jeb","Hensarling","Jeb Hensarling","R","TX",""
"H001038","Representative","Brian","Higgins","Brian Higgins","D","NY",""
"H001045","Representative","Gregg","Harper","Gregg Harper","R","MS",""
"H001047","Representative","Jim","Himes","Jim Himes","D","CT",""
"H001048","Representative","Duncan","Hunter","Duncan Hunter","R","CA",""
"H001050","Representative","Colleen","Hanabusa","Colleen Hanabusa","D","HI",""
"H001052","Representative","Andy","Harris","Andy Harris","R","MD",""
"H001053","Representative","Vicky","Hartzler","Vicky Hartzler","R","MO",""
"H001056","Representative","Jaime","Herrera Beutler","Jaime Herrera Beutler","R","WA",""
"H001058","Representative","Bill","Huizenga","Bill Huizenga","R","MI",""
"H001059","Representative","Randy","Hultgren","Randy Hultgren","R","IL",""
"H001064","Representative","Denny","Heck","Denny Heck","D","WA",""
"H001065","Representative","George","Holding","George Holding","R","NC",""
"H001067","Representative","Richard","Hudson","Richard Hudson","R","NC",""
"H001068","Representative","Jared","Huffman","Jared Huffman","D","CA",""
"H001071","Representative","Jody","Hice","Jody Hice","R","GA",""
"H001072","Representative","French","Hill","French Hill","R","AR",""
"H001073","Representative","Will","Hurd","Will Hurd","R","TX",""
"H001074","Representative","Trey","Hollingsworth","Trey Hollingsworth","R","IN",""
"H001077","Representative","Clay","Higgins","Clay Higgins","R","LA",""
"H001078","Representative","Karen","Handel","Karen Handel","R","GA",""
"H001082","Representative","Kevin","Hern","Kevin Hern","R","OK",""
"I000056","Representative","Darrell","Issa","Darrell Issa","R","CA",""
"J000032","Representative","Sheila","Jackson Lee","Sheila Jackson Lee","D","TX",""
"J000126","Representative","Eddie","Johnson","Eddie Johnson","D","TX",""
"J000174","Representative","Sam","Johnson","Sam Johnson","R","TX",""
"J000255","Representative","Walter","Jones","Walter Jones","R","NC",""
"J000288","Representative","Hank","Johnson","Hank Johnson","D","GA",""
"J000289","Representative","Jim","Jordan","Jim Jordan","R","OH",""
"J000290","Representative","Lynn","Jenkins","Lynn Jenkins","R","KS",""
"J000292","Representative","Bill","Johnson","Bill Johnson","R","OH",""
"J000294","Representative","Hakeem","Jeffries","Hakeem Jeffries","D","NY",""
"J000295","Representative","Dave","Joyce","Dave Joyce","R","OH",""
"J000297","Representative","Evan","Jenkins","Evan Jenkins","R","WV",""
"J000298","Representative","Pramila","Jayapal","Pramila Jayapal","D","WA",""
"J000299","Representative","Mike","Johnson","Mike Johnson","R","LA",""
"J000303","Representative","Brenda","Jones","Brenda Jones","D","MI",""
"K000009","Representative","Marcy","Kaptur","Marcy Kaptur","D","OH",""
"K000188","Representative","Ron","Kind","Ron Kind","D","WI",""
"K000210","Representative","Peter","King","Peter King","R","NY",""
"K000362","Representative","Steve","King","Steve King","R","IA",""
"K000375","Representative","Bill","Keating","Bill Keating","D","MA",""
"K000376","Representative","Mike","Kelly","Mike Kelly","R","PA",""
"K000378","Representative","Adam","Kinzinger","Adam Kinzinger","R","IL",""
"K000379","Representative","Joseph","Kennedy","Joseph Kennedy","D","MA",""
"K000380","Representative","Dan","Kildee","Dan Kildee","D","MI",""
"K000381","Representative","Derek","Kilmer","Derek Kilmer","D","WA",""
"K000382","Representative","Ann","Kuster","Ann Kuster","D","NH",""
"K000385","Representative","Robin","Kelly","Robin Kelly","D","IL",""
"K000386","Representative","John","Katko","John Katko","R","NY",""
"K000387","Representative","Steve","Knight","Steve Knight","R","CA",""
"K000388","Representative","Trent","Kelly","Trent Kelly","R","MS",""
"K000389","Representative","Ro","Khanna","Ro Khanna","D","CA",""
"K000390","Representative","Ruben","Kihuen","Ruben Kihuen","D","NV",""
"K000391","Representative","Raja","Krishnamoorthi","Raja Krishnamoorthi","D","IL",""
"K000392","Representative","David","Kustoff","David Kustoff","R","TN",""
"L000263","Representative","Sander","Levin","Sander Levin","D","MI",""
"L000287","Representative","John","Lewis","John Lewis","D","GA",""
"L000397","Representative","Zoe","Lofgren","Zoe Lofgren","D","CA",""
"L000480","Representative","Nita","Lowey","Nita Lowey","D","NY",""
"L000491","Representative","Frank","Lucas","Frank Lucas","R","OK",""
"L000551","Representative","Barbara","Lee","Barbara Lee","D","CA",""
"L000554","Representative","Frank","LoBiondo","Frank LoBiondo","R","NJ",""
"L000557","Representative","John","Larson","John Larson","D","CT",""
"L000559","Representative","Jim","Langevin","Jim Langevin","D","RI",""
"L000560","Representative","Rick","Larsen","Rick Larsen","D","WA",""
"L000562","Representative","Stephen","Lynch","Stephen Lynch","D","MA",""
"L000563","Representative","Daniel","Lipinski","Daniel Lipinski","D","IL",""
"L000564","Representative","Doug","Lamborn","Doug Lamborn","R","CO",""
"L000565","Representative","Dave","Loebsack","Dave Loebsack","D","IA",""
"L000566","Representative","Robert","Latta","Robert Latta","R","OH",""
"L000567","Representative","Leonard","Lance","Leonard Lance","R","NJ",""
"L000569","Representative","Blaine","Luetkemeyer","Blaine Luetkemeyer","R","MO",""
"L000570","Representative","Ben","Luján","Ben Luján","D","NM",""
"L000573","Representative","Raúl","Labrador","Raúl Labrador","R","ID",""
"L000576","Representative","Billy","Long","Billy Long","R","MO",""
"L000578","Representative","Doug","LaMalfa","Doug LaMalfa","R","CA",""
"L000579","Representative","Alan","Lowenthal","Alan Lowenthal","D","CA",""
"L000580","Representative","Michelle","Lujan Grisham","Michelle Lujan Grisham","D","NM",""
"L000581","Representative","Brenda","Lawrence","Brenda Lawrence","D","MI",""
"L000582","Representative","Ted","Lieu","Ted Lieu","D","CA",""
"L000583","Representative","Barry","Loudermilk","Barry Loudermilk","R","GA",""
"L000584","Representative","Mia","Love","Mia Love","R","UT",""
"L000585","Representative","Darin","LaHood","Darin LaHood","R","IL",""
"L000586","Representative","Al","Lawson","Al Lawson","D","FL",""
"L000587","Representative","Jason","Lewis","Jason Lewis","R","MN",""
"L000588","Representative","Conor","Lamb","Conor Lamb","D","PA",""
"L000589","Representative","Debbie","Lesko","Debbie Lesko","R","AZ",""
"M000087","Representative","Carolyn","Maloney","Carolyn Maloney","D","NY",""
"M000312","Representative","Jim","McGovern","Jim McGovern","D","MA",""
"M001137","Representative","Gregory","Meeks","Gregory Meeks","D","NY",""
"M001143","Representative","Betty","McCollum","Betty McCollum","D","MN",""
"M001151","Representative","Tim","Murphy","Tim Murphy","R","PA",""
"M001156","Representative","Patrick","McHenry","Patrick McHenry","R","NC",""
"M001157","Representative","Michael","McCaul","Michael McCaul","R","TX",""
"M001158","Representative","Kenny","Marchant","Kenny Marchant","R","TX",""
"M001159","Representative","Cathy","McMorris Rodgers","Cathy McMorris Rodgers","R","WA","Conference Chair"
"M001160","Representative","Gwen","Moore","Gwen Moore","D","WI",""
"M001163","Representative","Doris","Matsui","Doris Matsui","D","CA",""
"M001165","Representative","Kevin","McCarthy","Kevin McCarthy","R","CA","Majority Leader"
"M001166","Representative","Jerry","McNerney","Jerry McNerney","D","CA",""
"M001177","Representative","Tom","McClintock","Tom McClintock","R","CA",""
"M001179","Representative","Tom","Marino","Tom Marino","R","PA",""
"M001180","Representative","David","McKinley","David McKinley","R","WV",""
"M001181","Representative","Pat","Meehan","Pat Meehan","R","PA",""
"M001182","Representative","Mick","Mulvaney","Mick Mulvaney","R","SC",""
"M001184","Representative","Thomas","Massie","Thomas Massie","R","KY",""
"M001185","Representative","Sean","Maloney","Sean Maloney","D","NY",""
"M001187","Representative","Mark","Meadows","Mark Meadows","R","NC",""
"M001188","Representative","Grace","Meng","Grace Meng","D","NY",""
"M001189","Representative","Luke","Messer","Luke Messer","R","IN","Policy Committee Chair"
"M001190","Representative","Markwayne","Mullin","Markwayne Mullin","R","OK",""
"M001193","Representative","Tom","MacArthur","Tom MacArthur","R","NJ",""
"M001194","Representative","John","Moolenaar","John Moolenaar","R","MI",""
"M001195","Representative","Alex","Mooney","Alex Mooney","R","WV",""
"M001196","Representative","Seth","Moulton","Seth Moulton","D","MA",""
"M001197","Representative","Martha","McSally","Martha McSally","R","AZ",""
"M001198","Representative","Roger","Marshall","Roger Marshall","R","KS",""
"M001199","Representative","Brian","Mast","Brian Mast","R","FL",""
"M001200","Representative","A.","McEachin","A. McEachin","D","VA",""
"M001201","Representative","Paul","Mitchell","Paul Mitchell","R","MI",""
"M001202","Representative","Stephanie","Murphy","Stephanie Murphy","D","FL",""
"M001206","Representative","Joe","Morelle","Joe Morelle","D","NY",""
"N000002","Representative","Jerrold","Nadler","Jerrold Nadler","D","NY",""
"N000015","Representative","Richard","Neal","Richard Neal","D","MA",""
"N000127","Representative","Rick","Nolan","Rick Nolan","D","MN",""
"N000147","Delegate","Eleanor","Norton","Eleanor Norton","D","DC",""
"N000179","Representative","Grace","Napolitano","Grace Napolitano","D","CA",""
"N000181","Representative","Devin","Nunes","Devin Nunes","R","CA",""
"N000184","Representative","Kristi","Noem","Kristi Noem","R","SD",""
"N000188","Representative","Donald","Norcross","Donald Norcross","D","NJ",""
"N000189","Representative","Dan","Newhouse","Dan Newhouse","R","WA",""
"N000190","Representative","Ralph","Norman","Ralph Norman","R","SC",""
"O000168","Representative","Pete","Olson","Pete Olson","R","TX",""
"O000170","Representative","Beto","O'Rourke","Beto O'Rourke","D","TX",""
"O000171","Representative","Tom","O'Halleran","Tom O'Halleran","D","AZ",""
"P000034","Representative","Frank","Pallone","Frank Pallone","D","NJ",""
"P000096","Representative","Bill","Pascrell","Bill Pascrell","D","NJ",""
"P000197","Representative","Nancy","Pelosi","Nancy Pelosi","D","CA","Minority Leader"
"P000258","Representative","Collin","Peterson","Collin Peterson","D","MN",""
"P000523","Representative","David","Price","David Price","D","NC",""
"P000588","Representative","Steve","Pearce","Steve Pearce","R","NM",""
"P000591","Representative","Tom","Price","Tom Price","R","GA",""
"P000592","Representative","Ted","Poe","Ted Poe","R","TX",""
"P000593","Representative","Ed","Perlmutter","Ed Perlmutter","D","CO",""
"P000594","Representative","Erik","Paulsen","Erik Paulsen","R","MN",""
"P000597","Representative","Chellie","Pingree","Chellie Pingree","D","ME",""
"P000598","Representative","Jared","Polis","Jared Polis","D","CO",""
"P000599","Representative","Bill","Posey","Bill Posey","R","FL",""
"P000601","Representative","Steven","Palazzo","Steven Palazzo","R","MS",""
"P000602","Representative","Mike","Pompeo","Mike Pompeo","R","KS",""
"P000604","Representative","Donald","Payne","Donald Payne","D","NJ",""
"P000605","Representative","Scott","Perry","Scott Perry","R","PA",""
"P000606","Representative","Robert","Pittenger","Robert Pittenger","R","NC",""
"P000607","Representative","Mark","Pocan","Mark Pocan","D","WI",""
"P000608","Representative","Scott","Peters","Scott Peters","D","CA",""
"P000609","Representative","Gary","Palmer","Gary Palmer","R","AL",""
"P000610","Delegate","Stacey","Plaskett","Stacey Plaskett","D","VI",""
"P000611","Representative","Bruce","Poliquin","Bruce Poliquin","R","ME",""
"P000613","Representative","Jimmy","Panetta","Jimmy Panetta","D","CA",""
"Q000023","Representative","Mike","Quigley","Mike Quigley","D","IL",""
"R000395","Representative","Harold","Rogers","Harold Rogers","R","KY",""
"R000409","Representative","Dana","Rohrabacher","Dana Rohrabacher","R","CA",""
"R000435","Representative","Ileana","Ros-Lehtinen","Ileana Ros-Lehtinen","R","FL",""
"R000486","Representative","Lucille","Roybal-Allard","Lucille Roybal-Allard","D","CA",""
"R000487","Representative","Edward","Royce","Edward Royce","R","CA",""
"R000515","Representative","Bobby","Rush","Bobby Rush","D","IL",""
"R000570","Representative","Paul","Ryan","Paul Ryan","R","WI","Speaker of the House"
"R000575","Representative","Mike","Rogers","Mike Rogers","R","AL",""
"R000576","Representative","C.A. Dutch","Ruppersberger","C.A. Dutch Ruppersberger","D","MD",""
"R000577","Representative","Tim","Ryan","Tim Ryan","D","OH",""
"R000578","Representative","Dave","Reichert","Dave Reichert","R","WA",""
"R000580","Representative","Peter","Roskam","Peter Roskam","R","IL",""
"R000582","Representative","Phil","Roe","Phil Roe","R","TN",""
"R000583","Representative","Tom","Rooney","Tom Rooney","R","FL",""
"R000585","Representative","Tom","Reed","Tom Reed","R","NY",""
"R000586","Representative","Jim","Renacci","Jim Renacci","R","OH",""
"R000588","Representative","Cedric","Richmond","Cedric Richmond","D","LA",""
"R000591","Representative","Martha","Roby","Martha Roby","R","AL",""
"R000592","Representative","Todd","Rokita","Todd Rokita","R","IN",""
"R000593","Representative","Dennis","Ross","Dennis Ross","R","FL",""
"R000597","Representative","Tom","Rice","Tom Rice","R","SC",""
"R000598","Representative","Keith","Rothfus","Keith Rothfus","R","PA",""
"R000599","Representative","Raul","Ruiz","Raul Ruiz","D","CA",""
"R000600","Delegate","Amata","Radewagen","Amata Radewagen","R","AS",""
"R000601","Representative","John","Ratcliffe","John Ratcliffe","R","TX",""
"R000602","Representative","Kathleen","Rice","Kathleen Rice","D","NY",""
"R000603","Representative","David","Rouzer","David Rouzer","R","NC",""
"R000604","Representative","Steve","Russell","Steve Russell","R","OK",""
"R000606","Representative","Jamie","Raskin","Jamie Raskin","D","MD",""
"R000607","Representative","Francis","Rooney","Francis Rooney","R","FL",""
"R000608","Representative","Jacky","Rosen","Jacky Rosen","D","NV",""
"R000609","Representative","John","Rutherford","John Rutherford","R","FL",""
"S000051","Representative","Mark","Sanford","Mark Sanford","R","SC",""
"S000185","Representative","Robert","Scott","Robert Scott","D","VA",""
"S000244","Representative","F.","Sensenbrenner","F. Sensenbrenner","R","WI",""
"S000248","Representative","José","Serrano","José Serrano","D","NY",""
"S000250","Representative","Pete","Sessions","Pete Sessions","R","TX",""
"S000344","Representative","Brad","Sherman","Brad Sherman","D","CA",""
"S000364","Representative","John","Shimkus","John Shimkus","R","IL",""
"S000480","Representative","Louise","Slaughter","Louise Slaughter","D","NY",""
"S000510","Representative","Adam","Smith","Adam Smith","D","WA",""
"S000522","Representative","Christopher","Smith","Christopher Smith","R","NJ",""
"S000583","Representative","Lamar","Smith","Lamar Smith","R","TX",""
"S001145","Representative","Jan","Schakowsky","Jan Schakowsky","D","IL",""
"S001148","Representative","Mike","Simpson","Mike Simpson","R","ID",""
"S001150","Representative","Adam","Schiff","Adam Schiff","D","CA",""
"S001154","Representative","Bill","Shuster","Bill Shuster","R","PA",""
"S001156","Representative","Linda","Sánchez","Linda Sánchez","D","CA",""
"S001157","Representative","David","Scott","David Scott","D","GA",""
"S001165","Representative","Albio","Sires","Albio Sires","D","NJ",""
"S001168","Representative","John","Sarbanes","John Sarbanes","D","MD",""
"S001170","Representative","Carol","Shea-Porter","Carol Shea-Porter","D","NH",""
"S001172","Representative","Adrian","Smith","Adrian Smith","R","NE",""
"S001175","Representative","Jackie","Speier","Jackie Speier","D","CA",""
"S001176","Representative","Steve","Scalise","Steve Scalise","R","LA","Majority Whip"
"S001177","Delegate","Gregorio","Sablan","Gregorio Sablan","D","MP",""
"S001180","Representative","Kurt","Schrader","Kurt Schrader","D","OR",""
"S001183","Representative","David","Schweikert","David Schweikert","R","AZ",""
"S001185","Representative","Terri","Sewell","Terri Sewell","D","AL",""
"S001187","Representative","Steve","Stivers","Steve Stivers","R","OH",""
"S001189","Representative","Austin","Scott","Austin Scott","R","GA",""
"S001190","Representative","Brad","Schneider","Brad Schneider","D","IL",""
"S001191","Representative","Kyrsten","Sinema","Kyrsten Sinema","D","AZ",""
"S001192","Representative","Chris","Stewart","Chris Stewart","R","UT",""
"S001193","Representative","Eric","Swalwell","Eric Swalwell","D","CA",""
"S001195","Representative","Jason","Smith","Jason Smith","R","MO",""
"S001196","Representative","Elise","Stefanik","Elise Stefanik","R","NY",""
"S001199","Representative","Lloyd","Smucker","Lloyd Smucker","R","PA",""
"S001200","Representative","Darren","Soto","Darren Soto","D","FL",""
"S001201","Representative","Thomas","Suozzi","Thomas Suozzi","D","NY",""
"S001205","Representative","Mary","Scanlon","Mary Scanlon","D","PA",""
"T000193","Representative","Bennie","Thompson","Bennie Thompson","D","MS",""
"T000238","Representative","William","Thornberry","William Thornberry","R","TX",""
"T000460","Representative","Mike","Thompson","Mike Thompson","D","CA",""
"T000462","Representative","Pat","Tiberi","Pat Tiberi","R","OH",""
"T000463","Representative","Michael","Turner","Michael Turner","R","OH",""
