api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/B001252.json,False,,,,1012025,1955-10-31,12,,CongressmanJohnBarrow,,,John,M,1312,/m/056gyc,400628,20507,B001252,,False,Barrow,2019-10-07 11:08:52 -0400,,,26,1.39,ocd-division/country:us/state:ga/cd:12,,D,,,4,Rep.,GA,,Representative,2,1873,RepJohnBarrow,http://barrow.house.gov,15.88,84.62,,RepJohnBarrow
https://api.propublica.org/congress/v1/members/B000208.json,False,,,,27026,1926-06-03,6,,,,,Roscoe,M,2406,/m/025k82,400017,29356,B000208,,False,Bartlett,2019-10-07 11:08:52 -0400,,G.,19,1.01,ocd-division/country:us/state:md/cd:6,,R,,,16,Rep.,MD,,Representative,8,1873,,,8.06,92.5,,RepRoscoeBartlett
https://api.propublica.org/congress/v1/members/B000213.json,False,,,N00005656,5248,1949-09-15,6,,RepJoeBarton,,,Joe,M,4806,/m/03rspq,400018,15085,B000213,,False,Barton,2019-10-07 11:08:52 -0400,,L.,60,3.2,ocd-division/country:us/state:tx/cd:6,,R,,,24,Rep.,TX,,Representative,2,1873,RepJoeBarton,https://joebarton.house.gov,7.16,93.41,27082,repjoebarton
https://api.propublica.org/congress/v1/members/B001253.json,False,,,,,1962-01-22,8,,,,,Melissa,F,1708,/m/03xjjx,400631,20509,B001253,,False,Bean,2019-10-07 11:08:52 -0400,,,82,4.38,ocd-division/country:us/state:il/cd:8,,D,,,4,Rep.,IL,,Representative,1,1873,,,9.51,90.94,,
https://api.propublica.org/congress/v1/members/B000287.json,False,,,,26567,1958-01-26,31,,XavierBecerra,,,Xavier,M,0631,/m/024trk,400021,29316,B000287,,False,Becerra,2019-10-07 11:08:52 -0400,,,71,3.79,ocd-division/country:us/state:ca/cd:31,,D,,https://becerra.house.gov/rss/press-releases.xml,16,Rep.,CA,,Representative,2,1873,RepBecerra,http://becerra.house.gov,1.35,99.21,,XavierBecerra
https://api.propublica.org/congress/v1/members/B001231.json,False,,,,,1951-01-20,1,,,,,Shelley,F,3201,/m/025h7j,400024,29922,B001231,,False,Berkley,2019-10-07 11:08:52 -0400,,,73,3.9,ocd-division/country:us/state:nv/cd:1,,D,,,10,Rep.,NV,,Representative,0,1873,repberkley,,3.05,97.46,,ShelleyBerkley
https://api.propublica.org/congress/v1/members/B000410.json,False,,,,1592,1941-04-15,28,,,,,Howard,M,0628,,400025,15004,B000410,,False,Berman,2019-10-07 11:08:52 -0400,,L.,92,4.91,ocd-division/country:us/state:ca/cd:28,,D,,,26,Rep.,CA,,Representative,0,1873,RepHowardBerman,,1.77,98.69,,RepHowardBerman
https://api.propublica.org/congress/v1/members/B000420.json,False,,,,45115,1942-08-27,1,,,,,Marion,M,0501,,400026,29702,B000420,,False,Berry,2019-10-07 11:08:52 -0400,,,56,2.99,ocd-division/country:us/state:ar/cd:1,,D,,,12,Rep.,AR,,Representative,0,1873,,,4.19,96.36,,CongressmanBerry
https://api.propublica.org/congress/v1/members/B001232.json,False,,,,57890,1937-08-15,13,,,,,Judy,F,1713,/m/0256wq,400027,29912,B001232,,False,Biggert,2019-10-07 11:08:52 -0400,,,13,0.69,ocd-division/country:us/state:il/cd:13,,R,,,10,Rep.,IL,,Representative,1,1873,JudyBiggert,,10.62,89.93,,JudyBiggert
https://api.propublica.org/congress/v1/members/B000461.json,False,,,,36554,1951-01-28,50,,,,,Brian,M,0650,,400570,29508,B000461,,False,Bilbray,2019-10-07 11:08:52 -0400,,P.,59,3.15,ocd-division/country:us/state:ca/cd:50,,R,,,4,Rep.,CA,,Representative,1,1873,BilbrayCA50,,7.04,93.53,,
https://api.propublica.org/congress/v1/members/B001257.json,False,,,N00027462,1022873,1963-02-08,9,,GusBilirakis,,,Gus,M,1209,/m/0dy3z1,412250,20758,B001257,,False,Bilirakis,2021-03-02 02:35:25 -0500,,,18,0.96,ocd-division/country:us/state:fl/cd:9,,R,,https://bilirakis.house.gov/rss.xml,4,Rep.,FL,,Representative,0,1873,RepGusBilirakis,https://bilirakis.house.gov,6.49,94.07,17318,RepGusBilirakis
https://api.propublica.org/congress/v1/members/B001242.json,False,,,,1003587,1950-06-01,1,,RepTimBishop,,,Timothy,M,3601,,400031,20338,B001242,,False,Bishop,2019-10-07 11:08:52 -0400,,H.,35,1.87,ocd-division/country:us/state:ny/cd:1,,D,,,6,Rep.,NY,,Representative,0,1873,TimBishopNY,http://timbishop.house.gov,0.99,99.56,,timbishop01
https://api.propublica.org/congress/v1/members/B001250.json,False,,,N00025292,1003621,1951-07-13,1,,RepRobBishop,,,Rob,M,4901,/m/02tn41,400029,20357,B001250,,False,Bishop,2019-10-07 11:08:52 -0400,,,185,9.88,ocd-division/country:us/state:ut/cd:1,,R,,https://robbishop.house.gov/rss.xml,6,Rep.,UT,,Representative,3,1873,RepRobBishop,https://robbishop.house.gov,6.08,94.4,50544,CongressmanBishop
https://api.propublica.org/congress/v1/members/B000490.json,False,,,N00002674,26194,1947-02-04,2,,sanfordbishop,,,Sanford,M,1302,/m/02554k,400030,29339,B000490,,False,Bishop,2021-03-02 02:35:25 -0500,,D.,80,4.27,ocd-division/country:us/state:ga/cd:2,,D,,https://bishop.house.gov/rss.xml,16,Rep.,GA,Jr.,Representative,0,1873,SanfordBishop,https://bishop.house.gov,2.44,98.13,26817,RepSanfordBishop
https://api.propublica.org/congress/v1/members/B001243.json,False,,,N00003105,31226,1952-06-06,7,,marshablackburn,,,Marsha,F,4707,/m/01fnkt,400032,20351,B001243,,False,Blackburn,2019-10-07 11:08:52 -0400,,,61,3.26,ocd-division/country:us/state:tn/cd:7,,R,,,6,Rep.,TN,,Representative,3,1873,MarshaBlackburn,https://www.blackburn.senate.gov,6.98,93.53,25186,RepMarshaBlackburn
https://api.propublica.org/congress/v1/members/B000574.json,False,,,N00007727,43809,1948-08-16,3,,,,,Earl,M,4103,/m/033tw8,400033,29588,B000574,,False,Blumenauer,2021-03-02 02:35:25 -0500,,,53,2.83,ocd-division/country:us/state:or/cd:3,,D,,https://blumenauer.house.gov/rss.xml,14,Rep.,OR,,Representative,1,1873,BlumenauerMedia,https://blumenauer.house.gov,3.96,96.54,367,RepBlumenauer
https://api.propublica.org/congress/v1/members/B000575.json,False,,,N00005195,45465,1950-01-10,7,,SenatorBlunt,,,Roy,M,2907,/m/034fn4,400034,29735,B000575,,False,Blunt,2019-10-07 11:08:52 -0400,,,94,5.02,ocd-division/country:us/state:mo/cd:7,,R,,,12,Rep.,MO,,Representative,2,1873,RoyBlunt,https://www.blunt.senate.gov,4.55,95.8,418,SenatorBlunt
https://api.propublica.org/congress/v1/members/B000589.json,False,,,,16740,1949-11-17,8,,SpeakerJohnBoehner,,,John,M,3908,/m/039rwf,400036,15806,B000589,,False,Boehner,2019-10-07 11:08:52 -0400,,A.,102,5.45,ocd-division/country:us/state:oh/cd:8,,R,,,18,Rep.,OH,,Representative,2,1873,SpeakerBoehner,http://boehner.house.gov,5.17,95.36,,johnboehner
https://api.propublica.org/congress/v1/members/B001244.json,False,,,,1003546,1959-11-19,1,,jobonner,,,Jo,M,0101,,400038,20300,B001244,,False,Bonner,2019-10-07 11:08:52 -0400,,,111,5.93,ocd-division/country:us/state:al/cd:1,,R,,,6,Rep.,AL,,Representative,13,1873,repjobonner,http://bonner.house.gov/,4.55,96.03,,JoBonner
https://api.propublica.org/congress/v1/members/B001228.json,False,,,,,1961-10-24,45,,,,,Mary,F,0645,/m/024xmf,400039,29775,B001228,,False,Bono Mack,2019-10-07 11:08:52 -0400,,,100,5.34,ocd-division/country:us/state:ca/cd:45,,R,,,12,Rep.,CA,,Representative,1,1873,Rep_BonoMack,,7.87,92.54,,
https://api.propublica.org/congress/v1/members/B001236.json,False,,,N00013873,92069,1950-12-10,3,,JohnBoozman,,,John,M,0503,/m/024s3v,400040,20101,B001236,,False,Boozman,2019-10-07 11:08:52 -0400,,,20,1.07,ocd-division/country:us/state:ar/cd:3,,R,,https://www.boozman.senate.gov/public/?a=RSS.Feed,8,Rep.,AR,,Representative,1,1873,JohnBoozman,https://www.boozman.senate.gov/public,4.38,96.07,27958,BoozmanPressOffice
https://api.propublica.org/congress/v1/members/B001245.json,True,,,N00024866,1003568,1933-05-31,At-Large,,madeleine.bordallo,,,Madeleine,F,6698,/m/01s_xp,400041,,B001245,,False,Bordallo,2019-10-07 11:08:52 -0400,,Z.,120,25.48,ocd-division/country:us/state:gu/cd:79,,D,,,6,Del.,GU,,Delegate,0,471,,https://bordallo.house.gov,6.98,93.31,1751,
https://api.propublica.org/congress/v1/members/B001254.json,False,,,,1013053,1973-08-02,2,,,,,Dan,M,4002,/m/04bbc1,400645,20523,B001254,,False,Boren,2019-10-07 11:08:52 -0400,,,72,3.84,ocd-division/country:us/state:ok/cd:2,,D,,,4,Rep.,OK,,Representative,1,1873,,,10.09,90.47,,
https://api.propublica.org/congress/v1/members/B000652.json,False,,,,45520,1934-01-10,3,,,,,Leonard,M,1903,/m/025b6f,400042,29721,B000652,,False,Boswell,2019-10-07 11:08:52 -0400,,L.,94,5.02,ocd-division/country:us/state:ia/cd:3,,D,,,12,Rep.,IA,,Representative,0,1873,LeonardBoswell,,3.43,97.14,,RepLeonardBoswell
https://api.propublica.org/congress/v1/members/B000657.json,False,,,,6736,1946-08-01,9,,,,,Rick,M,5109,/m/01_k5m,400043,15009,B000657,,False,Boucher,2019-10-07 11:08:52 -0400,,,127,6.78,ocd-division/country:us/state:va/cd:9,,D,,,26,Rep.,VA,,Representative,1,1873,,,3.14,97.33,,
https://api.propublica.org/congress/v1/members/B001255.json,False,,,,1013047,1956-02-21,7,,RepBoustany,,,Charles,M,2207,/m/04wdx3,400636,20514,B001255,,False,Boustany,2019-10-07 11:08:52 -0400,,,34,1.82,ocd-division/country:us/state:la/cd:7,,R,,,4,Rep.,LA,Jr.,Representative,2,1873,RepBoustany,http://boustany.house.gov,7.1,93.4,,boustanyla07
https://api.propublica.org/congress/v1/members/B000716.json,False,,,,46164,1945-06-06,2,,,,,Allen,M,1202,,400044,29713,B000716,,False,Boyd,2019-10-07 11:08:52 -0400,,,33,1.76,ocd-division/country:us/state:fl/cd:2,,D,,,12,Rep.,FL,,Representative,0,1873,,,5.57,94.93,,
https://api.propublica.org/congress/v1/members/B001258.json,False,,,,,1955-08-02,2,,,,,Nancy,F,2002,,412210,20721,B001258,,False,Boyda,2019-10-07 11:08:52 -0400,,E.,34,1.82,ocd-division/country:us/state:ks/cd:2,,D,,,2,Rep.,KS,,Representative,4,1873,,,6.91,93.65,,
https://api.propublica.org/congress/v1/members/B001227.json,False,,,N00001619,55227,1945-04-07,1,,RepRobertBrady,,,Robert,M,4201,/m/03tq5z,400047,29777,B001227,,False,Brady,2019-10-07 11:08:52 -0400,,A.,177,9.45,ocd-division/country:us/state:pa/cd:1,,D,,,12,Rep.,PA,,Representative,0,1873,RepBrady,https://brady.house.gov,1.14,99.46,2519,BradyPA01
https://api.propublica.org/congress/v1/members/B000755.json,False,,,N00005883,45749,1955-04-11,8,,kevinbrady,,,Kevin,M,4808,/m/03tq00,400046,29760,B000755,,False,Brady,2021-03-02 02:35:26 -0500,,,121,6.46,ocd-division/country:us/state:tx/cd:8,,R,,,12,Rep.,TX,,Representative,3,1873,RepKevinBrady,https://kevinbrady.house.gov,6.29,94.3,361,KBrady8
https://api.propublica.org/congress/v1/members/B001259.json,False,,,,1020421,1957-10-30,1,,repbrucebraley,,,Bruce,M,1901,/m/07r9r0,412208,20719,B001259,,False,Braley,2019-10-07 11:08:52 -0400,,,91,4.86,ocd-division/country:us/state:ia/cd:1,,D,,,2,Rep.,IA,,Representative,0,1873,BruceBraley,http://braley.house.gov,2.62,97.89,,repbrucebraley
https://api.propublica.org/congress/v1/members/B001262.json,False,,,,1025092,1946-12-07,10,,RepPaulBroun,,,Paul,M,1310,/m/02vzlfc,412252,20753,B001262,,False,Broun,2019-10-07 11:08:52 -0400,,,29,2.53,ocd-division/country:us/state:ga/cd:10,,R,,,2,Rep.,GA,,Representative,3,1148,RepPaulBrounMD,http://broun.house.gov,10.68,89.69,,RepPaulBroun
https://api.propublica.org/congress/v1/members/B001235.json,False,,,,1000221,1935-12-20,1,,,,,Henry,M,4501,/m/03tpvc,400049,20137,B001235,,False,Brown,2019-10-07 11:08:52 -0400,,E.,53,2.83,ocd-division/country:us/state:sc/cd:1,,R,,,8,Rep.,SC,Jr.,Representative,0,1873,,,5.94,94.63,,CongressmanBrown
https://api.propublica.org/congress/v1/members/B000911.json,False,,,,26192,1946-11-11,3,,congresswomanbrown,,,Corrine,F,1203,/m/0251xd,400048,29328,B000911,,False,Brown,2019-10-07 11:08:52 -0400,,,253,13.51,ocd-division/country:us/state:fl/cd:3,,D,,https://corrinebrown.house.gov/rss.xml,16,Rep.,FL,,Representative,3,1873,RepCorrineBrown,https://corrinebrown.house.gov,2.26,98.31,,CongresswomanBrown
https://api.propublica.org/congress/v1/members/B001247.json,False,,,,1003557,1943-10-05,5,,,,,Ginny,F,1205,/m/0251yt,400051,20313,B001247,,False,Brown-Waite,2019-10-07 11:08:52 -0400,,,180,9.61,ocd-division/country:us/state:fl/cd:5,,R,,,6,Rep.,FL,,Representative,4,1873,,,9.54,90.95,,RepGinnyBrownWaite
https://api.propublica.org/congress/v1/members/B001260.json,False,,,N00027626,1021626,1951-05-08,13,,CongressmanBuchanan,,,Vern,M,1213,/m/0gtjsp,412196,20709,B001260,,False,Buchanan,2021-03-02 02:35:26 -0500,,,23,1.23,ocd-division/country:us/state:fl/cd:13,,R,,https://buchanan.house.gov/rss.xml,2,Rep.,FL,,Representative,0,1873,VernBuchanan,https://buchanan.house.gov,8.84,91.72,66247,vernbuchanan
https://api.propublica.org/congress/v1/members/B001248.json,False,,,N00025219,1003620,1950-12-23,26,,michaelcburgess,,,Michael,M,4826,/m/03tq8_,400052,20355,B001248,,False,Burgess,2021-03-02 02:35:26 -0500,,C.,84,4.48,ocd-division/country:us/state:tx/cd:26,,R,,https://burgess.house.gov/news/rss.aspx,6,Rep.,TX,,Representative,1,1873,MichaelCBurgess,https://burgess.house.gov,7.59,92.98,50120,michaelcburgessmd
https://api.propublica.org/congress/v1/members/B001149.json,False,,,,,1938-06-21,5,,,,,Dan,M,1805,/m/022r4p,400055,15013,B001149,,False,Burton,2019-10-07 11:08:52 -0400,,,77,4.11,ocd-division/country:us/state:in/cd:5,,R,,,26,Rep.,IN,,Representative,5,1873,RepDanBurton,,6.49,94.09,,CongressmanDanBurton
https://api.propublica.org/congress/v1/members/B001251.json,False,,,N00027035,1013540,1947-04-27,1,,congressmangkbutterfield,,,G.,M,3701,/m/03g_pq,400616,20340,B001251,,False,Butterfield,2021-03-02 02:35:27 -0500,,K.,104,5.55,ocd-division/country:us/state:nc/cd:1,,D,,https://butterfield.house.gov/rss.xml,6,Rep.,NC,,Representative,0,1873,GKButterfield,https://butterfield.house.gov,2.3,98.28,41077,GKBNC01
https://api.propublica.org/congress/v1/members/B001203.json,False,,,,26475,1958-11-26,4,,,,,Steve,M,1804,/m/02578l,400056,29350,B001203,,False,Buyer,2019-10-07 11:08:52 -0400,,,246,13.13,ocd-division/country:us/state:in/cd:4,,R,,,16,Rep.,IN,,Representative,3,1873,,,7.1,93.47,,sbuyer
https://api.propublica.org/congress/v1/members/C000059.json,False,,,N00007099,26709,1953-06-08,44,,70063393423,,,Ken,M,0644,/m/024xl1,400057,29323,C000059,,False,Calvert,2021-03-02 02:35:27 -0500,,,84,4.48,ocd-division/country:us/state:ca/cd:44,,R,,https://calvert.house.gov/rss.xml,16,Rep.,CA,,Representative,1,1873,KenCalvert,https://calvert.house.gov,5.11,95.35,26777,RepKenCalvert
https://api.propublica.org/congress/v1/members/C000071.json,False,,,,23039,1953-07-09,4,,repdavecamp,,,Dave,M,2604,/m/03l8yr,400058,29124,C000071,,False,Camp,2019-10-07 11:08:52 -0400,,,33,1.76,ocd-division/country:us/state:mi/cd:4,,R,,,18,Rep.,MI,,Representative,4,1873,RepDaveCamp,http://camp.house.gov,3.85,96.54,,DaveCampYT
https://api.propublica.org/congress/v1/members/C001064.json,False,,,,1019004,1955-07-19,48,,JohnCampbell,,,John,M,0648,/m/05tpk9,412011,20539,C001064,,False,Campbell,2019-10-07 11:08:52 -0400,,,133,7.1,ocd-division/country:us/state:ca/cd:48,,R,,,4,Rep.,CA,,Representative,5,1873,RepJohnCampbell,http://www.campbell.house.gov,11.05,89.48,,RepJohnCampbellCA48
https://api.propublica.org/congress/v1/members/C000116.json,False,,,,,1950-10-20,3,,,,,Christopher,M,4903,,400059,29766,C000116,,False,Cannon,2019-10-07 11:08:52 -0400,,B.,172,9.18,ocd-division/country:us/state:ut/cd:3,,R,,,12,Rep.,UT,,Representative,3,1873,,,10.09,90.45,,
https://api.propublica.org/congress/v1/members/C001046.json,False,,,,87402,1963-06-06,7,,,,,Eric,M,5107,/m/027z_f,400060,20144,C001046,,False,Cantor,2019-10-07 11:08:52 -0400,,,96,5.13,ocd-division/country:us/state:va/cd:7,,R,,,8,Rep.,VA,,Representative,1,1873,,http://cantor.house.gov/,6.64,93.76,,EricCantor
https://api.propublica.org/congress/v1/members/C001047.json,False,,,N00009771,83737,1953-11-26,2,,senshelley,,,Shelley,F,5402,/m/024pwq,400061,20146,C001047,,False,Capito,2019-10-07 11:08:52 -0400,,Moore,25,1.33,ocd-division/country:us/state:wv/cd:2,,R,,,8,Rep.,WV,,Representative,0,1873,SenCapito,https://www.capito.senate.gov,11.75,88.81,11701,
https://api.propublica.org/congress/v1/members/C001036.json,False,,,,54075,1938-01-10,23,,loiscapps,,,Lois,F,0623,/m/024tfg,400062,29774,C001036,,False,Capps,2019-10-07 11:08:52 -0400,,,19,1.01,ocd-division/country:us/state:ca/cd:23,,D,,,12,Rep.,CA,,Representative,0,1873,RepLoisCapps,http://capps.house.gov,1.69,98.69,,reploiscapps
https://api.propublica.org/congress/v1/members/C001037.json,False,,,N00000267,56760,1952-01-09,8,,RepMichaelCapuano,,H8MA08071,Michael,M,2508,/m/028vsm,400063,29919,C001037,,False,Capuano,2019-10-07 11:08:52 -0400,,E.,46,2.46,ocd-division/country:us/state:ma/cd:8,,D,,,10,Rep.,MA,,Representative,3,1873,RepMikeCapuano,http://capuano.house.gov,3.11,97.44,18883,RepMikeCapuano
https://api.propublica.org/congress/v1/members/C001050.json,False,,,,87444,1959-03-31,18,,,,,Dennis,M,0618,,400065,20306,C001050,,False,Cardoza,2019-10-07 11:08:52 -0400,,,77,4.11,ocd-division/country:us/state:ca/cd:18,,D,,,6,Rep.,CA,,Representative,1,1873,RepCardoza,,2.88,97.63,,
https://api.propublica.org/congress/v1/members/C001060.json,False,,,,1003284,1958-07-10,3,,,,,Russ,M,2903,/m/04cb6p,400638,20516,C001060,,False,Carnahan,2019-10-07 11:08:52 -0400,,,49,2.62,ocd-division/country:us/state:mo/cd:3,,D,,,4,Rep.,MO,,Representative,1,1873,RepCarnahan,,1.56,99.0,,congressmancarnahan
https://api.propublica.org/congress/v1/members/C001065.json,False,,,,1018516,1959-03-02,10,,,,,Christopher,M,4210,,412234,20746,C001065,,False,Carney,2019-10-07 11:08:52 -0400,,,63,3.36,ocd-division/country:us/state:pa/cd:10,,D,,,2,Rep.,PA,,Representative,0,1873,,,11.62,88.94,,
https://api.propublica.org/congress/v1/members/C000191.json,False,,,,,1938-07-08,7,,,,,Julia,F,1807,,400067,29720,C000191,,False,Carson,2019-10-07 11:08:52 -0400,,M.,359,30.9,ocd-division/country:us/state:in/cd:7,,D,,,12,Rep.,IN,,Representative,0,1162,,,2.41,98.22,,
https://api.propublica.org/congress/v1/members/C001072.json,False,,,N00029513,1027364,1974-10-16,7,,CongressmanAndreCarson,,,André,M,1807,/m/03qcvz1,412258,20757,C001072,,False,Carson,2021-03-02 02:35:27 -0500,,,30,5.46,ocd-division/country:us/state:in/cd:7,,D,,https://carson.house.gov/rss.xml,2,Rep.,IN,,Representative,0,549,RepAndreCarson,https://carson.house.gov,0.78,99.42,84917,repandrecarson
https://api.propublica.org/congress/v1/members/C001051.json,False,,,N00025095,1004257,1941-11-06,31,,judgecarter,,,John,M,4831,/m/04m7rg,400068,20356,C001051,,False,Carter,2021-03-02 02:35:27 -0500,,,99,5.29,ocd-division/country:us/state:tx/cd:31,,R,,,6,Rep.,TX,,Representative,2,1873,JudgeCarter,https://carter.house.gov,6.66,93.86,49296,repjohncarter
https://api.propublica.org/congress/v1/members/C000243.json,True,,,,70,1939-07-02,At-Large,,,,,Michael,M,1000,,400070,29327,C000243,,False,Castle,2019-10-07 11:08:52 -0400,,N.,8,0.43,ocd-division/country:us/state:de/cd:1,,R,,,16,Rep.,DE,,Representative,0,1873,repmikecastle,,18.0,82.55,,mncastle
https://api.propublica.org/congress/v1/members/C001066.json,False,,,N00027514,1022874,1966-08-20,11,,USRepKathyCastor,,,Kathy,F,1211,/m/0dq1v6,412195,20708,C001066,,False,Castor,2021-03-02 02:35:28 -0500,,,75,4.0,ocd-division/country:us/state:fl/cd:11,,D,,https://castor.house.gov/news/rss.aspx,2,Rep.,FL,,Representative,0,1873,USRepKCastor,https://castor.house.gov,1.98,98.59,53825,RepKathyCastor
